homology_group,1,2,3,4
35390947,1,0,0,0
35390948,1,1,1,1
35390949,1,1,1,1
35390950,1,0,0,0
35390951,1,1,1,1
35390952,1,0,0,1
35390953,1,0,0,0
35390954,1,0,0,1
35390955,1,1,1,1
35390956,1,1,1,1
35390957,1,0,0,0
35390958,1,1,0,1
35390959,1,0,0,0
35390960,1,1,1,1
35390961,1,0,0,1
35390962,1,0,0,0
35390963,1,0,0,0
35390964,1,0,0,0
35390965,1,0,1,0
35390966,1,0,0,0
35390967,1,1,1,1
35390968,1,0,0,0
35390969,1,1,1,1
35390970,1,0,0,0
35390971,1,0,0,0
35390972,1,1,0,0
35390973,1,1,1,1
35390974,1,1,1,1
35390975,1,0,0,0
35390976,1,1,1,0
35390977,1,1,1,0
35390978,1,1,0,1
35390979,1,1,1,1
35390980,1,1,1,1
35390981,1,1,1,1
35390982,1,0,0,0
35390983,1,0,0,0
35390984,1,1,1,1
35390985,1,1,1,1
35390986,1,1,1,1
35390987,1,1,1,1
35390988,1,0,0,0
35390989,1,0,0,0
35390990,1,0,0,0
35390991,1,1,1,1
35390992,1,0,0,0
35390993,1,1,1,1
35390994,1,1,1,1
35390995,1,1,1,1
35390996,1,0,0,0
35390997,1,0,0,0
35390998,1,0,0,0
35390999,1,0,1,1
35391000,1,0,0,1
35391001,0,1,0,0
35391002,1,1,1,1
35391003,1,1,1,1
35391004,1,0,0,0
35391005,1,1,1,1
35391006,1,0,0,0
35391007,1,1,1,1
35391008,1,1,1,1
35391009,1,1,1,1
35391010,1,0,1,1
35391011,1,1,1,1
35391012,1,1,1,1
35391013,1,1,1,1
35391014,1,1,1,1
35391015,1,1,1,1
35391016,1,1,1,1
35391017,1,1,1,1
35391018,1,1,1,1
35391019,1,1,1,1
35391020,1,0,0,0
35391021,1,1,1,1
35391022,1,0,0,0
35391023,1,1,1,1
35391024,1,1,1,1
35391025,0,1,1,1
35391026,1,1,1,0
35391027,1,0,0,0
35391028,1,0,0,0
35391029,1,0,1,1
35391030,1,0,1,1
35391031,1,1,1,1
35391032,1,1,1,1
35391033,1,1,1,1
35391034,1,1,1,1
35391035,1,1,1,1
35391036,1,0,0,1
35391037,1,1,0,0
35391038,1,1,0,0
35391039,1,1,0,0
35391040,0,1,0,0
35391041,1,1,0,0
35391042,1,1,1,1
35391043,1,1,1,1
35391044,1,1,1,1
35391045,1,1,1,1
35391046,1,0,0,0
35391047,1,0,0,0
35391048,1,0,0,0
35391049,1,0,1,1
35391050,1,0,0,0
35391051,1,0,0,0
35391052,1,0,0,0
35391053,1,0,0,0
35391054,1,0,1,0
35391055,1,1,1,1
35391056,1,1,1,1
35391057,1,0,0,0
35391058,1,0,0,0
35391059,1,0,0,0
35391060,1,0,1,0
35391061,1,1,1,1
35391062,1,1,1,1
35391063,1,0,0,0
35391064,1,0,0,0
35391065,1,0,0,0
35391066,1,1,1,1
35391067,1,0,0,1
35391068,1,0,0,0
35391069,1,0,0,0
35391070,1,1,1,0
35391071,1,1,1,1
35391072,1,0,0,0
35391073,1,0,0,0
35391074,1,0,0,0
35391075,1,1,1,1
35391076,1,1,1,1
35391077,1,0,0,0
35391078,1,0,0,0
35391079,1,1,1,1
35391080,1,0,0,0
35391081,1,0,0,0
35391082,1,1,1,1
35391083,1,0,0,0
35391084,1,1,1,1
35391085,1,0,0,0
35391086,1,1,1,1
35391087,1,1,1,1
35391088,1,1,1,1
35391089,1,1,1,1
35391090,1,1,1,1
35391091,1,1,1,1
35391092,1,1,1,0
35391093,1,1,1,1
35391094,1,0,0,0
35391095,1,1,1,1
35391096,1,1,1,1
35391097,1,0,0,0
35391098,1,0,0,0
35391099,1,0,0,0
35391100,1,1,1,1
35391101,1,1,1,1
35391102,1,0,0,0
35391103,1,0,0,0
35391104,1,0,0,0
35391105,1,1,1,1
35391106,1,0,0,0
35391107,1,0,0,0
35391108,1,0,0,0
35391109,1,0,0,0
35391110,1,0,0,0
35391111,1,0,0,0
35391112,1,0,0,0
35391113,1,0,0,0
35391114,1,0,0,0
35391115,1,1,1,1
35391116,1,1,1,1
35391117,1,0,1,0
35391118,1,0,0,0
35391119,1,1,1,1
35391120,1,0,0,0
35391121,1,0,0,0
35391122,1,0,0,0
35391123,1,0,1,1
35391124,1,1,1,1
35391125,1,0,0,0
35391126,1,0,1,1
35391127,1,1,1,0
35391128,1,0,0,0
35391129,1,1,1,0
35391130,1,1,0,0
35391131,1,1,1,1
35391132,1,1,1,1
35391133,1,1,1,1
35391134,1,0,0,0
35391135,1,0,0,0
35391136,1,0,0,0
35391137,1,0,0,0
35391138,1,0,0,0
35391139,1,1,1,1
35391140,1,0,0,0
35391141,1,0,0,0
35391142,1,0,0,0
35391143,1,1,1,1
35391144,1,0,0,0
35391145,1,1,1,1
35391146,1,1,1,1
35391147,1,0,1,0
35391148,0,0,0,1
35391149,0,1,0,0
35391150,1,1,1,1
35391151,0,1,1,1
35391152,1,0,1,0
35391153,1,1,1,1
35391154,1,1,1,1
35391155,1,1,0,1
35391156,1,1,1,1
35391157,1,0,0,0
35391158,1,1,1,1
35391159,1,1,1,1
35391160,1,0,0,0
35391161,1,1,1,1
35391162,1,1,1,1
35391163,1,1,1,1
35391164,1,1,1,1
35391165,1,1,1,1
35391166,1,0,1,0
35391167,0,1,1,1
35391168,1,0,0,1
35391169,1,0,0,0
35391170,1,0,0,0
35391171,1,0,0,0
35391172,1,0,0,0
35391173,1,1,1,1
35391174,1,0,1,1
35391175,1,0,0,1
35391176,1,0,0,0
35391177,1,0,0,0
35391178,1,0,0,0
35391179,1,0,0,0
35391180,1,1,0,1
35391181,1,0,0,0
35391182,1,0,1,0
35391183,1,1,1,1
35391184,1,1,1,0
35391185,1,1,1,1
35391186,1,1,1,1
35391187,1,0,0,0
35391188,1,0,0,1
35391189,1,1,1,1
35391190,1,0,0,0
35391191,1,1,1,1
35391192,1,0,0,0
35391193,1,0,0,0
35391194,1,1,1,1
35391195,1,1,1,1
35391196,1,0,0,0
35391197,1,0,1,0
35391198,1,1,1,1
35391199,1,0,0,0
35391200,1,1,1,1
35391201,1,1,1,1
35391202,1,1,1,1
35391203,1,1,1,1
35391204,1,0,1,1
35391205,1,0,0,0
35391206,1,0,0,0
35391207,1,1,1,1
35391208,1,1,1,1
35391209,1,1,1,1
35391210,1,1,1,1
35391211,1,0,0,0
35391212,1,1,1,1
35391213,1,1,1,0
35391214,0,1,1,1
35391215,1,1,1,1
35391216,1,0,1,0
35391217,1,1,1,1
35391218,1,1,1,1
35391219,1,1,1,1
35391220,1,1,1,1
35391221,1,1,1,1
35391222,1,1,1,1
35391223,1,0,1,0
35391224,0,1,0,1
35391225,0,0,0,1
35391226,0,0,0,1
35391227,0,1,0,0
35391228,0,1,0,0
35391229,1,0,0,0
35391230,1,1,1,1
35391231,1,1,1,1
35391232,1,1,1,1
35391233,1,0,0,0
35391234,1,0,0,0
35391235,1,1,1,1
35391236,1,1,1,1
35391237,1,1,1,1
35391238,1,0,1,0
35391239,1,0,0,0
35391240,1,0,0,0
35391241,1,1,1,1
35391242,1,0,0,0
35391243,1,0,0,0
35391244,1,0,0,0
35391245,1,0,0,0
35391246,1,1,1,1
35391247,1,1,1,1
35391248,1,1,1,1
35391249,1,1,1,1
35391250,1,1,1,0
35391251,1,1,1,0
35391252,0,1,1,0
35391253,1,0,0,0
35391254,1,1,0,0
35391255,1,0,0,0
35391256,1,0,0,0
35391257,1,1,1,1
35391258,1,0,0,0
35391259,1,0,0,0
35391260,1,0,0,1
35391261,1,1,1,1
35391262,1,1,1,1
35391263,1,0,0,1
35391264,0,1,1,0
35391265,0,0,1,0
35391266,1,1,1,1
35391267,1,1,1,1
35391268,0,1,1,1
35391269,1,1,1,1
35391270,1,1,1,1
35391271,1,0,0,0
35391272,1,1,1,1
35391273,1,0,0,0
35391274,1,1,1,0
35391275,1,1,1,1
35391276,1,1,1,1
35391277,1,1,1,1
35391278,1,1,1,1
35391279,1,1,1,1
35391280,1,1,1,1
35391281,1,1,1,1
35391282,1,1,1,1
35391283,1,1,1,1
35391284,1,1,1,1
35391285,1,0,0,0
35391286,1,1,1,1
35391287,1,1,1,1
35391288,1,0,0,0
35391289,1,1,1,1
35391290,1,1,1,1
35391291,1,0,0,0
35391292,1,1,1,1
35391293,1,1,1,1
35391294,1,1,1,1
35391295,1,1,1,1
35391296,1,1,1,1
35391297,1,1,1,1
35391298,1,1,1,1
35391299,1,0,0,0
35391300,1,0,0,0
35391301,1,1,1,1
35391302,1,1,1,1
35391303,1,1,1,1
35391304,1,0,0,0
35391305,1,0,0,0
35391306,1,0,0,0
35391307,1,0,0,1
35391308,1,0,0,0
35391309,1,1,1,1
35391310,1,0,0,0
35391311,1,0,0,0
35391312,1,1,1,0
35391313,1,1,1,1
35391314,1,1,1,0
35391315,1,1,1,0
35391316,1,1,1,1
35391317,1,1,1,1
35391318,1,0,0,0
35391319,1,1,1,1
35391320,1,1,1,1
35391321,1,0,0,1
35391322,1,0,0,0
35391323,1,1,1,1
35391324,1,1,1,1
35391325,1,1,1,1
35391326,1,1,1,1
35391327,1,1,1,1
35391328,1,0,1,1
35391329,1,0,0,0
35391330,1,0,0,1
35391331,1,0,0,0
35391332,1,1,1,1
35391333,1,0,0,1
35391334,1,0,0,0
35391335,1,1,1,1
35391336,0,1,1,1
35391337,1,1,1,1
35391338,1,1,1,1
35391339,1,1,0,1
35391340,1,1,1,1
35391341,1,0,0,0
35391342,1,0,0,0
35391343,1,0,0,0
35391344,1,0,1,0
35391345,1,1,1,1
35391346,1,1,1,1
35391347,0,1,1,1
35391348,1,1,1,1
35391349,1,0,0,0
35391350,1,1,1,1
35391351,1,0,0,0
35391352,1,0,0,0
35391353,1,0,0,1
35391354,1,1,1,1
35391355,1,1,1,1
35391356,1,1,1,1
35391357,1,1,1,1
35391358,1,0,0,1
35391359,1,1,1,1
35391360,1,0,0,0
35391361,1,0,0,0
35391362,1,0,0,0
35391363,1,1,1,1
35391364,1,1,0,0
35391365,1,0,0,0
35391366,1,0,0,0
35391367,1,0,0,0
35391368,1,0,1,1
35391369,1,0,0,0
35391370,1,0,0,0
35391371,1,1,0,1
35391372,1,0,0,0
35391373,1,1,1,1
35391374,1,0,0,0
35391375,1,1,1,1
35391376,1,1,1,1
35391377,1,0,0,0
35391378,1,0,0,0
35391379,1,1,1,1
35391380,1,1,1,1
35391381,1,1,1,1
35391382,1,1,1,1
35391383,1,0,0,0
35391384,1,1,1,1
35391385,1,1,1,1
35391386,1,1,1,1
35391387,1,1,1,1
35391388,1,1,1,1
35391389,1,1,1,1
35391390,1,1,1,0
35391391,1,1,1,1
35391392,0,1,1,1
35391393,0,0,1,1
35391394,1,1,1,1
35391395,1,0,0,0
35391396,1,1,1,1
35391397,1,0,0,0
35391398,1,1,1,1
35391399,1,1,1,1
35391400,1,1,1,1
35391401,1,1,1,1
35391402,1,1,1,1
35391403,1,1,1,1
35391404,1,1,1,1
35391405,1,1,1,1
35391406,1,1,1,0
35391407,1,0,0,0
35391408,1,0,0,0
35391409,1,1,1,1
35391410,1,0,0,1
35391411,1,1,1,1
35391412,1,0,0,0
35391413,1,1,1,1
35391414,1,0,0,0
35391415,1,1,1,1
35391416,1,0,0,0
35391417,1,0,1,1
35391418,1,1,1,1
35391419,1,1,1,1
35391420,1,1,1,1
35391421,1,1,1,1
35391422,1,1,1,1
35391423,1,1,1,1
35391424,1,1,1,1
35391425,1,1,1,1
35391426,1,0,0,0
35391427,1,1,1,1
35391428,1,1,1,1
35391429,1,0,1,1
35391430,1,0,0,0
35391431,1,0,0,0
35391432,1,0,0,0
35391433,1,1,1,1
35391434,1,1,1,1
35391435,1,1,1,1
35391436,1,0,0,0
35391437,1,0,0,0
35391438,1,1,1,1
35391439,1,1,1,1
35391440,1,1,1,1
35391441,1,1,1,1
35391442,1,1,1,1
35391443,1,1,0,0
35391444,1,1,1,1
35391445,1,1,1,1
35391446,1,1,1,1
35391447,1,0,1,1
35391448,1,0,0,0
35391449,1,0,0,1
35391450,0,1,1,1
35391451,0,0,1,1
35391452,1,0,0,0
35391453,1,1,1,1
35391454,1,1,1,1
35391455,1,1,1,1
35391456,1,0,0,0
35391457,1,0,0,0
35391458,1,0,0,0
35391459,1,1,1,1
35391460,1,1,1,1
35391461,1,1,1,1
35391462,1,0,0,0
35391463,1,1,1,1
35391464,1,1,1,1
35391465,1,1,1,1
35391466,1,0,0,0
35391467,1,1,1,1
35391468,1,1,1,1
35391469,1,0,0,0
35391470,1,1,1,1
35391471,1,1,1,1
35391472,1,0,1,0
35391473,1,1,1,1
35391474,1,0,0,0
35391475,1,0,0,0
35391476,1,0,0,0
35391477,1,0,0,0
35391478,1,1,1,1
35391479,1,0,1,0
35391480,1,0,0,0
35391481,1,1,1,1
35391482,1,1,1,1
35391483,1,0,0,0
35391484,1,0,0,0
35391485,1,1,1,1
35391486,1,0,0,1
35391487,1,1,1,1
35391488,1,1,1,1
35391489,1,1,1,1
35391490,1,1,1,1
35391491,1,1,1,1
35391492,1,0,0,0
35391493,1,0,0,0
35391494,1,1,1,1
35391495,1,1,1,1
35391496,1,1,1,1
35391497,1,1,1,1
35391498,1,1,1,1
35391499,1,1,1,1
35391500,1,1,1,1
35391501,1,1,1,1
35391502,1,0,0,0
35391503,1,0,0,0
35391504,1,1,1,1
35391505,1,0,0,0
35391506,1,0,0,0
35391507,1,1,1,1
35391508,1,1,1,1
35391509,1,0,0,0
35391510,1,1,1,1
35391511,1,1,1,1
35391512,1,1,1,1
35391513,1,1,1,1
35391514,1,1,1,1
35391515,1,1,1,1
35391516,1,0,0,0
35391517,1,0,0,0
35391518,1,1,1,1
35391519,1,0,0,0
35391520,1,0,0,0
35391521,1,0,0,0
35391522,1,0,0,0
35391523,1,0,0,0
35391524,1,1,1,1
35391525,1,1,1,1
35391526,1,0,0,0
35391527,1,1,1,1
35391528,1,1,1,1
35391529,1,0,0,0
35391530,1,0,0,0
35391531,1,0,0,0
35391532,1,1,1,1
35391533,1,1,1,1
35391534,1,1,1,1
35391535,0,1,1,1
35391536,1,1,1,1
35391537,1,0,0,0
35391538,1,1,1,1
35391539,1,0,0,0
35391540,1,1,1,1
35391541,1,0,0,1
35391542,1,0,1,1
35391543,1,0,0,0
35391544,1,0,0,0
35391545,1,1,1,1
35391546,1,1,1,1
35391547,1,1,1,1
35391548,1,0,0,0
35391549,1,1,1,1
35391550,1,0,0,0
35391551,1,1,1,1
35391552,1,0,0,0
35391553,1,1,1,1
35391554,1,0,0,0
35391555,1,0,0,0
35391556,1,1,1,1
35391557,1,1,1,1
35391558,1,1,1,1
35391559,1,1,1,1
35391560,1,1,1,1
35391561,1,0,0,0
35391562,1,1,1,1
35391563,1,1,0,0
35391564,1,1,1,1
35391565,1,1,1,1
35391566,1,1,1,1
35391567,1,1,1,1
35391568,1,1,0,0
35391569,1,0,0,0
35391570,1,1,1,1
35391571,1,1,1,1
35391572,1,0,0,0
35391573,1,0,0,0
35391574,1,0,0,0
35391575,1,0,0,0
35391576,1,1,1,1
35391577,1,1,1,1
35391578,1,0,0,0
35391579,1,1,1,1
35391580,1,0,1,0
35391581,1,1,1,1
35391582,1,1,1,1
35391583,1,1,1,1
35391584,1,0,0,0
35391585,1,0,0,0
35391586,1,0,0,0
35391587,1,1,1,1
35391588,1,1,1,1
35391589,1,0,0,0
35391590,1,0,0,0
35391591,1,0,1,0
35391592,1,0,0,0
35391593,1,0,1,0
35391594,1,1,1,1
35391595,1,0,0,0
35391596,1,0,1,0
35391597,1,1,1,1
35391598,1,0,0,0
35391599,1,1,1,1
35391600,1,0,0,0
35391601,1,1,1,1
35391602,1,0,0,0
35391603,1,1,1,1
35391604,1,1,1,1
35391605,1,0,0,0
35391606,1,0,0,0
35391607,1,1,1,1
35391608,1,1,1,1
35391609,1,1,1,1
35391610,1,1,1,1
35391611,1,0,0,0
35391612,1,1,1,1
35391613,1,1,1,1
35391614,1,1,1,1
35391615,1,1,1,1
35391616,1,0,0,0
35391617,1,0,0,0
35391618,1,0,0,0
35391619,1,0,1,0
35391620,1,1,1,1
35391621,1,1,1,1
35391622,1,1,1,1
35391623,1,1,0,1
35391624,1,1,1,1
35391625,1,1,1,1
35391626,1,1,1,1
35391627,1,1,1,1
35391628,1,1,1,1
35391629,1,1,1,1
35391630,1,0,0,0
35391631,1,1,1,1
35391632,1,0,0,0
35391633,1,1,1,1
35391634,1,0,0,0
35391635,1,0,0,0
35391636,1,1,1,1
35391637,1,1,1,1
35391638,1,0,0,0
35391639,1,1,1,1
35391640,1,1,1,1
35391641,1,1,1,1
35391642,1,0,0,0
35391643,1,1,1,1
35391644,1,0,0,0
35391645,1,1,1,1
35391646,1,0,0,0
35391647,1,0,0,0
35391648,1,0,0,0
35391649,1,1,1,1
35391650,1,1,1,1
35391651,1,0,0,0
35391652,1,1,1,1
35391653,1,1,1,1
35391654,1,1,1,1
35391655,1,0,0,0
35391656,1,0,0,0
35391657,1,0,0,0
35391658,1,0,0,1
35391659,1,0,0,0
35391660,1,1,0,1
35391661,1,0,0,0
35391662,1,0,0,0
35391663,1,1,1,1
35391664,1,1,1,1
35391665,1,1,1,1
35391666,1,0,0,0
35391667,1,1,1,1
35391668,1,0,0,0
35391669,1,1,1,1
35391670,1,0,0,0
35391671,1,1,1,1
35391672,1,1,1,1
35391673,1,1,1,1
35391674,1,1,1,1
35391675,1,1,1,1
35391676,1,1,1,1
35391677,1,0,0,0
35391678,1,0,0,0
35391679,1,0,0,0
35391680,1,1,1,1
35391681,1,1,1,1
35391682,1,1,1,1
35391683,1,1,1,1
35391684,1,1,1,1
35391685,1,1,1,1
35391686,1,1,1,1
35391687,1,1,1,1
35391688,1,0,0,0
35391689,1,0,0,0
35391690,1,1,1,1
35391691,1,1,1,1
35391692,1,1,1,1
35391693,1,1,0,0
35391694,1,1,1,1
35391695,1,0,0,0
35391696,1,1,1,1
35391697,1,1,1,1
35391698,1,1,0,1
35391699,1,1,1,1
35391700,1,1,1,1
35391701,1,1,1,1
35391702,1,1,1,1
35391703,1,1,1,1
35391704,1,0,0,0
35391705,1,0,1,0
35391706,1,0,0,0
35391707,1,0,0,0
35391708,1,1,1,1
35391709,1,1,1,1
35391710,1,1,1,1
35391711,1,1,1,1
35391712,1,1,1,1
35391713,1,1,1,1
35391714,1,1,1,1
35391715,1,1,1,1
35391716,1,0,0,0
35391717,1,1,1,1
35391718,1,1,1,1
35391719,1,0,0,0
35391720,1,0,0,0
35391721,1,0,0,0
35391722,1,1,1,1
35391723,1,0,0,0
35391724,1,1,1,1
35391725,1,1,1,1
35391726,1,0,0,0
35391727,1,0,0,0
35391728,1,0,1,0
35391729,1,0,0,0
35391730,1,1,1,1
35391731,1,0,0,0
35391732,1,1,1,1
35391733,1,1,1,1
35391734,1,1,1,1
35391735,1,0,0,0
35391736,1,1,1,1
35391737,1,0,1,1
35391738,1,0,0,0
35391739,1,1,0,1
35391740,1,0,0,0
35391741,1,1,1,1
35391742,1,1,1,1
35391743,1,1,1,1
35391744,0,1,1,1
35391745,1,1,1,0
35391746,1,0,0,0
35391747,1,1,1,1
35391748,1,1,1,1
35391749,1,1,1,1
35391750,1,1,1,1
35391751,1,1,1,1
35391752,1,1,1,1
35391753,1,0,0,0
35391754,1,0,0,0
35391755,1,0,0,0
35391756,1,1,1,1
35391757,1,0,0,0
35391758,1,0,0,0
35391759,1,1,1,1
35391760,1,1,0,1
35391761,1,0,0,0
35391762,1,1,1,1
35391763,0,1,0,1
35391764,1,0,0,0
35391765,1,0,0,0
35391766,1,1,0,1
35391767,0,1,1,0
35391768,1,0,0,0
35391769,0,1,0,0
35391770,0,0,0,1
35391771,1,1,1,1
35391772,1,0,0,0
35391773,1,0,0,0
35391774,1,1,1,1
35391775,1,1,1,1
35391776,1,1,1,1
35391777,1,1,1,1
35391778,1,1,1,1
35391779,1,0,1,1
35391780,0,1,1,1
35391781,1,1,1,1
35391782,1,0,0,0
35391783,1,0,0,0
35391784,1,0,0,0
35391785,1,0,0,0
35391786,1,0,0,0
35391787,1,1,1,1
35391788,1,1,1,1
35391789,1,1,1,1
35391790,1,1,1,1
35391791,1,1,1,1
35391792,1,1,1,1
35391793,1,1,1,1
35391794,1,1,1,1
35391795,1,1,1,1
35391796,1,0,1,0
35391797,0,1,0,1
35391798,1,0,1,0
35391799,1,0,1,0
35391800,1,1,1,1
35391801,1,0,0,0
35391802,1,1,1,1
35391803,1,0,0,0
35391804,1,0,0,0
35391805,1,0,0,0
35391806,1,1,1,0
35391807,1,0,0,0
35391808,1,1,0,0
35391809,1,0,0,0
35391810,1,1,1,1
35391811,1,1,1,1
35391812,1,1,1,1
35391813,1,1,1,1
35391814,1,1,1,1
35391815,1,1,1,1
35391816,1,1,1,1
35391817,1,1,1,1
35391818,1,1,1,1
35391819,1,1,1,1
35391820,1,1,1,1
35391821,1,1,1,1
35391822,0,1,1,1
35391823,1,1,1,1
35391824,1,1,1,1
35391825,1,1,0,0
35391826,1,1,1,1
35391827,1,1,1,1
35391828,1,1,1,1
35391829,1,1,1,1
35391830,1,0,0,0
35391831,0,1,1,1
35391832,1,0,0,1
35391833,0,1,1,0
35391834,1,1,0,0
35391835,1,1,1,1
35391836,1,1,1,1
35391837,1,0,0,0
35391838,1,1,1,0
35391839,1,0,0,0
35391840,1,1,1,1
35391841,1,0,1,1
35391842,1,0,0,0
35391843,1,0,0,0
35391844,1,0,0,0
35391845,1,1,1,1
35391846,1,1,1,1
35391847,1,0,0,0
35391848,0,1,0,0
35391849,1,1,1,1
35391850,1,1,1,1
35391851,1,0,1,1
35391852,1,1,1,1
35391853,1,1,1,1
35391854,1,1,1,1
35391855,1,1,1,1
35391856,1,1,0,0
35391857,1,1,1,1
35391858,1,1,1,1
35391859,1,1,1,1
35391860,1,1,1,1
35391861,1,0,0,0
35391862,1,0,0,0
35391863,1,1,1,1
35391864,1,0,1,1
35391865,1,0,0,0
35391866,1,1,1,1
35391867,1,0,0,0
35391868,1,0,1,0
35391869,1,0,0,0
35391870,1,1,1,1
35391871,1,1,1,1
35391872,1,1,0,0
35391873,1,0,1,1
35391874,1,1,0,1
35391875,1,1,1,1
35391876,1,1,1,1
35391877,1,1,1,1
35391878,1,1,1,1
35391879,1,1,1,1
35391880,1,1,1,1
35391881,1,1,1,1
35391882,1,0,1,1
35391883,1,0,1,1
35391884,1,1,1,1
35391885,1,1,1,0
35391886,1,1,1,0
35391887,1,0,0,0
35391888,1,1,1,1
35391889,1,1,1,1
35391890,1,0,1,0
35391891,1,0,0,0
35391892,1,0,1,1
35391893,1,1,0,1
35391894,1,0,0,0
35391895,1,1,1,0
35391896,1,1,1,1
35391897,1,0,1,1
35391898,1,0,0,0
35391899,1,0,1,1
35391900,1,0,1,1
35391901,1,1,1,1
35391902,1,1,1,1
35391903,1,0,0,0
35391904,1,1,1,1
35391905,1,1,1,1
35391906,1,0,0,0
35391907,1,1,1,1
35391908,1,1,1,1
35391909,1,1,1,1
35391910,1,0,0,0
35391911,1,0,0,0
35391912,1,0,0,0
35391913,1,0,0,0
35391914,1,0,0,0
35391915,1,1,1,1
35391916,1,0,1,1
35391917,1,1,1,0
35391918,1,0,1,0
35391919,1,0,1,1
35391920,1,0,1,1
35391921,1,0,0,0
35391922,1,0,0,1
35391923,1,0,1,1
35391924,1,1,1,0
35391925,1,0,0,0
35391926,1,0,1,1
35391927,1,0,0,0
35391928,1,1,1,1
35391929,1,1,1,1
35391930,1,1,1,1
35391931,1,1,1,1
35391932,1,0,0,1
35391933,1,1,1,1
35391934,1,0,0,0
35391935,1,0,0,0
35391936,1,1,1,1
35391937,1,0,1,1
35391938,1,0,0,0
35391939,1,0,0,0
35391940,1,0,1,1
35391941,1,0,0,0
35391942,1,0,1,1
35391943,1,0,1,1
35391944,1,0,1,1
35391945,1,1,0,0
35391946,1,1,0,1
35391947,1,1,0,1
35391948,1,0,0,0
35391949,1,0,1,0
35391950,1,1,1,0
35391951,1,0,0,0
35391952,1,1,1,1
35391953,1,1,1,1
35391954,1,0,0,0
35391955,1,0,1,0
35391956,1,1,1,1
35391957,1,1,1,1
35391958,1,1,1,1
35391959,1,0,0,0
35391960,1,1,1,1
35391961,1,0,1,0
35391962,1,0,0,0
35391963,1,0,0,0
35391964,1,0,1,0
35391965,1,0,0,0
35391966,1,0,0,0
35391967,1,1,1,1
35391968,1,1,1,1
35391969,1,1,1,1
35391970,1,0,0,0
35391971,1,1,1,1
35391972,1,0,1,0
35391973,1,1,1,1
35391974,1,1,0,1
35391975,1,0,0,1
35391976,1,0,0,0
35391977,1,1,0,0
35391978,1,0,1,1
35391979,1,0,0,0
35391980,1,1,1,1
35391981,1,0,1,1
35391982,1,0,1,1
35391983,1,0,0,0
35391984,1,0,1,1
35391985,1,1,1,1
35391986,1,0,1,0
35391987,1,0,0,0
35391988,1,0,0,0
35391989,1,1,1,1
35391990,1,1,1,1
35391991,1,1,1,1
35391992,1,0,0,0
35391993,1,1,1,1
35391994,1,0,0,0
35391995,1,1,1,1
35391996,1,1,1,0
35391997,0,1,1,0
35391998,1,1,1,1
35391999,1,1,1,1
35392000,1,1,0,1
35392001,1,1,0,1
35392002,1,0,0,1
35392003,1,0,0,0
35392004,1,0,0,0
35392005,1,0,0,1
35392006,1,1,0,1
35392007,1,0,0,0
35392008,1,0,0,0
35392009,1,1,0,1
35392010,1,1,1,1
35392011,1,1,1,1
35392012,1,0,0,1
35392013,0,1,1,0
35392014,1,0,0,0
35392015,1,0,1,0
35392016,1,1,1,1
35392017,1,0,0,0
35392018,1,1,1,1
35392019,1,1,1,1
35392020,1,1,1,1
35392021,1,0,0,0
35392022,1,1,1,1
35392023,1,1,1,1
35392024,1,1,1,1
35392025,1,1,1,1
35392026,1,1,1,1
35392027,1,1,1,1
35392028,1,0,0,0
35392029,1,1,1,1
35392030,1,0,0,0
35392031,1,1,1,1
35392032,1,0,0,0
35392033,1,1,1,1
35392034,0,0,1,1
35392035,1,1,1,1
35392036,1,1,1,1
35392037,1,1,1,1
35392038,1,1,1,1
35392039,1,1,1,1
35392040,1,0,0,0
35392041,1,0,0,0
35392042,1,0,1,0
35392043,1,1,1,1
35392044,1,1,1,0
35392045,1,1,1,1
35392046,1,0,0,0
35392047,1,1,1,1
35392048,1,1,0,1
35392049,1,0,0,0
35392050,1,0,1,0
35392051,1,1,1,0
35392052,1,1,1,0
35392053,1,0,0,0
35392054,1,1,1,1
35392055,1,1,1,1
35392056,1,0,1,1
35392057,1,1,1,1
35392058,1,1,1,1
35392059,1,1,1,1
35392060,1,1,1,1
35392061,1,0,1,1
35392062,1,1,1,1
35392063,1,0,0,0
35392064,1,1,1,1
35392065,1,0,0,0
35392066,1,1,1,1
35392067,1,0,0,0
35392068,1,0,1,1
35392069,1,1,1,1
35392070,1,0,1,1
35392071,1,0,0,0
35392072,1,0,0,0
35392073,1,1,1,1
35392074,1,1,1,1
35392075,1,1,1,1
35392076,1,0,0,0
35392077,1,0,0,1
35392078,1,0,0,0
35392079,1,1,1,1
35392080,1,0,1,1
35392081,1,1,1,0
35392082,1,0,0,1
35392083,1,0,0,0
35392084,1,1,1,1
35392085,1,1,1,1
35392086,1,0,1,0
35392087,1,0,1,0
35392088,1,1,1,1
35392089,1,0,0,0
35392090,1,1,1,1
35392091,1,0,1,1
35392092,1,0,0,0
35392093,1,0,0,0
35392094,1,0,0,0
35392095,1,0,0,0
35392096,1,1,1,1
35392097,1,1,1,1
35392098,1,1,1,1
35392099,1,1,1,1
35392100,1,1,1,1
35392101,1,0,0,0
35392102,1,1,1,1
35392103,0,1,1,1
35392104,1,0,0,0
35392105,1,0,1,1
35392106,1,0,0,0
35392107,1,0,0,0
35392108,1,0,1,0
35392109,1,0,1,1
35392110,1,1,1,1
35392111,1,0,0,0
