#Please be aware that not every genome will have a gene in accessory groups
Homology group,Class,Genome number,Number of copies,Genome 1,Genome 2,Genome 3,Genome 4
35416738,accessory,3,1,1,,,1,
35416747,accessory,2,1,1,,1,,
35416747,accessory,4,1,1,,1,,
35416751,accessory,2,1,1,,1,,
35416751,accessory,4,1,1,,1,,
35416754,accessory,2,1,1,,,,
35416754,accessory,3,1,1,,,,
35416754,accessory,4,1,1,,,,
35416757,accessory,2,1,1,,,,
35416757,accessory,3,1,1,,,,
35416757,accessory,4,1,1,,,,
35416758,accessory,2,1,1,,1,,
35416758,accessory,4,1,1,,1,,
35416759,accessory,2,1,1,,1,,
35416759,accessory,4,1,1,,1,,
35416760,accessory,2,1,1,,1,,
35416760,accessory,4,1,1,,1,,
35416765,accessory,2,1,1,,1,,
35416765,accessory,4,1,1,,1,,
35416768,accessory,2,1,1,,1,,
35416768,accessory,4,1,1,,1,,
35416775,accessory,2,1,1,,,,
35416775,accessory,3,1,1,,,,
35416775,accessory,4,1,1,,,,
35416776,accessory,2,1,1,,1,,
35416776,accessory,4,1,1,,1,,
35416777,accessory,2,1,1,,,,
35416777,accessory,3,1,1,,,,
35416777,accessory,4,1,1,,,,
35416778,accessory,2,1,1,,,,
35416778,accessory,3,1,1,,,,
35416778,accessory,4,1,1,,,,
35416782,accessory,2,1,1,,,,
35416782,accessory,3,1,1,,,,
35416782,accessory,4,1,1,,,,
35416783,accessory,2,1,1,,,,
35416783,accessory,3,1,1,,,,
35416783,accessory,4,1,1,,,,
35416786,accessory,2,1,1,,1,,
35416786,accessory,4,1,1,,1,,
35416789,accessory,2,1,1,,,,
35416789,accessory,3,1,1,,,,
35416789,accessory,4,1,1,,,,
35416791,accessory,2,2,2,,,2,
35416791,accessory,3,2,2,,,2,
35416793,accessory,2,1,1,,1,,
35416793,accessory,4,1,1,,1,,
35416794,accessory,2,1,1,,1,,
35416794,accessory,4,1,1,,1,,
35416797,accessory,2,1,1,,1,,
35416797,accessory,4,1,1,,1,,
35416799,accessory,2,1,1,,1,,
35416799,accessory,4,1,1,,1,,
35416800,accessory,3,1,1,1,,,
35416800,accessory,4,1,1,1,,,
35416801,accessory,2,1,1,,1,,
35416801,accessory,4,1,1,,1,,
35416806,accessory,2,2,2,,2,1,
35416807,accessory,2,1,1,,1,,
35416807,accessory,4,1,1,,1,,
35416808,accessory,2,1,1,,1,,
35416808,accessory,4,1,1,,1,,
35416810,accessory,2,1,1,,1,,
35416810,accessory,4,1,1,,1,,
35416812,accessory,2,1,1,,,,
35416812,accessory,3,1,1,,,,
35416812,accessory,4,1,1,,,,
35416813,accessory,2,1,1,,1,,
35416813,accessory,4,1,1,,1,,
35416814,accessory,2,1,1,,,,
35416814,accessory,3,1,1,,,,
35416814,accessory,4,1,1,,,,
35416816,accessory,2,1,1,,1,,
35416816,accessory,4,1,1,,1,,
35416818,accessory,2,1,1,,1,,
35416818,accessory,4,1,1,,1,,
35416819,accessory,2,1,1,,,1,
35416819,accessory,3,1,1,,,1,
35416820,accessory,2,1,1,,,,
35416820,accessory,3,1,1,,,,
35416820,accessory,4,1,1,,,,
35416821,accessory,2,1,1,,,1,
35416821,accessory,3,1,1,,,1,
35416823,accessory,2,1,1,,,,
35416823,accessory,3,1,1,,,,
35416823,accessory,4,1,1,,,,
35416826,accessory,2,1,1,,,1,
35416826,accessory,3,1,1,,,1,
35416830,accessory,2,1,1,,,,
35416830,accessory,3,1,1,,,,
35416830,accessory,4,1,1,,,,
35416831,accessory,2,1,1,,1,,
35416831,accessory,4,1,1,,1,,
35416832,accessory,2,1,1,,,,
35416832,accessory,3,1,1,,,,
35416832,accessory,4,1,1,,,,
35416834,accessory,2,1,1,,,,
35416834,accessory,3,1,1,,,,
35416834,accessory,4,1,1,,,,
35416835,accessory,2,1,1,,,,
35416835,accessory,3,1,1,,,,
35416835,accessory,4,1,1,,,,
35416837,accessory,2,1,1,,,,
35416837,accessory,3,1,1,,,,
35416837,accessory,4,1,1,,,,
35416838,accessory,2,1,1,,,,
35416838,accessory,3,1,1,,,,
35416838,accessory,4,1,1,,,,
35416840,accessory,2,1,1,,,,
35416840,accessory,3,1,1,,,,
35416840,accessory,4,1,1,,,,
35416844,accessory,2,1,1,,,,
35416844,accessory,3,1,1,,,,
35416844,accessory,4,1,1,,,,
35416846,accessory,2,1,1,,,,
35416846,accessory,3,1,1,,,,
35416846,accessory,4,1,1,,,,
35416847,accessory,2,1,1,,,,
35416847,accessory,3,1,1,,,,
35416847,accessory,4,1,1,,,,
35416851,accessory,2,1,1,,,,
35416851,accessory,3,1,1,,,,
35416851,accessory,4,1,1,,,,
35416852,accessory,2,1,1,,1,,
35416852,accessory,4,1,1,,1,,
35416853,accessory,2,1,1,,,,
35416853,accessory,3,1,1,,,,
35416853,accessory,4,1,1,,,,
35416856,accessory,2,1,1,,,,
35416856,accessory,3,1,1,,,,
35416856,accessory,4,1,1,,,,
35416859,accessory,2,1,1,,1,,
35416859,accessory,4,1,1,,1,,
35416860,accessory,2,1,1,,,1,
35416860,accessory,3,1,1,,,1,
35416861,accessory,2,1,1,,,,
35416861,accessory,3,1,1,,,,
35416861,accessory,4,1,1,,,,
35416862,accessory,2,1,1,,,,
35416862,accessory,3,1,1,,,,
35416862,accessory,4,1,1,,,,
35416865,accessory,2,1,1,,,1,
35416865,accessory,3,1,1,,,1,
35416866,accessory,2,1,1,,,1,
35416866,accessory,3,1,1,,,1,
35416870,accessory,2,1,1,,1,,
35416870,accessory,4,1,1,,1,,
35416871,accessory,2,1,1,,,,
35416871,accessory,3,1,1,,,,
35416871,accessory,4,1,1,,,,
35416872,accessory,2,1,1,,1,,
35416872,accessory,4,1,1,,1,,
35416873,accessory,2,1,1,,,,
35416873,accessory,3,1,1,,,,
35416873,accessory,4,1,1,,,,
35416874,accessory,2,1,1,,1,,
35416874,accessory,4,1,1,,1,,
35416878,accessory,2,1,1,,,,
35416878,accessory,3,1,1,,,,
35416878,accessory,4,1,1,,,,
35416879,accessory,2,1,1,,,,
35416879,accessory,3,1,1,,,,
35416879,accessory,4,1,1,,,,
35416880,accessory,2,1,1,,,1,
35416880,accessory,3,1,1,,,1,
35416885,accessory,2,1,1,,1,,
35416885,accessory,4,1,1,,1,,
35416887,accessory,2,1,1,,,,
35416887,accessory,3,1,1,,,,
35416887,accessory,4,1,1,,,,
35416888,accessory,2,1,1,,,,
35416888,accessory,3,1,1,,,,
35416888,accessory,4,1,1,,,,
35416891,accessory,2,1,1,,,1,
35416891,accessory,3,1,1,,,1,
35416892,accessory,2,1,1,,1,,
35416892,accessory,4,1,1,,1,,
35416893,accessory,2,1,1,,1,,
35416893,accessory,4,1,1,,1,,
35416897,accessory,2,1,1,,,,
35416897,accessory,3,1,1,,,,
35416897,accessory,4,1,1,,,,
35416899,accessory,2,1,1,,,,
35416899,accessory,3,1,1,,,,
35416899,accessory,4,1,1,,,,
35416900,accessory,2,1,1,,,,
35416900,accessory,3,1,1,,,,
35416900,accessory,4,1,1,,,,
35416903,accessory,2,1,1,,,,
35416903,accessory,3,1,1,,,,
35416903,accessory,4,1,1,,,,
35416905,accessory,2,1,1,,1,,
35416905,accessory,4,1,1,,1,,
35416906,accessory,2,1,1,,,1,
35416906,accessory,3,1,1,,,1,
35416912,accessory,2,1,1,,,,
35416912,accessory,3,1,1,,,,
35416912,accessory,4,1,1,,,,
35416920,accessory,2,1,1,,1,,
35416920,accessory,4,1,1,,1,,
35416921,accessory,2,2,2,,2,1,
35416922,accessory,2,1,1,,1,,
35416922,accessory,4,1,1,,1,,
35416923,accessory,2,1,1,,1,,
35416923,accessory,4,1,1,,1,,
35416924,accessory,2,1,1,,1,,
35416924,accessory,4,1,1,,1,,
35416925,accessory,2,1,1,,,,
35416925,accessory,3,1,1,,,,
35416925,accessory,4,1,1,,,,
35416928,accessory,2,1,1,,1,,
35416928,accessory,4,1,1,,1,,
35416929,accessory,2,1,1,,,1,
35416929,accessory,3,1,1,,,1,
35416931,accessory,2,1,1,,,,
35416931,accessory,3,1,1,,,,
35416931,accessory,4,1,1,,,,
35416934,accessory,2,1,1,,1,,
35416934,accessory,4,1,1,,1,,
35416937,accessory,2,1,1,,1,,
35416937,accessory,4,1,1,,1,,
35416938,accessory,2,1,1,,1,,
35416938,accessory,4,1,1,,1,,
35416941,accessory,2,1,1,,1,,
35416941,accessory,4,1,1,,1,,
35416942,accessory,2,2,2,,1,1,
35416943,accessory,2,1,1,,,1,
35416943,accessory,3,1,1,,,1,
35416946,accessory,2,1,1,,,1,
35416946,accessory,3,1,1,,,1,
35416948,accessory,2,1,1,,1,,
35416948,accessory,4,1,1,,1,,
35416949,accessory,2,1,1,,,,
35416949,accessory,3,1,1,,,,
35416949,accessory,4,1,1,,,,
35416951,accessory,2,1,1,,1,,
35416951,accessory,4,1,1,,1,,
35416954,accessory,2,1,1,,1,,
35416954,accessory,4,1,1,,1,,
35416956,accessory,2,1,1,,,,
35416956,accessory,3,1,1,,,,
35416956,accessory,4,1,1,,,,
35416957,accessory,2,1,1,,1,,
35416957,accessory,4,1,1,,1,,
35416960,accessory,2,1,1,,,,
35416960,accessory,3,1,1,,,,
35416960,accessory,4,1,1,,,,
35416962,accessory,2,1,1,,,,
35416962,accessory,3,1,1,,,,
35416962,accessory,4,1,1,,,,
35416964,accessory,2,1,1,,,,
35416964,accessory,3,1,1,,,,
35416964,accessory,4,1,1,,,,
35416966,accessory,2,1,1,,1,,
35416966,accessory,4,1,1,,1,,
35416967,accessory,2,1,1,,,1,
35416967,accessory,3,1,1,,,1,
35416968,accessory,2,1,1,,,1,
35416968,accessory,3,1,1,,,1,
35416972,accessory,2,1,1,,,1,
35416972,accessory,3,1,1,,,1,
35416974,accessory,2,1,1,,1,,
35416974,accessory,4,1,1,,1,,
35416976,accessory,2,1,1,,1,,
35416976,accessory,4,1,1,,1,,
35416980,accessory,2,1,1,,1,,
35416980,accessory,4,1,1,,1,,
35416984,accessory,2,1,1,,,1,
35416984,accessory,3,1,1,,,1,
35416985,accessory,2,1,1,,,,
35416985,accessory,3,1,1,,,,
35416985,accessory,4,1,1,,,,
35416988,accessory,2,1,1,,1,,
35416988,accessory,4,1,1,,1,,
35416989,accessory,2,1,1,,,,
35416989,accessory,3,1,1,,,,
35416989,accessory,4,1,1,,,,
35416990,accessory,2,1,1,,,1,
35416990,accessory,3,1,1,,,1,
35416992,accessory,3,2,2,1,,2,
35416993,accessory,2,1,1,,1,,
35416993,accessory,4,1,1,,1,,
35416996,accessory,2,1,1,,,1,
35416996,accessory,3,1,1,,,1,
35416999,accessory,2,1,1,,,1,
35416999,accessory,3,1,1,,,1,
35417000,accessory,2,1,1,,,,
35417000,accessory,3,1,1,,,,
35417000,accessory,4,1,1,,,,
35417001,accessory,2,1,1,,,1,
35417001,accessory,3,1,1,,,1,
35417002,accessory,2,1,1,,,,
35417002,accessory,3,1,1,,,,
35417002,accessory,4,1,1,,,,
35417003,accessory,3,2,2,1,,1,
35417005,accessory,2,1,1,,1,,
35417005,accessory,4,1,1,,1,,
35417006,accessory,2,1,1,,,1,
35417006,accessory,3,1,1,,,1,
35417007,accessory,2,1,1,,,,
35417007,accessory,3,1,1,,,,
35417007,accessory,4,1,1,,,,
35417009,accessory,2,1,1,,,,
35417009,accessory,3,1,1,,,,
35417009,accessory,4,1,1,,,,
35417012,accessory,2,1,1,,,,
35417012,accessory,3,1,1,,,,
35417012,accessory,4,1,1,,,,
35417013,accessory,2,1,1,,,,
35417013,accessory,3,1,1,,,,
35417013,accessory,4,1,1,,,,
35417021,accessory,2,1,1,,,,
35417021,accessory,3,1,1,,,,
35417021,accessory,4,1,1,,,,
35417022,accessory,2,1,1,,,,
35417022,accessory,3,1,1,,,,
35417022,accessory,4,1,1,,,,
35417026,accessory,2,1,1,,,1,
35417026,accessory,3,1,1,,,1,
35417029,accessory,2,1,1,,,1,
35417029,accessory,3,1,1,,,1,
35417030,accessory,2,2,2,,2,1,
35417031,accessory,2,1,1,,,1,
35417031,accessory,3,1,1,,,1,
35417032,accessory,3,2,2,1,,2,
35417033,accessory,2,1,1,,,,
35417033,accessory,3,1,1,,,,
35417033,accessory,4,1,1,,,,
35417035,accessory,2,1,1,,1,,
35417035,accessory,4,1,1,,1,,
35417036,accessory,2,1,1,,,,
35417036,accessory,3,1,1,,,,
35417036,accessory,4,1,1,,,,
35417037,accessory,2,1,1,,,,
35417037,accessory,3,1,1,,,,
35417037,accessory,4,1,1,,,,
35417038,accessory,2,1,1,,,,
35417038,accessory,3,1,1,,,,
35417038,accessory,4,1,1,,,,
35417040,accessory,2,1,1,,,,
35417040,accessory,3,1,1,,,,
35417040,accessory,4,1,1,,,,
35417041,accessory,2,1,1,,,,
35417041,accessory,3,1,1,,,,
35417041,accessory,4,1,1,,,,
35417047,accessory,2,1,1,,1,,
35417047,accessory,4,1,1,,1,,
35417048,accessory,2,1,1,,,,
35417048,accessory,3,1,1,,,,
35417048,accessory,4,1,1,,,,
35417049,accessory,2,1,1,,,1,
35417049,accessory,3,1,1,,,1,
35417052,accessory,2,1,1,,1,,
35417052,accessory,4,1,1,,1,,
35417058,accessory,2,1,1,,,,
35417058,accessory,3,1,1,,,,
35417058,accessory,4,1,1,,,,
35417059,accessory,2,1,1,,,1,
35417059,accessory,3,1,1,,,1,
35417061,accessory,2,1,1,,1,,
35417061,accessory,4,1,1,,1,,
35417062,accessory,2,1,1,,,,
35417062,accessory,3,1,1,,,,
35417062,accessory,4,1,1,,,,
35417064,accessory,2,1,1,,1,,
35417064,accessory,4,1,1,,1,,
35417065,accessory,2,1,1,,1,,
35417065,accessory,4,1,1,,1,,
35417069,accessory,2,1,1,,,,
35417069,accessory,3,1,1,,,,
35417069,accessory,4,1,1,,,,
35417072,accessory,2,1,1,,1,,
35417072,accessory,4,1,1,,1,,
35417076,accessory,2,1,1,,1,,
35417076,accessory,4,1,1,,1,,
35417079,accessory,2,1,1,,1,,
35417079,accessory,4,1,1,,1,,
35417082,accessory,2,1,1,,1,,
35417082,accessory,4,1,1,,1,,
35417083,accessory,2,1,1,,,,
35417083,accessory,3,1,1,,,,
35417083,accessory,4,1,1,,,,
35417084,accessory,2,1,1,,,,
35417084,accessory,3,1,1,,,,
35417084,accessory,4,1,1,,,,
35417085,accessory,2,1,1,,,,
35417085,accessory,3,1,1,,,,
35417085,accessory,4,1,1,,,,
35417088,accessory,2,1,1,,,,
35417088,accessory,3,1,1,,,,
35417088,accessory,4,1,1,,,,
35417089,accessory,2,1,1,,1,,
35417089,accessory,4,1,1,,1,,
35417090,accessory,2,1,1,,,,
35417090,accessory,3,1,1,,,,
35417090,accessory,4,1,1,,,,
35417092,accessory,2,1,1,,1,,
35417092,accessory,4,1,1,,1,,
35417095,accessory,2,1,1,,,1,
35417095,accessory,3,1,1,,,1,
35417099,accessory,2,1,1,,,1,
35417099,accessory,3,1,1,,,1,
35417101,accessory,2,1,1,,,,
35417101,accessory,3,1,1,,,,
35417101,accessory,4,1,1,,,,
35417102,accessory,2,1,1,,,,
35417102,accessory,3,1,1,,,,
35417102,accessory,4,1,1,,,,
35417103,accessory,2,1,1,,,1,
35417103,accessory,3,1,1,,,1,
35417104,accessory,2,1,1,,1,,
35417104,accessory,4,1,1,,1,,
35417107,accessory,2,1,1,,,,
35417107,accessory,3,1,1,,,,
35417107,accessory,4,1,1,,,,
35417108,accessory,2,1,1,,,,
35417108,accessory,3,1,1,,,,
35417108,accessory,4,1,1,,,,
35417109,accessory,2,1,1,,,1,
35417109,accessory,3,1,1,,,1,
35417110,accessory,2,1,1,,1,,
35417110,accessory,4,1,1,,1,,
35417111,accessory,2,1,1,,,,
35417111,accessory,3,1,1,,,,
35417111,accessory,4,1,1,,,,
35417112,accessory,2,1,1,,,,
35417112,accessory,3,1,1,,,,
35417112,accessory,4,1,1,,,,
35417113,accessory,2,1,1,,,,
35417113,accessory,3,1,1,,,,
35417113,accessory,4,1,1,,,,
35417114,accessory,2,1,1,,,,
35417114,accessory,3,1,1,,,,
35417114,accessory,4,1,1,,,,
35417115,accessory,2,1,1,,,,
35417115,accessory,3,1,1,,,,
35417115,accessory,4,1,1,,,,
35417117,accessory,2,1,1,,1,,
35417117,accessory,4,1,1,,1,,
35417118,accessory,2,1,1,,1,,
35417118,accessory,4,1,1,,1,,
35417119,accessory,2,1,1,,,,
35417119,accessory,3,1,1,,,,
35417119,accessory,4,1,1,,,,
35417121,accessory,2,1,1,,,,
35417121,accessory,3,1,1,,,,
35417121,accessory,4,1,1,,,,
35417124,accessory,2,1,1,,,1,
35417124,accessory,3,1,1,,,1,
35417125,accessory,2,1,1,,,,
35417125,accessory,3,1,1,,,,
35417125,accessory,4,1,1,,,,
35417126,accessory,2,1,1,,,1,
35417126,accessory,3,1,1,,,1,
35417128,accessory,2,1,1,,,,
35417128,accessory,3,1,1,,,,
35417128,accessory,4,1,1,,,,
35417132,accessory,2,1,1,,1,,
35417132,accessory,4,1,1,,1,,
35417134,accessory,2,1,1,,1,,
35417134,accessory,4,1,1,,1,,
35417135,accessory,2,1,1,,,,
35417135,accessory,3,1,1,,,,
35417135,accessory,4,1,1,,,,
35417141,accessory,2,1,1,,,,
35417141,accessory,3,1,1,,,,
35417141,accessory,4,1,1,,,,
35417143,accessory,2,1,1,,,1,
35417143,accessory,3,1,1,,,1,
35417144,accessory,2,1,1,,,1,
35417144,accessory,3,1,1,,,1,
35417147,accessory,2,1,1,,,1,
35417147,accessory,3,1,1,,,1,
35417148,accessory,2,1,1,,,,
35417148,accessory,3,1,1,,,,
35417148,accessory,4,1,1,,,,
35417149,accessory,2,1,1,,,,
35417149,accessory,3,1,1,,,,
35417149,accessory,4,1,1,,,,
35417150,accessory,2,1,1,,,,
35417150,accessory,3,1,1,,,,
35417150,accessory,4,1,1,,,,
35417152,accessory,2,1,1,,1,,
35417152,accessory,4,1,1,,1,,
35417155,accessory,2,1,1,,,,
35417155,accessory,3,1,1,,,,
35417155,accessory,4,1,1,,,,
35417158,accessory,2,1,1,,1,,
35417158,accessory,4,1,1,,1,,
35417159,accessory,2,1,1,,1,,
35417159,accessory,4,1,1,,1,,
35417166,accessory,2,1,1,,,,
35417166,accessory,3,1,1,,,,
35417166,accessory,4,1,1,,,,
35417170,accessory,2,1,1,,,,
35417170,accessory,3,1,1,,,,
35417170,accessory,4,1,1,,,,
35417171,accessory,2,1,1,,,,
35417171,accessory,3,1,1,,,,
35417171,accessory,4,1,1,,,,
35417174,accessory,2,1,1,,,,
35417174,accessory,3,1,1,,,,
35417174,accessory,4,1,1,,,,
35417177,accessory,2,1,1,,,,
35417177,accessory,3,1,1,,,,
35417177,accessory,4,1,1,,,,
35417178,accessory,2,1,1,,,,
35417178,accessory,3,1,1,,,,
35417178,accessory,4,1,1,,,,
35417180,accessory,2,1,1,,,,
35417180,accessory,3,1,1,,,,
35417180,accessory,4,1,1,,,,
35417183,accessory,2,1,1,,,,
35417183,accessory,3,1,1,,,,
35417183,accessory,4,1,1,,,,
35417184,accessory,2,1,1,,,,
35417184,accessory,3,1,1,,,,
35417184,accessory,4,1,1,,,,
35417186,accessory,2,1,1,,,1,
35417186,accessory,3,1,1,,,1,
35417188,accessory,2,1,1,,,1,
35417188,accessory,3,1,1,,,1,
35417189,accessory,2,1,1,,,,
35417189,accessory,3,1,1,,,,
35417189,accessory,4,1,1,,,,
35417190,accessory,2,1,1,,,,
35417190,accessory,3,1,1,,,,
35417190,accessory,4,1,1,,,,
35417194,accessory,2,1,1,,,,
35417194,accessory,3,1,1,,,,
35417194,accessory,4,1,1,,,,
35417195,accessory,2,1,1,,,,
35417195,accessory,3,1,1,,,,
35417195,accessory,4,1,1,,,,
35417196,accessory,2,1,1,,,,
35417196,accessory,3,1,1,,,,
35417196,accessory,4,1,1,,,,
35417207,accessory,2,1,1,,,1,
35417207,accessory,3,1,1,,,1,
35417208,accessory,2,1,1,,,,
35417208,accessory,3,1,1,,,,
35417208,accessory,4,1,1,,,,
35417209,accessory,2,1,1,,,,
35417209,accessory,3,1,1,,,,
35417209,accessory,4,1,1,,,,
35417210,accessory,2,1,1,,1,,
35417210,accessory,4,1,1,,1,,
35417211,accessory,2,1,1,,,1,
35417211,accessory,3,1,1,,,1,
35417214,accessory,2,1,1,,,1,
35417214,accessory,3,1,1,,,1,
35417215,accessory,2,1,1,,,,
35417215,accessory,3,1,1,,,,
35417215,accessory,4,1,1,,,,
35417216,accessory,2,1,1,,,,
35417216,accessory,3,1,1,,,,
35417216,accessory,4,1,1,,,,
35417220,accessory,2,1,1,,1,,
35417220,accessory,4,1,1,,1,,
35417221,accessory,2,1,1,,,,
35417221,accessory,3,1,1,,,,
35417221,accessory,4,1,1,,,,
35417222,accessory,2,1,1,,1,,
35417222,accessory,4,1,1,,1,,
35417223,accessory,2,1,1,,,1,
35417223,accessory,3,1,1,,,1,
35417225,accessory,2,1,1,,1,,
35417225,accessory,4,1,1,,1,,
35417228,accessory,2,1,1,,1,,
35417228,accessory,4,1,1,,1,,
35417233,accessory,2,1,1,,,,
35417233,accessory,3,1,1,,,,
35417233,accessory,4,1,1,,,,
35417238,accessory,2,1,1,,,,
35417238,accessory,3,1,1,,,,
35417238,accessory,4,1,1,,,,
35417243,accessory,2,1,1,,1,,
35417243,accessory,4,1,1,,1,,
35417245,accessory,2,1,1,,,,
35417245,accessory,3,1,1,,,,
35417245,accessory,4,1,1,,,,
35417250,accessory,2,1,1,,,,
35417250,accessory,3,1,1,,,,
35417250,accessory,4,1,1,,,,
35417252,accessory,4,2,2,1,2,,
35417254,accessory,2,1,1,,,1,
35417254,accessory,3,1,1,,,1,
35417255,accessory,2,1,1,,,,
35417255,accessory,3,1,1,,,,
35417255,accessory,4,1,1,,,,
35417256,accessory,2,1,1,,,,
35417256,accessory,3,1,1,,,,
35417256,accessory,4,1,1,,,,
35417257,accessory,3,1,1,1,,,
35417257,accessory,4,1,1,1,,,
35417259,accessory,2,1,1,,,,
35417259,accessory,3,1,1,,,,
35417259,accessory,4,1,1,,,,
35417261,accessory,2,1,1,,1,,
35417261,accessory,4,1,1,,1,,
35417262,accessory,2,2,2,,2,1,
35417265,accessory,2,1,1,,,,
35417265,accessory,3,1,1,,,,
35417265,accessory,4,1,1,,,,
35417267,accessory,2,1,1,,1,,
35417267,accessory,4,1,1,,1,,
35417268,accessory,2,2,2,,1,1,
35417270,accessory,2,1,1,,,,
35417270,accessory,3,1,1,,,,
35417270,accessory,4,1,1,,,,
35417271,accessory,2,1,1,,,,
35417271,accessory,3,1,1,,,,
35417271,accessory,4,1,1,,,,
35417272,accessory,2,1,1,,,1,
35417272,accessory,3,1,1,,,1,
35417273,accessory,2,1,1,,,1,
35417273,accessory,3,1,1,,,1,
35417276,accessory,2,1,1,,,,
35417276,accessory,3,1,1,,,,
35417276,accessory,4,1,1,,,,
35417279,accessory,2,1,1,,1,,
35417279,accessory,4,1,1,,1,,
35417285,accessory,2,1,1,,1,,
35417285,accessory,4,1,1,,1,,
35417286,accessory,2,1,1,,,,
35417286,accessory,3,1,1,,,,
35417286,accessory,4,1,1,,,,
35417287,accessory,2,1,1,,,,
35417287,accessory,3,1,1,,,,
35417287,accessory,4,1,1,,,,
35417289,accessory,2,1,1,,,,
35417289,accessory,3,1,1,,,,
35417289,accessory,4,1,1,,,,
35417290,accessory,2,1,1,,,,
35417290,accessory,3,1,1,,,,
35417290,accessory,4,1,1,,,,
35417294,accessory,2,1,1,,,,
35417294,accessory,3,1,1,,,,
35417294,accessory,4,1,1,,,,
35417295,accessory,2,1,1,,,,
35417295,accessory,3,1,1,,,,
35417295,accessory,4,1,1,,,,
35417296,accessory,2,1,1,,1,,
35417296,accessory,4,1,1,,1,,
35417298,accessory,2,1,1,,1,,
35417298,accessory,4,1,1,,1,,
35417299,accessory,2,1,1,,1,,
35417299,accessory,4,1,1,,1,,
35417300,accessory,2,1,1,,,,
35417300,accessory,3,1,1,,,,
35417300,accessory,4,1,1,,,,
35417302,accessory,2,1,1,,,,
35417302,accessory,3,1,1,,,,
35417302,accessory,4,1,1,,,,
35417304,accessory,2,1,1,,1,,
35417304,accessory,4,1,1,,1,,
35417305,accessory,2,1,1,,,,
35417305,accessory,3,1,1,,,,
35417305,accessory,4,1,1,,,,
35417312,accessory,2,1,1,,1,,
35417312,accessory,4,1,1,,1,,
35417313,accessory,2,1,1,,,,
35417313,accessory,3,1,1,,,,
35417313,accessory,4,1,1,,,,
35417315,accessory,2,1,1,,1,,
35417315,accessory,4,1,1,,1,,
35417316,accessory,2,1,1,,,1,
35417316,accessory,3,1,1,,,1,
35417319,accessory,2,1,1,,,,
35417319,accessory,3,1,1,,,,
35417319,accessory,4,1,1,,,,
35417321,accessory,2,1,1,,1,,
35417321,accessory,4,1,1,,1,,
35417325,accessory,2,1,1,,,,
35417325,accessory,3,1,1,,,,
35417325,accessory,4,1,1,,,,
35417326,accessory,2,1,1,,,,
35417326,accessory,3,1,1,,,,
35417326,accessory,4,1,1,,,,
35417331,accessory,2,1,1,,,1,
35417331,accessory,3,1,1,,,1,
35417339,accessory,2,1,1,,1,,
35417339,accessory,4,1,1,,1,,
35417340,accessory,2,1,1,,,,
35417340,accessory,3,1,1,,,,
35417340,accessory,4,1,1,,,,
35417346,accessory,2,1,1,,,1,
35417346,accessory,3,1,1,,,1,
35417347,accessory,2,1,1,,,1,
35417347,accessory,3,1,1,,,1,
35417348,accessory,2,1,1,,,,
35417348,accessory,3,1,1,,,,
35417348,accessory,4,1,1,,,,
35417349,accessory,2,1,1,,,1,
35417349,accessory,3,1,1,,,1,
35417351,accessory,2,1,1,,,1,
35417351,accessory,3,1,1,,,1,
35417357,accessory,2,1,1,,,,
35417357,accessory,3,1,1,,,,
35417357,accessory,4,1,1,,,,
35417358,accessory,2,1,1,,1,,
35417358,accessory,4,1,1,,1,,
35417360,accessory,2,1,1,,,,
35417360,accessory,3,1,1,,,,
35417360,accessory,4,1,1,,,,
35417361,accessory,2,1,1,,,1,
35417361,accessory,3,1,1,,,1,
35417363,accessory,2,1,1,,,1,
35417363,accessory,3,1,1,,,1,
35417364,accessory,3,2,2,1,,2,
35417365,accessory,2,1,1,,,,
35417365,accessory,3,1,1,,,,
35417365,accessory,4,1,1,,,,
35417368,accessory,2,1,1,,,,
35417368,accessory,3,1,1,,,,
35417368,accessory,4,1,1,,,,
35417369,accessory,2,1,1,,,1,
35417369,accessory,3,1,1,,,1,
35417370,accessory,2,1,1,,,1,
35417370,accessory,3,1,1,,,1,
35417371,accessory,2,1,1,,,1,
35417371,accessory,3,1,1,,,1,
35417372,accessory,2,1,1,,,,
35417372,accessory,3,1,1,,,,
35417372,accessory,4,1,1,,,,
35417373,accessory,2,1,1,,1,,
35417373,accessory,4,1,1,,1,,
35417374,accessory,2,1,1,,1,,
35417374,accessory,4,1,1,,1,,
35417375,accessory,2,1,1,,1,,
35417375,accessory,4,1,1,,1,,
35417378,accessory,2,1,1,,,1,
35417378,accessory,3,1,1,,,1,
35417380,accessory,2,1,1,,,1,
35417380,accessory,3,1,1,,,1,
35417381,accessory,2,1,1,,,,
35417381,accessory,3,1,1,,,,
35417381,accessory,4,1,1,,,,
35417383,accessory,2,1,1,,1,,
35417383,accessory,4,1,1,,1,,
35417384,accessory,2,1,1,,1,,
35417384,accessory,4,1,1,,1,,
35417387,accessory,2,1,1,,1,,
35417387,accessory,4,1,1,,1,,
35417388,accessory,2,1,1,,,,
35417388,accessory,3,1,1,,,,
35417388,accessory,4,1,1,,,,
35417389,accessory,2,1,1,,,1,
35417389,accessory,3,1,1,,,1,
35417390,accessory,2,1,1,,,,
35417390,accessory,3,1,1,,,,
35417390,accessory,4,1,1,,,,
35417392,accessory,2,1,1,,,,
35417392,accessory,3,1,1,,,,
35417392,accessory,4,1,1,,,,
