x,y,Category
8,21585,Core
7,89679,Dispensable
8,102662,Dispensable
10,21121,Core
9,21881,Core
5,25311,Core
8,91666,Dispensable
5,24410,Core
5,25066,Core
9,99490,Dispensable
10,112019,Dispensable
9,95296,Dispensable
10,22205,Core
8,24208,Core
9,95792,Dispensable
8,101358,Dispensable
10,20930,Core
6,25400,Core
8,92131,Dispensable
8,83176,Dispensable
4,26482,Core
7,86094,Dispensable
5,75631,Dispensable
5,25151,Core
5,24708,Core
8,23631,Core
4,27800,Core
6,26141,Core
9,106520,Dispensable
6,67185,Dispensable
10,22853,Core
7,86359,Dispensable
6,25888,Core
5,24525,Core
8,102871,Dispensable
3,42943,Dispensable
8,94925,Dispensable
10,113754,Dispensable
4,55457,Dispensable
8,94429,Dispensable
5,70426,Dispensable
6,23972,Core
8,22832,Core
10,113301,Dispensable
7,22010,Core
8,22051,Core
11,110996,Dispensable
10,21213,Core
6,74983,Dispensable
11,21437,Core
5,73217,Dispensable
12,19926,Core
5,24352,Core
6,79080,Dispensable
11,21169,Core
6,23374,Core
7,97358,Dispensable
9,100656,Dispensable
8,84176,Dispensable
11,106204,Dispensable
8,21650,Core
10,112991,Dispensable
4,54164,Dispensable
4,65434,Dispensable
8,83049,Dispensable
8,23033,Core
8,90605,Dispensable
8,21948,Core
10,110191,Dispensable
9,102160,Dispensable
5,70206,Dispensable
6,24458,Core
9,21409,Core
3,28374,Core
9,100414,Dispensable
8,92351,Dispensable
6,22542,Core
11,22131,Core
5,61973,Dispensable
5,69357,Dispensable
4,24884,Core
7,81777,Dispensable
7,87641,Dispensable
6,25297,Core
10,22670,Core
8,89778,Dispensable
9,22595,Core
6,23109,Core
11,20177,Core
7,82799,Dispensable
8,101601,Dispensable
5,26771,Core
7,76486,Dispensable
8,23566,Core
8,92655,Dispensable
9,95770,Dispensable
2,33517,Core
7,96778,Dispensable
8,22825,Core
5,26123,Core
4,25663,Core
9,93246,Dispensable
4,65561,Dispensable
6,68681,Dispensable
7,97789,Dispensable
10,113974,Dispensable
7,85717,Dispensable
8,96164,Dispensable
10,21148,Core
4,26858,Core
12,20090,Core
6,25172,Core
10,99291,Dispensable
10,102335,Dispensable
2,33962,Core
4,28018,Core
6,77901,Dispensable
6,77912,Dispensable
7,81557,Dispensable
9,21198,Core
11,20513,Core
6,25335,Core
8,94914,Dispensable
10,21593,Core
6,78427,Dispensable
8,91875,Dispensable
8,22227,Core
7,75309,Dispensable
5,23468,Core
8,95699,Dispensable
2,27825,Dispensable
4,25761,Core
7,24982,Core
5,73124,Dispensable
9,100110,Dispensable
9,87925,Dispensable
10,21030,Core
9,97059,Dispensable
9,21874,Core
7,89657,Dispensable
7,98612,Dispensable
4,25075,Core
7,88663,Dispensable
10,110941,Dispensable
5,25402,Core
4,24864,Core
7,93672,Dispensable
8,99203,Dispensable
9,99887,Dispensable
10,20872,Core
8,101082,Dispensable
9,107520,Dispensable
5,26143,Core
5,75642,Dispensable
8,100832,Dispensable
4,26102,Core
8,90086,Dispensable
9,106393,Dispensable
5,70333,Dispensable
8,22767,Core
11,118093,Dispensable
8,22845,Core
5,23448,Core
6,24180,Core
12,20446,Core
8,91782,Dispensable
10,112185,Dispensable
8,93649,Dispensable
4,53694,Dispensable
5,61499,Dispensable
11,21234,Core
6,25094,Core
6,80662,Dispensable
7,85066,Dispensable
6,25355,Core
7,76244,Dispensable
8,24086,Core
7,82237,Dispensable
8,90153,Dispensable
7,89624,Dispensable
8,23261,Core
6,89084,Dispensable
11,107474,Dispensable
9,87953,Dispensable
9,23186,Core
10,114196,Dispensable
10,22218,Core
6,67996,Dispensable
8,93953,Dispensable
5,24254,Core
6,23985,Core
8,95638,Dispensable
9,96539,Dispensable
9,109095,Dispensable
4,55496,Dispensable
8,23559,Core
11,20567,Core
9,108503,Dispensable
8,101391,Dispensable
6,88835,Dispensable
5,70079,Dispensable
5,24722,Core
6,69792,Dispensable
6,24777,Core
5,75333,Dispensable
9,22062,Core
5,26703,Core
5,60918,Dispensable
9,96881,Dispensable
5,25337,Core
6,22861,Core
9,22361,Core
7,77597,Dispensable
7,23877,Core
11,110676,Dispensable
8,91814,Dispensable
7,22179,Core
11,105694,Dispensable
10,113847,Dispensable
9,22693,Core
5,63053,Dispensable
9,98683,Dispensable
8,78381,Dispensable
5,59743,Dispensable
7,73414,Dispensable
11,21424,Core
8,99788,Dispensable
6,74889,Dispensable
11,20703,Core
11,21359,Core
4,64296,Dispensable
8,24222,Core
10,22833,Core
5,75450,Dispensable
13,20281,Core
7,24968,Core
8,22903,Core
12,20460,Core
5,62709,Dispensable
10,113969,Dispensable
4,27976,Core
7,75795,Dispensable
12,114545,Dispensable
5,73868,Dispensable
8,22170,Core
10,112174,Dispensable
10,112152,Dispensable
8,22604,Core
6,70861,Dispensable
8,21643,Core
7,89646,Dispensable
12,114651,Dispensable
3,30324,Core
6,74647,Dispensable
9,96748,Dispensable
8,22539,Core
9,95081,Dispensable
6,25667,Core
11,20632,Core
8,100827,Dispensable
9,21640,Core
7,22614,Core
8,21344,Core
8,91605,Dispensable
7,22315,Core
9,109073,Dispensable
8,24117,Core
10,21976,Core
8,21714,Core
11,117816,Dispensable
5,25813,Core
6,24543,Core
8,81594,Dispensable
8,90362,Dispensable
5,26268,Core
7,24598,Core
8,83154,Dispensable
10,101246,Dispensable
5,25443,Core
7,75586,Dispensable
8,83578,Dispensable
11,106904,Dispensable
10,20781,Core
4,26787,Core
7,24371,Core
7,75425,Dispensable
9,21867,Core
7,75580,Dispensable
5,62714,Dispensable
2,37764,Dispensable
8,89187,Dispensable
5,71520,Dispensable
7,24670,Core
9,21938,Core
7,87855,Dispensable
5,61284,Dispensable
8,22838,Core
6,90231,Dispensable
5,63395,Dispensable
6,67620,Dispensable
6,81464,Dispensable
9,21568,Core
7,77564,Dispensable
9,22432,Core
8,22136,Core
7,87513,Dispensable
7,73999,Dispensable
5,61471,Dispensable
11,117821,Dispensable
6,78498,Dispensable
9,101260,Dispensable
9,108884,Dispensable
7,23107,Core
10,110047,Dispensable
6,23751,Core
6,22562,Core
9,101497,Dispensable
8,21280,Core
7,22987,Core
8,23325,Core
10,21023,Core
8,23196,Core
7,87613,Dispensable
8,102507,Dispensable
10,21029,Core
10,91725,Dispensable
6,25569,Core
4,61930,Dispensable
7,94821,Dispensable
6,81795,Dispensable
9,22659,Core
8,91505,Dispensable
6,90596,Dispensable
7,23504,Core
6,23653,Core
7,87519,Dispensable
13,20206,Core
6,70872,Dispensable
9,106862,Dispensable
5,70299,Dispensable
7,22682,Core
9,96417,Dispensable
7,83706,Dispensable
7,23205,Core
9,22588,Core
8,83678,Dispensable
7,88039,Dispensable
6,22790,Core
4,53048,Dispensable
8,24124,Core
9,22290,Core
7,75520,Dispensable
10,104837,Dispensable
6,69483,Dispensable
5,25881,Core
11,117529,Dispensable
9,94892,Dispensable
4,54937,Dispensable
7,23134,Core
6,78178,Dispensable
10,101268,Dispensable
7,85739,Dispensable
4,62241,Dispensable
3,52258,Dispensable
10,101870,Dispensable
5,26300,Core
6,23724,Core
11,21353,Core
7,75403,Dispensable
7,94661,Dispensable
6,77934,Dispensable
7,83948,Dispensable
9,22731,Core
9,98981,Dispensable
7,86248,Dispensable
7,86237,Dispensable
8,101480,Dispensable
7,89806,Dispensable
8,21741,Core
6,78189,Dispensable
9,87986,Dispensable
5,63091,Dispensable
6,81309,Dispensable
5,63031,Dispensable
5,24657,Core
5,24949,Core
6,23290,Core
9,98522,Dispensable
8,93771,Dispensable
9,23251,Core
6,23588,Core
9,94428,Dispensable
6,76752,Dispensable
9,22724,Core
7,84690,Dispensable
8,22475,Core
4,67578,Dispensable
5,60609,Dispensable
7,22607,Core
4,27970,Core
10,99451,Dispensable
6,80905,Dispensable
8,22176,Core
9,94561,Dispensable
6,81271,Dispensable
7,77288,Dispensable
7,22308,Core
5,70266,Dispensable
6,70310,Dispensable
11,107530,Dispensable
4,26003,Core
4,71284,Dispensable
9,101038,Dispensable
10,105335,Dispensable
6,87140,Dispensable
9,23550,Core
12,119971,Dispensable
8,22201,Core
8,23657,Core
11,21431,Core
6,25939,Core
6,83266,Dispensable
7,77260,Dispensable
12,122600,Dispensable
10,114291,Dispensable
4,27671,Core
10,22860,Core
5,24715,Core
9,108564,Dispensable
9,21172,Core
11,117314,Dispensable
7,23212,Core
5,75537,Dispensable
6,77714,Dispensable
9,86197,Dispensable
8,24378,Core
6,76510,Dispensable
9,22666,Core
6,23646,Core
5,24077,Core
7,84204,Dispensable
7,23069,Core
5,79081,Dispensable
11,21791,Core
7,86337,Dispensable
8,24079,Core
13,19662,Core
9,22367,Core
2,29008,Dispensable
6,70563,Dispensable
8,95103,Dispensable
6,81960,Dispensable
5,24261,Core
2,30432,Core
11,103987,Dispensable
8,21578,Core
11,111710,Dispensable
9,99826,Dispensable
9,23088,Core
6,83751,Dispensable
4,27949,Core
4,25988,Core
6,24485,Core
10,103048,Dispensable
8,93964,Dispensable
6,76256,Dispensable
9,98026,Dispensable
11,115958,Dispensable
9,105095,Dispensable
9,106436,Dispensable
10,101026,Dispensable
5,24617,Core
9,21270,Core
7,22549,Core
6,24919,Core
7,75277,Dispensable
10,100935,Dispensable
7,84011,Dispensable
8,21676,Core
5,71735,Dispensable
9,94455,Dispensable
8,95451,Dispensable
8,88734,Dispensable
6,78278,Dispensable
6,81127,Dispensable
8,22540,Core
6,67472,Dispensable
8,22143,Core
7,97154,Dispensable
6,25576,Core
7,88690,Dispensable
9,21477,Core
7,89470,Dispensable
7,24761,Core
8,21422,Core
10,104528,Dispensable
10,103748,Dispensable
7,83513,Dispensable
5,25521,Core
5,27013,Core
7,22322,Core
7,82739,Dispensable
8,21636,Core
9,106795,Dispensable
9,107575,Dispensable
8,92440,Dispensable
6,25661,Core
8,91660,Dispensable
5,25735,Core
5,25819,Core
12,120831,Dispensable
3,44034,Dispensable
7,76084,Dispensable
4,51831,Dispensable
10,103970,Dispensable
4,68043,Dispensable
11,20710,Core
6,24835,Core
8,22163,Core
10,93395,Dispensable
6,78989,Dispensable
7,96132,Dispensable
6,72145,Dispensable
3,29811,Core
9,21562,Core
5,71013,Dispensable
9,100607,Dispensable
4,26794,Core
7,92898,Dispensable
6,83409,Dispensable
5,72013,Dispensable
9,101629,Dispensable
12,110489,Dispensable
5,71233,Dispensable
8,22513,Core
6,23595,Core
9,23458,Core
10,21983,Core
7,24218,Core
6,25712,Core
7,23884,Core
9,22802,Core
7,75618,Dispensable
9,98396,Dispensable
5,25032,Core
7,84513,Dispensable
7,95138,Dispensable
9,99737,Dispensable
6,25627,Core
5,24559,Core
8,94451,Dispensable
6,23680,Core
8,93440,Dispensable
10,106302,Dispensable
4,52611,Dispensable
7,23799,Core
5,24644,Core
7,22705,Core
5,73802,Dispensable
6,23711,Core
10,105981,Dispensable
3,55518,Dispensable
4,53600,Dispensable
6,89371,Dispensable
5,64207,Dispensable
6,23731,Core
8,89910,Dispensable
8,24164,Core
5,26985,Core
7,96121,Dispensable
2,34475,Core
12,112016,Dispensable
7,77073,Dispensable
5,70670,Dispensable
7,23426,Core
9,21039,Core
8,78502,Dispensable
8,23352,Core
11,118010,Dispensable
8,102314,Dispensable
8,22909,Core
10,102181,Dispensable
5,68142,Dispensable
7,86304,Dispensable
6,25641,Core
8,95231,Dispensable
7,74618,Dispensable
9,89264,Dispensable
6,24472,Core
10,102170,Dispensable
5,69197,Dispensable
10,98975,Dispensable
10,21049,Core
6,69604,Dispensable
9,86997,Dispensable
10,20719,Core
5,24579,Core
9,108360,Dispensable
7,95110,Dispensable
9,100629,Dispensable
7,22760,Core
5,71024,Dispensable
6,82607,Dispensable
6,24906,Core
9,86473,Dispensable
5,26612,Core
6,24900,Core
8,82865,Dispensable
9,21582,Core
9,22354,Core
8,94264,Dispensable
4,62743,Dispensable
10,111345,Dispensable
12,121644,Dispensable
6,22783,Core
7,24696,Core
8,94462,Dispensable
6,84629,Dispensable
7,25115,Core
7,85690,Dispensable
5,69975,Dispensable
6,23958,Core
7,22335,Core
3,44298,Dispensable
6,79758,Dispensable
7,74905,Dispensable
4,52059,Dispensable
5,80901,Dispensable
10,110869,Dispensable
7,23955,Core
10,105992,Dispensable
3,30195,Core
7,86546,Dispensable
7,92645,Dispensable
7,24690,Core
6,68835,Dispensable
11,20554,Core
8,23189,Core
9,22374,Core
5,73190,Dispensable
6,82271,Dispensable
7,23864,Core
9,96726,Dispensable
6,81491,Dispensable
8,22150,Core
10,112367,Dispensable
11,105490,Dispensable
11,108794,Dispensable
7,23517,Core
5,25365,Core
8,90699,Dispensable
10,21107,Core
2,27852,Dispensable
9,21633,Core
9,21117,Core
8,22448,Core
8,22533,Core
2,28632,Dispensable
5,24624,Core
8,21351,Core
4,26781,Core
5,26547,Core
6,25732,Core
8,103303,Dispensable
7,87983,Dispensable
8,23274,Core
4,51490,Dispensable
9,101314,Dispensable
5,72559,Dispensable
5,25748,Core
8,23332,Core
7,21890,Core
6,25674,Core
6,81993,Dispensable
8,24507,Core
4,52490,Dispensable
8,23247,Core
9,106149,Dispensable
11,116258,Dispensable
9,98528,Dispensable
7,24741,Core
7,24225,Core
8,91693,Dispensable
6,25596,Core
8,22092,Core
9,23549,Core
8,89447,Dispensable
5,72190,Dispensable
5,23910,Core
8,81043,Dispensable
9,96506,Dispensable
8,92473,Dispensable
4,51992,Dispensable
5,24566,Core
6,23673,Core
10,112643,Dispensable
7,86983,Dispensable
10,111841,Dispensable
10,112621,Dispensable
7,86961,Dispensable
8,22506,Core
9,94715,Dispensable
7,94876,Dispensable
11,98081,Dispensable
6,24855,Core
9,21542,Core
10,20706,Core
9,22381,Core
9,107862,Dispensable
8,24429,Core
5,72813,Dispensable
12,120622,Dispensable
4,62489,Dispensable
8,23790,Core
5,73339,Dispensable
4,73207,Dispensable
8,21649,Core
10,21970,Core
7,75127,Dispensable
9,105840,Dispensable
7,24316,Core
7,22400,Core
4,54346,Dispensable
7,90054,Dispensable
6,23693,Core
7,87546,Dispensable
12,114960,Dispensable
6,78465,Dispensable
5,63086,Dispensable
9,22296,Core
12,114805,Dispensable
9,100049,Dispensable
10,102759,Dispensable
7,23942,Core
7,84006,Dispensable
6,84040,Dispensable
10,112389,Dispensable
7,24683,Core
7,84502,Dispensable
8,23267,Core
10,103694,Dispensable
9,21555,Core
8,22468,Core
6,76443,Dispensable
9,105905,Dispensable
5,58787,Dispensable
8,103827,Dispensable
9,106586,Dispensable
8,95264,Dispensable
4,60163,Dispensable
8,22526,Core
7,25102,Core
11,118523,Dispensable
6,23660,Core
9,106927,Dispensable
8,102971,Dispensable
5,61295,Dispensable
7,23439,Core
8,21727,Core
7,97678,Dispensable
11,117016,Dispensable
7,77293,Dispensable
6,79730,Dispensable
8,82843,Dispensable
8,23410,Core
3,29733,Core
12,121086,Dispensable
7,88470,Dispensable
9,21575,Core
4,25982,Core
6,80838,Dispensable
7,87828,Dispensable
8,22991,Core
9,21497,Core
9,94704,Dispensable
11,21716,Core
7,83479,Dispensable
8,24151,Core
9,107851,Dispensable
7,75271,Dispensable
12,20843,Core
8,102038,Dispensable
8,23287,Core
8,21707,Core
6,67311,Dispensable
10,104257,Dispensable
5,73813,Dispensable
5,62405,Dispensable
9,23180,Core
10,106826,Dispensable
7,23419,Core
7,22244,Core
5,26625,Core
8,22546,Core
8,23312,Core
12,20745,Core
6,23140,Core
7,76112,Dispensable
7,83017,Dispensable
6,82117,Dispensable
8,92941,Dispensable
7,22054,Core
4,26322,Core
8,24469,Core
6,91159,Dispensable
6,82695,Dispensable
9,23570,Core
7,85154,Dispensable
7,25386,Core
9,88616,Dispensable
6,91155,Dispensable
11,118964,Dispensable
8,92716,Dispensable
6,22388,Core
7,23477,Core
7,76574,Dispensable
10,21698,Core
4,27892,Core
5,25778,Core
9,99573,Dispensable
7,23962,Core
10,22450,Core
6,24635,Core
6,82575,Dispensable
11,116943,Dispensable
7,25458,Core
10,112703,Dispensable
4,55903,Dispensable
10,111285,Dispensable
9,22276,Core
6,24563,Core
9,97312,Dispensable
6,78902,Dispensable
10,105919,Dispensable
9,107945,Dispensable
7,87077,Dispensable
10,100339,Dispensable
10,100317,Dispensable
6,68886,Dispensable
8,24735,Core
11,106109,Dispensable
6,24685,Core
9,107829,Dispensable
9,88954,Dispensable
12,113655,Dispensable
7,84904,Dispensable
4,28238,Core
5,63835,Dispensable
6,68555,Dispensable
9,93627,Dispensable
4,54005,Dispensable
7,23912,Core
8,94606,Dispensable
10,22109,Core
12,115578,Dispensable
8,22998,Core
6,23147,Core
6,77251,Dispensable
8,94980,Dispensable
7,95629,Dispensable
4,62931,Dispensable
8,100026,Dispensable
8,100048,Dispensable
8,88297,Dispensable
3,27296,Core
4,63181,Dispensable
7,97431,Dispensable
8,84015,Dispensable
8,89871,Dispensable
7,23793,Core
6,82360,Dispensable
8,22488,Core
4,52671,Dispensable
8,24663,Core
8,96623,Dispensable
10,21763,Core
6,22582,Core
8,103745,Dispensable
13,124429,Dispensable
3,27192,Core
5,74338,Dispensable
9,108293,Dispensable
5,62184,Dispensable
5,23797,Core
9,109653,Dispensable
7,23542,Core
6,89405,Dispensable
7,87393,Dispensable
3,44518,Dispensable
7,76018,Dispensable
5,62493,Dispensable
9,105906,Dispensable
5,74763,Dispensable
7,22158,Core
9,93936,Dispensable
11,116849,Dispensable
6,89983,Dispensable
6,23316,Core
7,83264,Dispensable
6,25121,Core
5,81359,Dispensable
6,24739,Core
7,24139,Core
3,27246,Core
6,24886,Core
12,122693,Dispensable
9,95975,Dispensable
9,109526,Dispensable
7,95541,Dispensable
6,22823,Core
6,77691,Dispensable
10,114411,Dispensable
2,33866,Core
7,76149,Dispensable
8,102094,Dispensable
9,86628,Dispensable
11,116947,Dispensable
8,91290,Dispensable
9,100017,Dispensable
7,24333,Core
12,20228,Core
6,79461,Dispensable
6,75361,Dispensable
5,24104,Core
6,24193,Core
5,23499,Core
8,22553,Core
4,52119,Dispensable
11,20774,Core
4,59523,Dispensable
8,103810,Dispensable
7,90270,Dispensable
9,20906,Core
9,100442,Dispensable
4,28069,Core
4,28432,Core
10,22256,Core
6,68206,Dispensable
9,88761,Dispensable
8,23409,Core
7,90136,Dispensable
10,20645,Core
7,23646,Core
8,90946,Dispensable
8,89315,Dispensable
6,77222,Dispensable
4,26257,Core
8,91258,Dispensable
5,61945,Dispensable
9,97781,Dispensable
4,24851,Core
13,115507,Dispensable
5,24409,Core
9,22517,Core
11,21461,Core
4,26767,Core
3,27490,Core
5,69996,Dispensable
11,118717,Dispensable
6,24394,Core
8,94853,Dispensable
8,22754,Core
4,26153,Core
7,76243,Dispensable
10,105831,Dispensable
7,95872,Dispensable
8,94759,Dispensable
7,97308,Dispensable
8,23175,Core
11,21396,Core
7,23348,Core
8,94893,Dispensable
5,25649,Core
7,85463,Dispensable
7,23847,Core
6,24434,Core
7,76421,Dispensable
7,24092,Core
5,25979,Core
6,23998,Core
10,22005,Core
7,74597,Dispensable
10,113146,Dispensable
7,76883,Dispensable
8,92909,Dispensable
3,27497,Core
4,50352,Dispensable
10,89495,Dispensable
8,89817,Dispensable
8,91352,Dispensable
6,89427,Dispensable
6,24581,Core
9,100260,Dispensable
8,82776,Dispensable
8,87916,Dispensable
8,90731,Dispensable
7,22424,Core
9,85082,Dispensable
6,71829,Dispensable
5,62351,Dispensable
6,23011,Core
4,27989,Core
9,100264,Dispensable
11,117131,Dispensable
5,24987,Core
9,106250,Dispensable
10,22820,Core
10,21569,Core
7,25088,Core
8,21324,Core
7,81403,Dispensable
6,89558,Dispensable
5,72935,Dispensable
6,23018,Core
10,92627,Dispensable
9,106243,Dispensable
6,70498,Dispensable
8,96969,Dispensable
4,54187,Dispensable
4,26832,Core
8,102247,Dispensable
9,95451,Dispensable
7,85685,Dispensable
8,100451,Dispensable
8,23125,Core
9,95335,Dispensable
10,104220,Dispensable
5,59038,Dispensable
7,83446,Dispensable
10,105744,Dispensable
7,23840,Core
4,26523,Core
7,21974,Core
7,83424,Dispensable
4,54776,Dispensable
7,88906,Dispensable
7,75928,Dispensable
9,86871,Dispensable
4,63025,Dispensable
7,22183,Core
7,84966,Dispensable
4,28439,Core
6,71305,Dispensable
4,73736,Dispensable
10,110719,Dispensable
3,40927,Dispensable
8,89777,Dispensable
6,80536,Dispensable
7,89276,Dispensable
8,80755,Dispensable
10,99748,Dispensable
7,76178,Dispensable
7,25081,Core
6,80343,Dispensable
5,69534,Dispensable
10,112769,Dispensable
7,85678,Dispensable
10,22626,Core
12,122104,Dispensable
7,85132,Dispensable
9,22136,Core
8,94213,Dispensable
3,42573,Dispensable
8,102043,Dispensable
9,107701,Dispensable
9,108482,Dispensable
4,26631,Core
6,24369,Core
8,80693,Dispensable
11,21411,Core
7,74844,Dispensable
4,28198,Core
5,60665,Dispensable
9,107636,Dispensable
5,25800,Core
7,74840,Dispensable
6,79058,Dispensable
10,20516,Core
5,62224,Dispensable
10,21393,Core
6,68362,Dispensable
6,79770,Dispensable
10,100600,Dispensable
10,20710,Core
5,59496,Dispensable
8,93275,Dispensable
9,21790,Core
7,23775,Core
8,95049,Dispensable
10,102450,Dispensable
8,92970,Dispensable
8,91174,Dispensable
8,100666,Dispensable
9,86937,Dispensable
8,82987,Dispensable
7,24164,Core
5,70703,Dispensable
6,79301,Dispensable
11,106596,Dispensable
9,99726,Dispensable
9,96163,Dispensable
7,85089,Dispensable
10,21634,Core
7,24204,Core
6,80689,Dispensable
9,86744,Dispensable
9,95859,Dispensable
6,68031,Dispensable
5,74454,Dispensable
6,23445,Core
11,20846,Core
4,26081,Core
8,84022,Dispensable
5,62031,Dispensable
8,21701,Core
9,21654,Core
9,22445,Core
8,100077,Dispensable
10,114539,Dispensable
9,107458,Dispensable
11,118346,Dispensable
10,103749,Dispensable
7,22553,Core
10,20943,Core
7,22722,Core
10,101185,Dispensable
10,92278,Dispensable
3,44154,Dispensable
7,22406,Core
5,62660,Dispensable
9,21894,Core
10,112329,Dispensable
12,121610,Dispensable
5,24071,Core
8,94584,Dispensable
5,24240,Core
7,78751,Dispensable
9,99831,Dispensable
8,23229,Core
9,108697,Dispensable
8,92567,Dispensable
8,23376,Core
5,25279,Core
11,110185,Dispensable
9,107112,Dispensable
9,96378,Dispensable
9,21776,Core
10,114346,Dispensable
7,24462,Core
7,86209,Dispensable
9,98930,Dispensable
8,96252,Dispensable
9,21629,Core
5,60643,Dispensable
5,25222,Core
8,22862,Core
9,100606,Dispensable
11,119116,Dispensable
8,23039,Core
6,70592,Dispensable
8,93584,Dispensable
4,70355,Dispensable
6,79985,Dispensable
12,121854,Dispensable
6,89249,Dispensable
9,21388,Core
4,65595,Dispensable
5,26221,Core
10,22310,Core
12,121738,Dispensable
7,24534,Core
9,106221,Dispensable
6,68704,Dispensable
5,24858,Core
5,69163,Dispensable
8,92661,Dispensable
10,22859,Core
6,22938,Core
7,75619,Dispensable
10,113571,Dispensable
7,24703,Core
6,23894,Core
9,96815,Dispensable
6,69052,Dispensable
7,23585,Core
9,108348,Dispensable
11,118215,Dispensable
5,26961,Core
10,21368,Core
6,24380,Core
12,19913,Core
5,70361,Dispensable
9,95026,Dispensable
9,22330,Core
8,102105,Dispensable
10,111434,Dispensable
9,101194,Dispensable
9,96913,Dispensable
7,89254,Dispensable
8,81820,Dispensable
4,24912,Core
8,81748,Dispensable
5,71262,Dispensable
9,106309,Dispensable
4,25333,Core
8,23053,Core
3,54534,Dispensable
7,96006,Dispensable
10,114131,Dispensable
11,104033,Dispensable
5,76097,Dispensable
12,120810,Dispensable
6,80034,Dispensable
7,87426,Dispensable
6,89212,Dispensable
6,23276,Core
7,22729,Core
6,23815,Core
8,21830,Core
7,88320,Dispensable
5,63311,Dispensable
5,76820,Dispensable
10,22245,Core
6,24330,Core
8,102352,Dispensable
6,25940,Core
6,82171,Dispensable
8,103898,Dispensable
7,76050,Dispensable
12,20486,Core
4,25035,Core
7,94567,Dispensable
7,75706,Dispensable
7,73360,Dispensable
6,24771,Core
7,24638,Core
9,22265,Core
8,82529,Dispensable
6,81867,Dispensable
7,77945,Dispensable
7,83199,Dispensable
8,23441,Core
7,22481,Core
8,95358,Dispensable
5,26896,Core
5,26052,Core
7,84326,Dispensable
8,22858,Core
4,26017,Core
8,96136,Dispensable
8,80820,Dispensable
6,70149,Dispensable
10,100626,Dispensable
9,22316,Core
9,22208,Core
9,100199,Dispensable
9,106458,Dispensable
6,90512,Dispensable
5,26839,Core
9,99704,Dispensable
9,22653,Core
5,82289,Dispensable
6,82862,Dispensable
8,102589,Dispensable
9,88336,Dispensable
3,30598,Core
10,112456,Dispensable
7,97584,Dispensable
8,93119,Dispensable
6,80623,Dispensable
12,20433,Core
6,88536,Dispensable
5,25229,Core
9,22212,Core
6,83779,Dispensable
10,103203,Dispensable
7,22036,Core
8,22499,Core
8,23104,Core
8,103127,Dispensable
8,101513,Dispensable
6,23517,Core
7,24293,Core
10,101648,Dispensable
11,105644,Dispensable
11,20785,Core
4,26067,Core
8,23000,Core
9,97003,Dispensable
8,23674,Core
8,89933,Dispensable
9,22075,Core
8,92407,Dispensable
11,118037,Dispensable
7,95170,Dispensable
6,24549,Core
6,91464,Dispensable
7,89894,Dispensable
9,94891,Dispensable
5,82383,Dispensable
6,82800,Dispensable
8,22564,Core
6,24265,Core
11,109457,Dispensable
6,69515,Dispensable
6,25192,Core
8,95700,Dispensable
8,24473,Core
8,21765,Core
11,106534,Dispensable
7,73845,Dispensable
7,97733,Dispensable
6,88990,Dispensable
6,26174,Core
9,100380,Dispensable
11,104120,Dispensable
8,102992,Dispensable
9,95604,Dispensable
4,52759,Dispensable
8,23746,Core
6,79945,Dispensable
8,22797,Core
9,107923,Dispensable
9,105844,Dispensable
7,24017,Core
8,22689,Core
7,95043,Dispensable
9,109311,Dispensable
8,22805,Core
8,24430,Core
5,63919,Dispensable
6,26246,Core
7,86987,Dispensable
5,61505,Dispensable
10,22055,Core
9,105960,Dispensable
6,78283,Dispensable
8,94700,Dispensable
8,102530,Dispensable
9,22147,Core
11,109795,Dispensable
9,107883,Dispensable
9,85257,Dispensable
6,22633,Core
6,68980,Dispensable
4,27925,Core
6,82757,Dispensable
6,25322,Core
10,23004,Core
5,25344,Core
8,88784,Dispensable
5,25864,Core
9,109068,Dispensable
7,23711,Core
7,87542,Dispensable
9,101442,Dispensable
8,21428,Core
10,101859,Dispensable
8,100364,Dispensable
10,113168,Dispensable
3,28985,Core
8,96009,Dispensable
9,21841,Core
6,78306,Dispensable
6,69726,Dispensable
11,106756,Dispensable
7,23826,Core
9,96781,Dispensable
10,110439,Dispensable
11,21960,Core
9,97992,Dispensable
9,95891,Dispensable
6,89990,Dispensable
6,78582,Dispensable
7,95694,Dispensable
6,81707,Dispensable
8,22923,Core
9,107018,Dispensable
8,21313,Core
9,106272,Dispensable
8,101386,Dispensable
6,77444,Dispensable
7,75960,Dispensable
5,26404,Core
6,25257,Core
8,95009,Dispensable
10,21691,Core
5,23546,Core
7,23470,Core
9,22032,Core
11,21332,Core
5,61068,Dispensable
7,84038,Dispensable
7,90292,Dispensable
4,25944,Core
4,52424,Dispensable
9,23305,Core
10,102490,Dispensable
9,105072,Dispensable
7,23718,Core
10,22120,Core
7,22108,Core
9,21959,Core
8,100953,Dispensable
6,81518,Dispensable
6,24614,Core
6,87173,Dispensable
6,23341,Core
3,44238,Dispensable
7,75250,Dispensable
10,20774,Core
7,24469,Core
7,24775,Core
8,21819,Core
7,88193,Dispensable
6,25562,Core
6,69670,Dispensable
11,118192,Dispensable
9,94859,Dispensable
5,71979,Dispensable
10,110263,Dispensable
8,23858,Core
4,27378,Core
6,25393,Core
10,114197,Dispensable
4,60256,Dispensable
6,67533,Dispensable
8,22363,Core
8,23875,Core
10,112175,Dispensable
5,26293,Core
