x,y,Category
7,25405,Core
3,11711,Accessory
4,17640,Accessory
10,23803,Core
8,23211,Core
8,23511,Core
6,26468,Core
4,18161,Accessory
6,38740,Unique
6,36453,Unique
6,39808,Unique
6,25150,Core
8,39791,Unique
3,11972,Accessory
8,24336,Core
7,23360,Core
6,26241,Core
7,38888,Unique
5,25733,Core
2,28169,Unique
6,30333,Accessory
5,25307,Accessory
6,30346,Accessory
7,40297,Unique
6,37554,Unique
5,33587,Unique
7,34017,Accessory
9,23233,Core
6,30594,Accessory
4,18947,Accessory
6,40113,Unique
8,23438,Core
4,28614,Core
5,36354,Unique
6,30946,Accessory
9,44379,Unique
7,34278,Accessory
6,23970,Core
10,22535,Core
8,39277,Accessory
7,24960,Core
10,44716,Unique
5,37952,Unique
3,30478,Core
5,36733,Unique
7,38591,Unique
7,35374,Accessory
6,36293,Unique
7,38921,Unique
7,37839,Unique
5,25852,Accessory
3,29958,Core
6,39681,Unique
4,33573,Unique
8,43058,Unique
7,34309,Accessory
4,26568,Core
6,29202,Accessory
4,34334,Unique
7,25568,Core
7,37339,Unique
9,42806,Accessory
9,41891,Accessory
8,39691,Accessory
9,42982,Accessory
4,19807,Accessory
7,40127,Unique
8,41945,Unique
5,26760,Core
7,24046,Core
10,45117,Unique
5,25937,Accessory
5,24843,Core
6,25520,Core
6,38982,Unique
4,19159,Accessory
6,37142,Unique
6,28901,Accessory
9,22538,Core
6,29463,Accessory
3,30074,Core
9,22586,Core
5,25499,Core
7,39780,Unique
6,37037,Unique
8,43869,Unique
9,42307,Accessory
7,34841,Accessory
7,25306,Core
6,36904,Unique
8,24376,Core
5,26124,Accessory
8,39016,Accessory
8,24237,Core
10,46119,Accessory
8,40050,Unique
8,39467,Accessory
4,28153,Core
5,26759,Core
6,29196,Accessory
7,40585,Unique
8,24401,Core
8,42870,Unique
6,26305,Core
6,29320,Accessory
3,30508,Core
5,36805,Unique
5,25760,Core
5,25160,Core
7,35171,Accessory
6,38992,Unique
5,24464,Accessory
8,43575,Unique
5,25773,Core
4,33230,Unique
5,26200,Accessory
5,36112,Unique
9,22852,Core
8,44156,Unique
6,25037,Core
9,45180,Unique
8,39159,Accessory
4,33236,Unique
4,34455,Unique
4,27424,Core
10,22875,Core
6,38419,Unique
4,17462,Accessory
6,30054,Accessory
6,25924,Core
4,34040,Unique
5,26511,Core
7,40464,Unique
8,24564,Core
7,40627,Unique
6,29581,Accessory
5,25924,Accessory
6,31307,Accessory
8,41046,Unique
6,25482,Core
8,39552,Unique
5,24334,Accessory
4,28067,Core
8,39028,Accessory
4,28906,Core
3,31501,Unique
7,34414,Accessory
7,25367,Core
8,23655,Core
7,24847,Core
9,42603,Accessory
6,24299,Core
6,24970,Core
7,42656,Unique
4,19252,Accessory
8,23577,Core
8,38947,Accessory
9,42864,Accessory
4,19240,Accessory
7,24895,Core
5,27076,Core
7,25314,Core
7,34675,Accessory
7,35040,Accessory
7,40006,Unique
8,40759,Unique
7,37823,Unique
6,29387,Accessory
7,35053,Accessory
4,27354,Core
4,19370,Accessory
5,24778,Core
6,30130,Accessory
5,24477,Accessory
4,19383,Accessory
6,24324,Core
4,34569,Unique
4,19122,Accessory
4,36019,Unique
9,23806,Core
6,29126,Accessory
5,25090,Accessory
8,38816,Accessory
5,36184,Unique
9,44549,Unique
7,40905,Unique
10,45807,Unique
3,30707,Unique
6,24351,Core
8,23591,Core
5,26915,Core
6,24734,Core
4,36101,Unique
7,40225,Unique
5,25251,Core
4,32668,Unique
5,36730,Unique
12,47308,Unique
5,24731,Accessory
6,29869,Accessory
7,33656,Accessory
5,24808,Core
5,26746,Core
6,30197,Accessory
8,24010,Core
6,30536,Accessory
7,39505,Unique
9,42788,Accessory
2,28941,Unique
6,38596,Unique
9,43225,Accessory
5,26864,Core
9,42734,Accessory
8,23642,Core
8,23090,Core
6,30950,Accessory
8,42755,Unique
4,27550,Core
9,22956,Core
6,30000,Accessory
6,29608,Accessory
8,39556,Accessory
5,38474,Unique
7,40732,Unique
10,46059,Accessory
3,30465,Core
4,28472,Core
7,33602,Accessory
6,39285,Unique
5,36066,Unique
8,43735,Unique
6,29933,Accessory
5,34848,Unique
7,33538,Accessory
5,34260,Unique
5,27232,Core
7,24373,Core
5,25199,Core
6,26267,Core
6,31425,Accessory
5,24185,Accessory
9,43136,Accessory
9,42645,Accessory
9,22616,Core
8,24628,Core
11,49607,Accessory
6,25795,Core
6,29815,Accessory
8,40622,Unique
8,43212,Unique
5,24830,Core
8,23068,Core
7,24807,Core
10,23042,Core
5,35086,Unique
9,43795,Unique
5,36867,Unique
9,22903,Core
9,42527,Accessory
10,43432,Unique
8,41955,Unique
7,23547,Core
3,11080,Accessory
8,38570,Accessory
5,33809,Unique
5,26406,Core
9,22787,Core
5,24549,Accessory
7,25250,Core
4,33926,Unique
6,37770,Unique
10,22888,Core
5,25970,Accessory
6,38073,Unique
8,23119,Core
6,25506,Core
9,42032,Accessory
8,38038,Accessory
8,24733,Core
6,26149,Core
7,33952,Accessory
7,24437,Core
4,25678,Core
9,42293,Accessory
10,46177,Accessory
5,26799,Core
3,29605,Core
7,35179,Accessory
10,46123,Accessory
8,39840,Unique
9,23259,Core
8,41834,Unique
7,23612,Core
8,38131,Accessory
4,28981,Core
6,24969,Core
7,35125,Accessory
7,34106,Accessory
4,28536,Core
5,24756,Accessory
8,41327,Unique
8,24350,Core
6,26163,Core
6,24286,Core
5,23737,Accessory
3,12066,Accessory
8,23133,Core
10,43844,Unique
8,42369,Unique
8,40226,Unique
10,45288,Accessory
7,25198,Core
4,19455,Accessory
5,24406,Accessory
7,38800,Unique
5,25438,Accessory
7,40850,Unique
4,33357,Unique
8,42644,Unique
8,38392,Accessory
4,28485,Core
9,42351,Unique
5,24992,Accessory
3,31563,Unique
4,32024,Unique
9,45526,Unique
8,23486,Core
5,24667,Accessory
7,25301,Core
8,39763,Accessory
6,24233,Core
7,24882,Core
5,27114,Core
7,41676,Unique
9,43978,Unique
4,28589,Core
6,39906,Unique
5,35269,Unique
6,25377,Core
6,31311,Accessory
8,25049,Core
9,45003,Unique
5,26063,Core
5,37726,Unique
7,24359,Core
5,27127,Core
10,45644,Accessory
6,31104,Accessory
7,23678,Core
4,19515,Accessory
9,42121,Accessory
3,29804,Unique
7,41892,Unique
4,27802,Core
7,23703,Core
8,23460,Core
8,39192,Accessory
4,19983,Accessory
6,34954,Unique
9,44131,Unique
9,41959,Accessory
9,22560,Core
6,36623,Unique
8,38127,Accessory
4,17986,Accessory
6,25860,Core
8,38595,Accessory
9,42057,Accessory
5,36007,Unique
6,30857,Accessory
5,25028,Accessory
4,28576,Core
7,34909,Accessory
8,24811,Core
6,25428,Core
8,38388,Accessory
4,19091,Accessory
8,43333,Unique
6,31280,Accessory
5,26851,Core
7,41604,Unique
6,37312,Unique
6,26176,Core
6,39118,Unique
9,44667,Unique
7,41941,Unique
4,32266,Unique
4,20118,Accessory
5,25353,Accessory
7,38996,Unique
9,43442,Unique
9,41905,Accessory
2,34263,Core
7,24386,Core
9,22969,Core
5,26419,Core
7,34967,Accessory
9,23219,Core
7,23992,Core
5,25146,Core
7,35332,Accessory
4,32822,Unique
5,27323,Core
6,37835,Unique
7,25659,Core
4,34458,Unique
10,46048,Unique
11,21897,Core
7,33596,Accessory
7,40330,Unique
5,33113,Unique
8,39212,Unique
5,27245,Core
7,25737,Core
4,28118,Core
7,37140,Unique
8,42402,Unique
8,42088,Unique
10,46954,Unique
6,31015,Accessory
8,39074,Accessory
7,23821,Core
9,41822,Unique
11,47938,Unique
8,24746,Core
7,25381,Core
8,39705,Accessory
5,25378,Accessory
7,23625,Core
8,38452,Accessory
8,24194,Core
5,27049,Core
2,26938,Unique
4,34321,Unique
9,24214,Core
8,42000,Unique
8,40331,Unique
5,23588,Accessory
7,34164,Accessory
4,17607,Accessory
4,19865,Accessory
6,38766,Unique
7,25263,Core
8,44022,Unique
7,41140,Unique
8,23395,Core
9,41963,Accessory
10,45880,Accessory
4,17932,Accessory
5,25186,Core
8,23551,Core
6,30654,Accessory
7,40745,Unique
5,36050,Unique
4,19604,Accessory
5,25591,Core
3,11562,Accessory
9,41899,Accessory
6,30679,Accessory
4,34272,Unique
5,36851,Unique
5,34845,Unique
6,26254,Core
8,43791,Unique
8,44094,Unique
7,40238,Unique
9,44252,Unique
6,30600,Accessory
7,34282,Accessory
8,41729,Unique
5,37661,Unique
8,42474,Unique
2,28437,Unique
6,38259,Unique
10,45698,Accessory
3,30570,Core
7,34021,Accessory
6,30797,Accessory
9,44301,Unique
4,27659,Core
5,24816,Accessory
7,24620,Core
4,28523,Core
2,28944,Unique
5,26811,Core
6,30743,Accessory
6,30418,Accessory
7,34075,Accessory
5,25117,Accessory
8,23907,Core
8,40903,Unique
4,28491,Core
6,37300,Unique
10,22297,Core
7,24414,Core
6,26043,Core
5,34423,Unique
7,25442,Core
5,25518,Core
6,24303,Core
5,34519,Unique
9,41149,Unique
8,42970,Unique
9,22558,Core
5,25166,Accessory
4,32312,Unique
8,38471,Accessory
6,25331,Core
6,36762,Unique
9,23924,Core
7,39507,Unique
6,24281,Core
9,44419,Unique
10,46104,Accessory
6,26438,Core
7,38321,Unique
9,45028,Unique
6,37948,Unique
4,25999,Core
6,29530,Accessory
6,24522,Core
7,23702,Core
9,42235,Accessory
4,18449,Accessory
2,33954,Core
5,27039,Core
4,19497,Accessory
5,36831,Unique
6,40241,Unique
7,38969,Unique
10,45813,Accessory
7,40101,Unique
8,41748,Unique
10,22538,Core
4,35906,Unique
4,31980,Unique
6,28995,Accessory
6,25090,Core
8,43302,Unique
5,35128,Unique
6,29007,Accessory
6,24798,Core
8,23572,Core
7,38802,Unique
8,42536,Unique
3,31939,Unique
6,26262,Core
7,42654,Unique
8,38766,Accessory
7,34403,Accessory
10,45040,Accessory
6,25234,Core
5,26765,Core
7,24511,Core
6,36281,Unique
8,39571,Accessory
3,30029,Core
7,42448,Unique
11,46513,Unique
6,40771,Unique
7,24568,Core
5,25671,Accessory
6,39188,Unique
10,45865,Unique
8,39114,Unique
6,29773,Accessory
6,31608,Accessory
6,29825,Accessory
6,39394,Unique
9,43461,Unique
7,35755,Accessory
11,49428,Accessory
8,23619,Core
6,35746,Unique
7,39713,Unique
6,36556,Unique
7,34673,Accessory
8,23353,Core
5,26984,Core
7,39809,Unique
8,38523,Accessory
5,25984,Accessory
8,42764,Unique
6,40315,Unique
4,18990,Accessory
7,24141,Core
8,41998,Unique
4,35268,Unique
5,34568,Unique
6,30848,Accessory
8,39605,Accessory
10,22362,Core
4,32106,Unique
6,39070,Unique
6,24328,Core
3,10999,Accessory
5,34244,Unique
4,32864,Unique
6,38211,Unique
9,43763,Unique
6,38535,Unique
6,24400,Core
6,30553,Accessory
5,34266,Unique
5,35054,Unique
7,23637,Core
6,29259,Accessory
8,23256,Core
4,33910,Unique
7,25345,Core
6,25604,Core
6,24992,Core
5,27007,Core
9,23705,Core
8,23378,Core
6,29061,Accessory
7,34707,Accessory
7,24349,Core
6,39345,Unique
6,29764,Accessory
8,41696,Unique
6,40617,Unique
9,43101,Accessory
5,24571,Accessory
7,34168,Accessory
6,25701,Core
4,33976,Unique
6,25891,Core
5,24397,Accessory
7,24044,Core
3,29922,Core
4,34409,Unique
7,25320,Core
10,22265,Core
2,33857,Core
9,23238,Core
6,24651,Core
6,38054,Unique
9,42965,Accessory
3,30216,Core
7,40999,Unique
7,33625,Accessory
4,18485,Accessory
4,19315,Accessory
5,27226,Core
7,40351,Unique
5,23863,Accessory
5,34467,Unique
6,25794,Core
6,24766,Core
8,39778,Accessory
7,39556,Unique
8,38827,Accessory
10,45742,Unique
7,33634,Accessory
5,24553,Accessory
6,30483,Accessory
3,31637,Unique
7,41007,Unique
5,36402,Unique
4,19714,Accessory
6,23957,Core
8,41372,Unique
5,36875,Unique
6,30231,Accessory
7,34430,Accessory
11,21944,Core
9,41885,Unique
8,41853,Unique
10,22764,Core
7,36091,Accessory
5,27330,Core
6,38584,Unique
4,28326,Core
5,23854,Accessory
6,26230,Core
7,40469,Unique
9,42165,Accessory
7,25571,Core
9,43371,Accessory
5,26302,Core
7,41638,Unique
7,23396,Core
6,24055,Core
6,24191,Core
7,38846,Unique
6,38181,Unique
5,26797,Core
9,22623,Core
6,38964,Unique
7,40089,Unique
6,25539,Core
6,26165,Core
7,40246,Unique
8,43727,Unique
6,40290,Unique
7,24270,Core
8,23321,Core
9,41971,Accessory
8,38807,Unique
3,11092,Accessory
4,18136,Accessory
7,35503,Accessory
7,41743,Unique
6,24457,Core
9,23593,Core
6,30839,Accessory
3,30126,Core
9,43815,Unique
5,25428,Core
6,25105,Core
7,35102,Accessory
8,39650,Accessory
4,33547,Unique
6,40158,Unique
7,38164,Unique
8,43346,Unique
2,29239,Unique
10,46351,Unique
6,35969,Unique
9,43344,Accessory
6,24985,Core
4,33503,Unique
5,25331,Accessory
7,23669,Core
6,31139,Accessory
7,24008,Core
7,23508,Core
6,30039,Accessory
8,41166,Unique
4,19281,Accessory
6,40845,Unique
7,23300,Core
9,45435,Unique
4,28394,Core
7,34752,Accessory
10,46302,Unique
5,25227,Accessory
5,35483,Unique
5,26521,Core
8,43881,Unique
7,25352,Core
8,39222,Accessory
6,31078,Accessory
8,23080,Core
7,23461,Core
7,41900,Unique
10,46395,Unique
7,34986,Accessory
8,24220,Core
8,41100,Unique
7,25377,Core
7,24601,Core
5,26855,Core
6,39976,Unique
6,38005,Unique
8,23529,Core
9,41527,Accessory
6,25733,Core
4,33301,Unique
7,42247,Unique
6,29113,Accessory
7,25216,Core
4,27826,Core
10,46338,Accessory
5,27136,Core
5,26991,Core
6,30066,Accessory
6,26140,Core
4,19148,Accessory
11,21879,Core
8,40987,Unique
8,38072,Accessory
9,43456,Unique
5,36826,Unique
9,41797,Accessory
9,42270,Unique
7,33963,Accessory
6,30136,Accessory
5,24910,Core
11,46412,Unique
7,38422,Unique
8,38872,Accessory
10,22136,Core
5,26431,Core
6,24120,Core
7,35345,Accessory
8,24686,Core
9,44630,Unique
8,41117,Unique
5,25567,Accessory
8,40663,Unique
6,25492,Core
9,43864,Unique
5,25622,Core
6,30429,Accessory
7,39499,Unique
7,35843,Accessory
5,36294,Unique
5,26758,Core
5,35277,Unique
6,36661,Unique
7,39862,Unique
8,43150,Unique
6,40872,Unique
7,33972,Accessory
7,34497,Accessory
7,33938,Accessory
2,29531,Core
5,26920,Core
8,40412,Unique
6,30134,Accessory
8,24291,Core
10,22893,Core
5,26460,Core
7,39127,Unique
11,47367,Unique
8,41897,Unique
8,24927,Core
5,23687,Accessory
7,33704,Accessory
8,42663,Unique
8,23877,Core
8,37772,Accessory
10,23067,Core
6,25665,Core
8,42965,Unique
8,42641,Unique
6,29415,Accessory
3,30495,Unique
8,23141,Core
3,10357,Accessory
6,24924,Core
7,33670,Accessory
8,39241,Unique
6,34936,Unique
4,19351,Accessory
6,37244,Unique
6,31243,Accessory
7,41591,Unique
6,25227,Core
5,37111,Unique
8,39767,Unique
4,32920,Unique
5,25489,Core
7,24105,Core
6,24367,Core
6,38790,Unique
4,19644,Accessory
6,39726,Unique
7,33397,Accessory
5,25557,Core
5,24972,Accessory
5,26823,Core
5,25213,Core
6,40214,Unique
6,26104,Core
4,32278,Unique
5,23913,Accessory
7,34804,Accessory
6,24856,Core
7,37729,Unique
6,25568,Core
4,31092,Unique
7,34272,Accessory
5,38425,Unique
7,39656,Unique
6,36613,Unique
5,36021,Unique
9,23328,Core
8,38376,Accessory
6,24608,Core
4,17507,Accessory
5,24528,Accessory
4,27553,Core
3,30284,Core
4,31830,Unique
8,43451,Unique
4,26442,Core
8,38881,Accessory
10,45977,Accessory
5,25342,Accessory
8,23971,Core
6,24759,Core
5,37458,Unique
4,27549,Core
5,27129,Core
9,42953,Unique
8,40820,Unique
7,35113,Accessory
8,43849,Unique
10,46825,Accessory
7,35816,Accessory
7,24942,Core
7,23798,Core
5,25654,Core
3,30428,Core
4,19705,Accessory
6,24586,Core
8,23687,Core
6,26036,Core
5,34200,Unique
6,24705,Core
8,43827,Unique
5,24213,Accessory
6,39193,Unique
9,42661,Accessory
10,46818,Accessory
5,34980,Unique
7,25481,Core
7,35043,Accessory
4,27650,Core
7,34265,Accessory
8,22946,Core
7,35782,Accessory
3,10860,Accessory
6,37471,Unique
8,37596,Accessory
8,39632,Accessory
9,42573,Accessory
5,38067,Unique
7,41314,Unique
5,32751,Unique
5,25252,Core
6,38842,Unique
7,38689,Unique
6,36814,Unique
9,45536,Unique
4,19583,Accessory
7,34177,Accessory
5,25096,Accessory
8,38286,Accessory
6,26442,Core
8,24126,Core
5,25148,Core
6,37091,Unique
6,24680,Core
6,38434,Unique
6,40924,Unique
7,24446,Core
8,39476,Accessory
8,38942,Accessory
11,49203,Accessory
5,35965,Unique
6,30190,Accessory
9,44573,Unique
6,30873,Accessory
10,46052,Accessory
7,23493,Core
7,35406,Accessory
7,39914,Unique
7,40898,Unique
8,39240,Accessory
9,22687,Core
7,23666,Core
6,38657,Unique
9,22526,Core
6,30907,Accessory
6,39451,Unique
9,23496,Core
5,23872,Accessory
7,39298,Unique
8,24058,Core
6,25809,Core
7,24439,Core
6,40057,Unique
10,23074,Core
10,22771,Core
6,30580,Accessory
10,22333,Core
4,18483,Accessory
7,34567,Accessory
5,24562,Accessory
7,23676,Core
9,45379,Unique
6,37519,Unique
8,38940,Accessory
3,30977,Unique
8,23317,Core
7,24848,Core
7,35372,Accessory
9,42165,Unique
8,38052,Accessory
11,47301,Unique
9,43508,Unique
6,30075,Accessory
9,44905,Unique
7,40194,Unique
10,22323,Core
6,30990,Accessory
5,25184,Core
7,38951,Unique
8,39872,Unique
5,37720,Unique
5,33762,Unique
7,24102,Core
5,24796,Accessory
6,31002,Accessory
9,42868,Accessory
5,26585,Core
7,24198,Core
9,40545,Unique
11,21973,Core
4,19412,Accessory
4,34413,Unique
5,26424,Core
7,25647,Core
5,34572,Unique
6,30909,Accessory
9,45182,Unique
10,45485,Unique
4,28021,Core
5,38552,Unique
5,35382,Unique
4,28182,Core
6,40793,Unique
6,31146,Accessory
8,39181,Accessory
5,27165,Core
5,35535,Unique
6,30963,Accessory
10,43614,Unique
8,43982,Unique
8,25093,Core
4,28420,Core
4,28365,Core
8,22953,Core
4,25748,Core
5,38705,Unique
6,25636,Core
5,25869,Accessory
5,27233,Core
5,35943,Unique
6,26377,Core
6,25797,Core
9,42341,Accessory
8,38437,Accessory
7,34628,Accessory
7,23490,Core
7,34682,Accessory
7,41642,Unique
8,39537,Accessory
10,46452,Unique
4,18661,Accessory
3,30569,Unique
6,29471,Accessory
7,38221,Unique
5,35181,Unique
9,23152,Core
4,25630,Core
6,39139,Unique
4,32658,Unique
8,40991,Unique
7,23731,Core
6,38106,Unique
7,38750,Unique
7,37984,Unique
7,38265,Unique
6,28666,Accessory
8,44279,Unique
7,33877,Accessory
9,42322,Unique
9,44726,Unique
5,25635,Accessory
4,35806,Unique
4,20014,Accessory
8,40299,Unique
3,12235,Accessory
10,23293,Core
5,36502,Unique
8,38113,Accessory
8,42408,Unique
4,18895,Accessory
8,22943,Core
6,30846,Accessory
6,40687,Unique
9,41785,Unique
3,10790,Accessory
5,24068,Accessory
8,43877,Unique
6,24551,Core
5,36071,Unique
7,39132,Unique
10,45790,Accessory
9,41937,Accessory
5,33612,Unique
7,41670,Unique
7,23634,Core
9,42228,Accessory
9,43042,Accessory
6,29284,Accessory
6,29309,Accessory
10,22567,Core
5,26259,Core
5,26930,Core
6,25658,Core
9,44898,Unique
6,36030,Unique
11,21966,Core
9,43512,Unique
7,25471,Core
6,29775,Accessory
7,24977,Core
4,26384,Core
6,25578,Core
4,32434,Unique
6,31351,Accessory
4,27750,Core
6,30251,Accessory
6,38207,Unique
7,40088,Unique
7,38523,Unique
5,38806,Unique
8,39864,Accessory
6,31089,Accessory
9,44250,Unique
11,45221,Unique
5,36552,Unique
7,39761,Unique
5,24625,Accessory
7,39783,Unique
3,29498,Unique
4,19547,Accessory
5,27068,Core
7,24241,Core
5,24925,Accessory
6,38891,Unique
8,38755,Accessory
9,41098,Unique
5,25191,Accessory
5,24573,Accessory
4,19247,Accessory
5,25164,Accessory
8,40970,Unique
6,37092,Unique
6,29766,Accessory
6,39948,Unique
4,25848,Core
7,35696,Accessory
9,43679,Unique
9,22925,Core
3,11863,Accessory
7,33262,Accessory
4,28323,Core
6,39926,Unique
7,40929,Unique
9,44217,Unique
6,25360,Core
7,35201,Accessory
7,42230,Unique
6,30485,Accessory
8,38530,Accessory
7,24170,Core
8,23719,Core
4,35168,Unique
7,34335,Accessory
6,31076,Accessory
7,25050,Core
8,41000,Unique
7,24597,Core
8,40234,Unique
5,24612,Accessory
6,25407,Core
9,22652,Core
6,35973,Unique
7,34405,Accessory
7,41420,Unique
7,41692,Unique
9,23532,Core
4,27685,Core
7,40201,Unique
7,40654,Unique
8,39582,Accessory
11,22541,Core
6,39503,Unique
9,42176,Accessory
12,52078,Accessory
8,38259,Accessory
4,27887,Core
7,41659,Unique
7,38443,Unique
6,24130,Core
4,33826,Unique
5,23759,Accessory
10,47162,Unique
3,30625,Unique
7,38539,Unique
8,37691,Accessory
8,24596,Core
5,36346,Unique
8,22985,Core
6,25740,Core
8,24934,Core
12,48271,Unique
9,41958,Unique
3,30394,Unique
7,38487,Unique
7,33866,Accessory
6,40566,Unique
7,39253,Unique
5,36087,Unique
6,29814,Accessory
10,22294,Core
4,19725,Accessory
3,32124,Unique
7,24378,Core
8,40077,Unique
8,23324,Core
10,46303,Unique
7,35408,Accessory
6,26046,Core
7,40981,Unique
5,25098,Accessory
5,24658,Core
6,37502,Unique
6,37518,Unique
10,46045,Accessory
6,29510,Accessory
9,42015,Unique
5,35536,Unique
3,29976,Core
10,45585,Accessory
8,24223,Core
9,41455,Accessory
8,39789,Accessory
4,27984,Core
10,44994,Accessory
8,37889,Accessory
6,30028,Accessory
6,39874,Unique
5,27133,Core
7,34101,Accessory
12,21656,Core
4,18934,Accessory
5,25522,Core
4,26219,Core
4,26352,Core
6,24995,Core
5,34422,Unique
7,24176,Core
6,39704,Unique
10,45637,Accessory
5,26629,Core
7,24015,Core
7,23579,Core
7,39176,Unique
9,22658,Core
3,29707,Unique
5,25320,Core
6,30181,Accessory
6,24065,Core
7,24475,Core
6,36761,Unique
9,23985,Core
6,30206,Accessory
9,42321,Accessory
3,11642,Accessory
5,23746,Accessory
7,34709,Accessory
9,42282,Accessory
5,34188,Unique
5,25743,Accessory
7,34840,Accessory
4,19069,Accessory
5,26228,Accessory
6,29762,Accessory
7,40267,Unique
8,38933,Accessory
5,27674,Core
5,33656,Unique
6,25633,Core
6,38786,Unique
9,43457,Unique
6,29462,Accessory
5,24447,Accessory
5,24970,Accessory
5,25177,Core
8,43303,Unique
8,23472,Core
5,33499,Unique
5,35484,Unique
6,37370,Unique
10,46396,Unique
8,41121,Unique
7,23361,Core
8,39882,Accessory
5,24037,Accessory
8,39934,Accessory
8,38728,Accessory
3,30980,Unique
8,24165,Core
6,29996,Accessory
4,19313,Accessory
7,34813,Accessory
8,39116,Accessory
4,18886,Accessory
9,45060,Unique
9,23902,Core
9,41412,Unique
5,24884,Core
7,33796,Accessory
10,23505,Core
6,25643,Core
7,35275,Accessory
7,37399,Unique
7,35793,Accessory
5,38495,Unique
7,34587,Accessory
7,36867,Unique
7,40574,Unique
7,23802,Core
9,43346,Accessory
7,23569,Core
4,36184,Unique
8,38300,Accessory
10,45542,Unique
3,31212,Unique
4,18474,Accessory
5,36244,Unique
4,18859,Accessory
6,29257,Accessory
9,40825,Unique
8,39972,Unique
7,34635,Accessory
7,40023,Unique
5,35379,Unique
7,37507,Unique
10,46346,Unique
7,40781,Unique
4,34738,Unique
6,29050,Accessory
5,24643,Accessory
5,35657,Unique
7,41590,Unique
6,24824,Core
6,38229,Unique
9,23995,Core
7,23644,Core
3,29684,Core
5,35434,Unique
3,30287,Core
5,36189,Unique
6,25439,Core
8,43319,Unique
5,26865,Core
8,24230,Core
9,42696,Unique
8,39172,Accessory
5,25615,Accessory
9,42848,Unique
4,27952,Core
9,42733,Accessory
8,38521,Accessory
9,41629,Unique
8,23356,Core
9,23766,Core
7,41585,Unique
5,26981,Core
7,40497,Unique
2,34232,Core
7,40797,Unique
8,38120,Accessory
8,38906,Accessory
8,24579,Core
5,38294,Unique
6,25894,Core
4,17786,Accessory
5,34139,Unique
7,41263,Unique
9,42449,Accessory
6,26175,Core
7,38322,Unique
9,44266,Unique
4,28268,Core
5,27297,Core
6,30481,Accessory
5,24877,Accessory
6,26039,Core
6,29541,Accessory
7,40094,Unique
5,25680,Core
6,26474,Core
4,33192,Unique
7,41764,Unique
6,37472,Unique
8,41474,Unique
7,41315,Unique
8,39170,Accessory
7,25287,Core
7,24231,Core
7,40549,Unique
9,23454,Core
11,48941,Accessory
4,33754,Unique
5,37409,Unique
7,39454,Unique
2,28578,Unique
3,11466,Accessory
6,35725,Unique
8,24371,Core
9,43360,Unique
7,42626,Unique
9,22809,Core
4,19653,Accessory
8,23044,Core
6,29131,Accessory
7,23795,Core
6,38433,Unique
5,25058,Accessory
7,42296,Unique
10,22864,Core
7,24163,Core
9,23522,Core
6,40464,Unique
7,40350,Unique
12,21646,Core
4,27692,Core
7,34502,Accessory
10,46093,Unique
8,23629,Core
8,41201,Unique
8,37765,Accessory
10,45558,Unique
7,24816,Core
5,35313,Unique
5,24517,Accessory
7,35054,Accessory
8,38658,Accessory
6,30945,Accessory
7,34229,Accessory
11,47646,Unique
7,35327,Accessory
7,41006,Unique
10,46275,Accessory
7,35288,Accessory
9,42145,Accessory
10,22710,Core
10,22355,Core
6,24338,Core
10,44423,Unique
4,32657,Unique
5,24478,Accessory
6,29940,Accessory
7,34997,Accessory
5,26158,Accessory
7,34556,Accessory
6,38742,Unique
7,34529,Accessory
7,34500,Accessory
5,38451,Unique
4,28481,Core
6,39039,Unique
7,24546,Core
8,39429,Accessory
4,28484,Core
8,43201,Unique
9,22730,Core
8,41647,Unique
4,26712,Core
4,34211,Unique
5,24165,Accessory
6,25366,Core
6,38507,Unique
6,28619,Accessory
5,26485,Core
3,10941,Accessory
5,35759,Unique
8,41322,Unique
6,37450,Unique
7,39714,Unique
8,43124,Unique
9,23101,Core
6,39122,Unique
6,29365,Accessory
7,38948,Unique
8,37585,Accessory
4,26075,Core
7,39281,Unique
6,37042,Unique
6,30125,Accessory
6,40291,Unique
5,24819,Accessory
6,25668,Core
5,25878,Accessory
7,24098,Core
8,38861,Accessory
7,24166,Core
8,40785,Unique
8,23784,Core
7,25776,Core
6,30084,Accessory
9,42751,Unique
2,33896,Core
5,23920,Accessory
5,38139,Unique
6,38312,Unique
8,38124,Accessory
5,37564,Unique
4,34363,Unique
5,33761,Unique
6,37317,Unique
7,24971,Core
7,25116,Core
5,26431,Accessory
6,40718,Unique
7,23860,Core
8,41044,Unique
6,37593,Unique
7,40610,Unique
7,42706,Unique
11,49180,Accessory
4,28333,Core
5,24163,Accessory
9,41478,Unique
3,11971,Accessory
7,34734,Accessory
6,39395,Unique
7,25335,Core
7,35325,Accessory
4,19655,Accessory
5,25031,Accessory
5,25238,Accessory
8,39867,Unique
6,40056,Unique
9,22662,Core
5,34092,Unique
6,26162,Core
8,43882,Unique
6,30891,Accessory
4,19340,Accessory
6,41051,Unique
2,29261,Core
6,37039,Unique
8,41573,Unique
7,38264,Unique
8,22975,Core
9,42500,Unique
4,18077,Accessory
3,28486,Unique
6,26172,Core
6,24561,Core
8,42614,Unique
10,44371,Unique
7,42431,Unique
10,46453,Accessory
7,25355,Core
8,24503,Core
6,25736,Core
9,43452,Accessory
8,39616,Unique
5,27294,Core
3,30554,Core
7,34790,Accessory
3,11944,Accessory
3,27026,Core
5,24942,Core
