x,y,Category
6,25860,Core
11,96817,Dispensable
6,69259,Dispensable
4,28576,Core
6,67699,Dispensable
4,52383,Dispensable
8,24811,Core
6,25428,Core
4,54431,Dispensable
5,59387,Dispensable
5,26851,Core
6,26176,Core
6,67711,Dispensable
8,81161,Dispensable
3,41914,Dispensable
2,34263,Core
6,67446,Dispensable
7,24386,Core
9,22969,Core
5,26419,Core
6,69502,Dispensable
9,23219,Core
7,76527,Dispensable
7,23992,Core
10,91618,Dispensable
5,25146,Core
5,27323,Core
5,62695,Dispensable
7,25659,Core
11,21897,Core
6,68964,Dispensable
8,81432,Dispensable
5,27245,Core
7,73009,Dispensable
7,25737,Core
4,28118,Core
6,65894,Dispensable
3,43350,Dispensable
5,61464,Dispensable
6,69468,Dispensable
7,74505,Dispensable
7,23821,Core
9,87436,Dispensable
7,75660,Dispensable
7,75505,Dispensable
8,24746,Core
7,25381,Core
7,23625,Core
3,40621,Dispensable
7,75736,Dispensable
8,24194,Core
5,27049,Core
6,69733,Dispensable
3,40852,Dispensable
6,66508,Dispensable
9,24214,Core
5,61247,Dispensable
6,69237,Dispensable
7,25263,Core
8,81978,Dispensable
8,23395,Core
6,68685,Dispensable
4,54453,Dispensable
5,25186,Core
8,23551,Core
9,84366,Dispensable
5,25591,Core
8,80725,Dispensable
3,42350,Dispensable
5,60518,Dispensable
6,26254,Core
9,87422,Dispensable
7,74891,Dispensable
6,67942,Dispensable
7,75722,Dispensable
7,76186,Dispensable
3,30570,Core
4,27659,Core
5,60442,Dispensable
10,90751,Dispensable
7,24620,Core
4,28523,Core
5,59652,Dispensable
5,26811,Core
9,87360,Dispensable
8,23907,Core
4,52571,Dispensable
4,28491,Core
8,80797,Dispensable
10,22297,Core
6,68895,Dispensable
7,24414,Core
6,26043,Core
8,79151,Dispensable
7,25442,Core
5,25518,Core
6,24303,Core
7,74788,Dispensable
9,22558,Core
4,50896,Dispensable
7,76110,Dispensable
6,25331,Core
9,23924,Core
6,24281,Core
8,80102,Dispensable
7,74319,Dispensable
7,76587,Dispensable
6,26438,Core
8,82243,Dispensable
5,60263,Dispensable
4,25999,Core
6,24522,Core
7,23702,Core
7,74322,Dispensable
2,33954,Core
5,60136,Dispensable
8,79275,Dispensable
5,27039,Core
5,58720,Dispensable
5,62277,Dispensable
6,68666,Dispensable
10,22538,Core
6,25090,Core
6,24798,Core
8,23572,Core
8,79148,Dispensable
3,42873,Dispensable
6,66743,Dispensable
7,74217,Dispensable
6,26262,Core
6,66649,Dispensable
3,42735,Dispensable
8,82014,Dispensable
7,72305,Dispensable
4,50670,Dispensable
6,25234,Core
8,79377,Dispensable
5,26765,Core
7,74540,Dispensable
10,90644,Dispensable
7,24511,Core
3,30029,Core
7,24568,Core
5,62062,Dispensable
8,82461,Dispensable
7,76118,Dispensable
6,66881,Dispensable
9,85179,Dispensable
8,80226,Dispensable
9,86960,Dispensable
3,39872,Dispensable
8,23619,Core
7,74573,Dispensable
6,66732,Dispensable
3,42884,Dispensable
8,23353,Core
5,26984,Core
5,61903,Dispensable
8,82563,Dispensable
8,79366,Dispensable
5,61947,Dispensable
6,66961,Dispensable
3,43090,Dispensable
8,80662,Dispensable
7,74308,Dispensable
7,24141,Core
6,64977,Dispensable
8,82105,Dispensable
10,22362,Core
6,68633,Dispensable
7,72774,Dispensable
8,77029,Dispensable
4,52480,Dispensable
6,24328,Core
8,80764,Dispensable
4,52251,Dispensable
5,60150,Dispensable
6,24400,Core
7,23637,Core
8,23256,Core
7,25345,Core
6,25604,Core
5,60056,Dispensable
5,62197,Dispensable
7,72865,Dispensable
6,24992,Core
5,27007,Core
9,23705,Core
8,23378,Core
6,68975,Dispensable
7,24349,Core
6,66834,Dispensable
4,52019,Dispensable
7,74675,Dispensable
6,25701,Core
7,74104,Dispensable
6,25891,Core
7,24044,Core
3,29922,Core
7,74631,Dispensable
7,25320,Core
10,22265,Core
7,76245,Dispensable
10,92349,Dispensable
2,33857,Core
5,59185,Dispensable
7,76201,Dispensable
9,23238,Core
8,82163,Dispensable
6,24651,Core
7,74744,Dispensable
5,60183,Dispensable
3,30216,Core
6,65285,Dispensable
4,50852,Dispensable
4,54789,Dispensable
5,27226,Core
3,42931,Dispensable
6,67197,Dispensable
8,80135,Dispensable
6,25794,Core
6,24766,Core
6,66569,Dispensable
8,81913,Dispensable
7,74355,Dispensable
8,82549,Dispensable
9,87025,Dispensable
6,66605,Dispensable
6,23957,Core
5,61503,Dispensable
11,21944,Core
6,69090,Dispensable
7,74402,Dispensable
5,58800,Dispensable
10,22764,Core
5,27330,Core
4,28326,Core
6,26230,Core
8,82207,Dispensable
8,80659,Dispensable
7,25571,Core
5,26302,Core
6,66216,Dispensable
3,41059,Dispensable
7,23396,Core
4,54676,Dispensable
6,24055,Core
6,24191,Core
5,63520,Dispensable
5,26797,Core
9,22623,Core
6,25539,Core
6,26165,Core
3,43167,Dispensable
7,24270,Core
9,87287,Dispensable
9,86306,Dispensable
8,23321,Core
6,68713,Dispensable
8,81094,Dispensable
8,82025,Dispensable
6,66696,Dispensable
9,87472,Dispensable
6,24457,Core
6,66423,Dispensable
9,23593,Core
8,78501,Dispensable
3,30126,Core
5,25428,Core
6,25105,Core
7,76063,Dispensable
7,74493,Dispensable
6,68139,Dispensable
7,74617,Dispensable
9,83347,Dispensable
7,72509,Dispensable
4,54530,Dispensable
6,68266,Dispensable
8,81902,Dispensable
6,24985,Core
6,66809,Dispensable
7,23669,Core
7,24008,Core
7,23508,Core
6,70267,Dispensable
7,23300,Core
8,80593,Dispensable
4,52560,Dispensable
7,72658,Dispensable
4,28394,Core
7,78033,Dispensable
7,74755,Dispensable
7,75190,Dispensable
5,26521,Core
7,25352,Core
8,80455,Dispensable
5,60227,Dispensable
8,23080,Core
7,23461,Core
8,82690,Dispensable
5,62324,Dispensable
7,76852,Dispensable
8,79540,Dispensable
8,24220,Core
7,25377,Core
7,24601,Core
5,26855,Core
5,62073,Dispensable
8,79013,Dispensable
9,84601,Dispensable
8,23529,Core
6,25733,Core
7,25216,Core
4,27826,Core
5,63531,Dispensable
5,27136,Core
5,26991,Core
6,26140,Core
11,21879,Core
3,42360,Dispensable
10,91498,Dispensable
5,24910,Core
7,72490,Dispensable
3,42131,Dispensable
10,22136,Core
5,26431,Core
6,24120,Core
8,24686,Core
11,94605,Dispensable
6,25492,Core
5,25622,Core
4,50278,Dispensable
5,26758,Core
4,52728,Dispensable
6,65594,Dispensable
2,29531,Core
5,26920,Core
9,87210,Dispensable
6,69600,Dispensable
6,66478,Dispensable
8,24291,Core
10,22893,Core
5,26460,Core
8,79319,Dispensable
8,24927,Core
8,23877,Core
4,51816,Dispensable
5,61641,Dispensable
7,74275,Dispensable
5,61547,Dispensable
10,23067,Core
6,25665,Core
4,49978,Dispensable
8,23141,Core
6,24924,Core
4,53626,Dispensable
7,75948,Dispensable
5,59014,Dispensable
9,86204,Dispensable
8,81960,Dispensable
6,25227,Core
7,74151,Dispensable
5,25489,Core
5,61423,Dispensable
7,24105,Core
6,24367,Core
9,83427,Dispensable
9,88229,Dispensable
4,50805,Dispensable
5,25557,Core
5,26823,Core
5,25213,Core
7,75049,Dispensable
6,26104,Core
6,24856,Core
5,61514,Dispensable
5,59676,Dispensable
7,76292,Dispensable
6,25568,Core
3,44294,Dispensable
5,63313,Dispensable
9,23328,Core
3,42495,Dispensable
9,87130,Dispensable
6,24608,Core
7,75041,Dispensable
8,79860,Dispensable
8,81174,Dispensable
5,61790,Dispensable
4,27553,Core
3,30284,Core
8,80924,Dispensable
4,26442,Core
8,23971,Core
6,24759,Core
9,86339,Dispensable
3,42357,Dispensable
4,27549,Core
5,27129,Core
6,70209,Dispensable
8,79857,Dispensable
7,75176,Dispensable
7,24942,Core
7,23798,Core
5,25654,Core
3,30428,Core
6,24586,Core
8,23687,Core
6,26036,Core
6,68484,Dispensable
6,69906,Dispensable
7,76289,Dispensable
6,24705,Core
4,50932,Dispensable
7,25481,Core
4,27650,Core
5,59141,Dispensable
8,22946,Core
7,76805,Dispensable
8,81036,Dispensable
8,80408,Dispensable
5,25252,Core
10,91608,Dispensable
2,27735,Dispensable
6,67721,Dispensable
6,26442,Core
7,73115,Dispensable
8,24126,Core
5,25148,Core
6,24680,Core
6,68619,Dispensable
8,80146,Dispensable
7,76030,Dispensable
7,24446,Core
9,84452,Dispensable
5,60674,Dispensable
7,23493,Core
7,76416,Dispensable
9,22687,Core
7,23666,Core
8,81546,Dispensable
9,22526,Core
8,81047,Dispensable
9,23496,Core
8,82323,Dispensable
8,24058,Core
6,25809,Core
7,24439,Core
8,80535,Dispensable
10,23074,Core
10,22771,Core
10,22333,Core
6,69506,Dispensable
7,23676,Core
8,23317,Core
7,24848,Core
9,85720,Dispensable
6,67856,Dispensable
10,22323,Core
5,62691,Dispensable
5,25184,Core
9,83954,Dispensable
7,24102,Core
7,75653,Dispensable
5,59152,Dispensable
6,67346,Dispensable
8,79457,Dispensable
5,26585,Core
7,24198,Core
11,21973,Core
4,51965,Dispensable
5,59290,Dispensable
5,26424,Core
7,25647,Core
9,87243,Dispensable
6,68371,Dispensable
4,28021,Core
4,28182,Core
4,51303,Dispensable
5,27165,Core
4,52477,Dispensable
5,61299,Dispensable
5,63302,Dispensable
8,25093,Core
9,86739,Dispensable
8,81946,Dispensable
9,85488,Dispensable
4,28420,Core
4,28365,Core
6,68222,Dispensable
8,22953,Core
4,25748,Core
5,60274,Dispensable
6,25636,Core
5,27233,Core
6,26377,Core
6,25797,Core
7,23490,Core
8,82847,Dispensable
9,23152,Core
8,81811,Dispensable
4,54621,Dispensable
4,25630,Core
6,68360,Dispensable
6,69396,Dispensable
7,73763,Dispensable
3,43633,Dispensable
8,81560,Dispensable
7,73625,Dispensable
7,23731,Core
4,52466,Dispensable
12,100602,Dispensable
7,75915,Dispensable
8,78945,Dispensable
8,82985,Dispensable
10,23293,Core
4,54370,Dispensable
9,87778,Dispensable
3,42622,Dispensable
8,22943,Core
5,62426,Dispensable
4,51438,Dispensable
6,69672,Dispensable
11,96592,Dispensable
8,79802,Dispensable
6,24551,Core
7,23634,Core
6,67415,Dispensable
10,22567,Core
5,26259,Core
5,26930,Core
6,25658,Core
7,77005,Dispensable
11,21966,Core
8,83246,Dispensable
7,25471,Core
7,24977,Core
4,26384,Core
4,51212,Dispensable
6,25578,Core
5,61390,Dispensable
7,73890,Dispensable
3,43986,Dispensable
4,27750,Core
6,67892,Dispensable
12,98933,Dispensable
7,75209,Dispensable
5,59621,Dispensable
5,27068,Core
7,75206,Dispensable
7,24241,Core
7,75551,Dispensable
4,53011,Dispensable
9,86185,Dispensable
11,94448,Dispensable
5,62707,Dispensable
4,25848,Core
8,79926,Dispensable
9,22925,Core
4,28323,Core
7,75697,Dispensable
6,67302,Dispensable
8,81356,Dispensable
6,69426,Dispensable
6,25360,Core
4,53135,Dispensable
10,93573,Dispensable
8,81019,Dispensable
7,24170,Core
8,23719,Core
7,73562,Dispensable
7,25050,Core
7,24597,Core
6,25407,Core
9,22652,Core
7,73981,Dispensable
5,60817,Dispensable
9,23532,Core
9,86196,Dispensable
4,27685,Core
11,22541,Core
11,96694,Dispensable
4,27887,Core
2,29054,Dispensable
6,24130,Core
11,94313,Dispensable
6,67547,Dispensable
8,24596,Core
8,83235,Dispensable
8,22985,Core
6,25740,Core
8,24934,Core
9,84372,Dispensable
4,53320,Dispensable
10,22294,Core
5,61125,Dispensable
7,24378,Core
8,23324,Core
6,26046,Core
5,24658,Core
6,70995,Dispensable
8,79719,Dispensable
5,61161,Dispensable
4,53226,Dispensable
6,69007,Dispensable
3,29976,Core
8,24223,Core
4,27984,Core
7,75115,Dispensable
6,69415,Dispensable
5,27133,Core
12,21656,Core
5,25522,Core
4,26219,Core
4,26352,Core
6,24995,Core
7,24176,Core
5,26629,Core
6,70921,Dispensable
7,24015,Core
7,23579,Core
9,22658,Core
5,25320,Core
6,24065,Core
7,24475,Core
6,70656,Dispensable
9,23985,Core
11,95925,Dispensable
6,67106,Dispensable
4,51747,Dispensable
5,27674,Core
6,25633,Core
6,65922,Dispensable
5,63374,Dispensable
5,62627,Dispensable
7,75518,Dispensable
5,25177,Core
8,23472,Core
8,78112,Dispensable
9,86262,Dispensable
7,75380,Dispensable
7,77673,Dispensable
5,59665,Dispensable
6,67616,Dispensable
7,23361,Core
3,43821,Dispensable
3,41997,Dispensable
8,24165,Core
9,23902,Core
5,63018,Dispensable
5,24884,Core
7,71437,Dispensable
10,23505,Core
6,25643,Core
8,83574,Dispensable
11,94528,Dispensable
5,60726,Dispensable
7,23802,Core
4,51521,Dispensable
7,23569,Core
4,53069,Dispensable
6,65337,Dispensable
5,61249,Dispensable
5,61172,Dispensable
7,75394,Dispensable
9,85609,Dispensable
6,69346,Dispensable
6,67627,Dispensable
7,76907,Dispensable
7,75976,Dispensable
4,49818,Dispensable
7,73482,Dispensable
4,53444,Dispensable
6,24824,Core
4,51226,Dispensable
9,23995,Core
7,23644,Core
3,29684,Core
3,42084,Dispensable
3,30287,Core
6,25439,Core
8,83221,Dispensable
5,26865,Core
7,75173,Dispensable
8,24230,Core
5,61451,Dispensable
4,27952,Core
6,67969,Dispensable
8,23356,Core
9,23766,Core
5,26981,Core
7,73992,Dispensable
8,81541,Dispensable
2,34232,Core
6,68917,Dispensable
5,61238,Dispensable
8,81466,Dispensable
8,24579,Core
6,25894,Core
8,79523,Dispensable
6,26175,Core
4,28268,Core
5,27297,Core
8,79912,Dispensable
8,81345,Dispensable
4,53102,Dispensable
5,62997,Dispensable
6,26039,Core
3,40172,Dispensable
3,43752,Dispensable
5,25680,Core
6,26474,Core
6,68048,Dispensable
4,52957,Dispensable
7,25287,Core
7,24231,Core
9,23454,Core
4,53502,Dispensable
4,53968,Dispensable
8,24371,Core
9,22809,Core
3,40685,Dispensable
6,68928,Dispensable
5,61884,Dispensable
9,87684,Dispensable
8,23044,Core
7,23795,Core
6,69705,Dispensable
7,73272,Dispensable
6,69291,Dispensable
10,22864,Core
7,24163,Core
9,23522,Core
5,59353,Dispensable
12,21646,Core
4,27692,Core
4,50700,Dispensable
6,68280,Dispensable
8,23629,Core
8,81610,Dispensable
5,63219,Dispensable
9,87563,Dispensable
10,91917,Dispensable
7,24816,Core
5,60881,Dispensable
7,73705,Dispensable
10,22710,Core
10,22355,Core
5,61870,Dispensable
6,24338,Core
7,73283,Dispensable
7,74818,Dispensable
6,69939,Dispensable
4,28481,Core
7,24546,Core
4,28484,Core
9,22730,Core
4,26712,Core
7,76628,Dispensable
6,25366,Core
5,26485,Core
9,23101,Core
6,67936,Dispensable
4,26075,Core
6,66158,Dispensable
4,51612,Dispensable
5,61208,Dispensable
6,25668,Core
10,91393,Dispensable
6,68903,Dispensable
7,24098,Core
7,24166,Core
11,96837,Dispensable
8,23784,Core
10,89820,Dispensable
7,76708,Dispensable
7,25776,Core
2,33896,Core
3,44054,Dispensable
7,75085,Dispensable
6,66001,Dispensable
7,24971,Core
7,25116,Core
7,23860,Core
3,40776,Dispensable
4,28333,Core
9,88599,Dispensable
7,25335,Core
7,73071,Dispensable
5,62117,Dispensable
6,68059,Dispensable
8,77890,Dispensable
3,41263,Dispensable
9,22662,Core
9,87582,Dispensable
3,43341,Dispensable
6,26162,Core
8,79893,Dispensable
2,29261,Core
3,43462,Dispensable
7,74063,Dispensable
9,86662,Dispensable
6,68914,Dispensable
6,68015,Dispensable
8,22975,Core
8,79738,Dispensable
6,26172,Core
3,41677,Dispensable
6,24561,Core
7,73018,Dispensable
7,25355,Core
8,24503,Core
6,25736,Core
5,27294,Core
8,81756,Dispensable
3,30554,Core
3,27026,Core
6,67801,Dispensable
5,24942,Core
7,72570,Dispensable
6,69181,Dispensable
8,24384,Core
6,69829,Dispensable
10,92815,Dispensable
7,23590,Core
7,73581,Dispensable
3,29989,Core
6,24318,Core
3,42054,Dispensable
6,24496,Core
4,53546,Dispensable
8,22978,Core
6,24335,Core
7,72184,Dispensable
5,61619,Dispensable
6,26011,Core
6,25431,Core
8,23845,Core
8,79225,Dispensable
7,74973,Dispensable
3,42440,Dispensable
8,23626,Core
6,70165,Dispensable
6,67691,Dispensable
7,75482,Dispensable
4,28056,Core
2,33899,Core
8,80099,Dispensable
7,75485,Dispensable
7,75496,Dispensable
6,26545,Core
8,23616,Core
6,25373,Core
8,23855,Core
9,88050,Dispensable
9,87408,Dispensable
8,80243,Dispensable
8,23777,Core
10,22207,Core
5,26482,Core
7,25129,Core
6,70430,Dispensable
9,23474,Core
7,75750,Dispensable
5,26492,Core
7,24899,Core
4,51502,Dispensable
5,61718,Dispensable
7,24984,Core
5,60318,Dispensable
9,85118,Dispensable
10,92060,Dispensable
10,22793,Core
6,25363,Core
6,67939,Dispensable
8,23852,Core
4,51659,Dispensable
7,23939,Core
6,69192,Dispensable
5,25457,Core
7,75350,Dispensable
7,24183,Core
9,86929,Dispensable
4,27740,Core
11,94437,Dispensable
10,23006,Core
5,61205,Dispensable
6,67136,Dispensable
7,75096,Dispensable
7,75471,Dispensable
8,83276,Dispensable
6,66500,Dispensable
9,22720,Core
9,22665,Core
6,24325,Core
9,23461,Core
4,26072,Core
10,91139,Dispensable
8,23910,Core
5,25515,Core
8,24583,Core
6,67925,Dispensable
4,53535,Dispensable
7,24173,Core
8,80499,Dispensable
5,61608,Dispensable
5,61219,Dispensable
8,23041,Core
6,24554,Core
10,91807,Dispensable
8,80888,Dispensable
7,74829,Dispensable
3,38290,Dispensable
5,25525,Core
8,22968,Core
5,61729,Dispensable
11,97214,Dispensable
4,27672,Core
10,22851,Core
5,60304,Dispensable
8,23920,Core
6,66988,Dispensable
6,68545,Dispensable
7,74556,Dispensable
5,61806,Dispensable
6,24596,Core
4,52574,Dispensable
8,79272,Dispensable
7,25109,Core
8,80336,Dispensable
8,80441,Dispensable
8,24210,Core
4,52221,Dispensable
7,74430,Dispensable
4,27559,Core
7,24002,Core
5,27372,Core
11,93213,Dispensable
5,26450,Core
7,74325,Dispensable
7,78027,Dispensable
9,87066,Dispensable
8,80458,Dispensable
8,82008,Dispensable
7,74896,Dispensable
6,25687,Core
5,25754,Core
8,79167,Dispensable
6,24659,Core
8,80209,Dispensable
5,58841,Dispensable
6,68650,Dispensable
7,74214,Dispensable
8,78915,Dispensable
8,23887,Core
4,28609,Core
5,62045,Dispensable
8,79041,Dispensable
3,37529,Dispensable
6,66884,Dispensable
4,25706,Core
9,22891,Core
9,89083,Dispensable
9,85270,Dispensable
8,23918,Core
8,24007,Core
4,28352,Core
6,25784,Core
5,61826,Dispensable
6,68330,Dispensable
5,26385,Core
10,90845,Dispensable
9,23876,Core
8,23952,Core
8,22956,Core
7,24553,Core
5,27381,Core
8,82213,Dispensable
8,23151,Core
8,24145,Core
6,25919,Core
6,24627,Core
6,24571,Core
9,23503,Core
5,60164,Dispensable
5,25600,Core
5,27178,Core
9,23779,Core
5,24629,Core
7,23936,Core
8,23677,Core
6,25711,Core
6,24693,Core
6,26114,Core
5,62134,Dispensable
5,62178,Dispensable
6,68423,Dispensable
3,30579,Core
5,27275,Core
8,80689,Dispensable
5,25689,Core
7,72846,Dispensable
5,59166,Dispensable
5,26660,Core
6,68898,Dispensable
10,92462,Dispensable
8,22965,Core
7,74692,Dispensable
9,22584,Core
10,23768,Core
5,60462,Dispensable
6,66757,Dispensable
5,58643,Dispensable
9,23571,Core
4,49562,Dispensable
4,52416,Dispensable
9,22613,Core
10,23402,Core
7,23850,Core
8,24039,Core
5,60213,Dispensable
7,23695,Core
10,90443,Dispensable
6,25276,Core
3,44611,Dispensable
6,24133,Core
8,82439,Dispensable
8,23645,Core
8,80985,Dispensable
9,85096,Dispensable
4,27929,Core
7,23647,Core
5,26933,Core
6,70499,Dispensable
6,68727,Dispensable
7,24955,Core
4,28401,Core
6,68694,Dispensable
6,66668,Dispensable
8,24905,Core
4,52143,Dispensable
8,24770,Core
8,80149,Dispensable
5,59171,Dispensable
7,24244,Core
7,73187,Dispensable
8,23582,Core
6,66726,Dispensable
4,50477,Dispensable
8,79476,Dispensable
5,26337,Core
6,68021,Dispensable
10,22304,Core
13,21352,Core
5,26378,Core
7,76480,Dispensable
8,24946,Core
10,92402,Dispensable
8,22924,Core
5,61517,Dispensable
5,62490,Dispensable
7,74341,Dispensable
6,68683,Dispensable
5,61748,Dispensable
7,23968,Core
4,26493,Core
8,23984,Core
10,90967,Dispensable
4,50880,Dispensable
4,28384,Core
6,66575,Dispensable
6,25321,Core
7,76973,Dispensable
9,22548,Core
9,84822,Dispensable
8,80469,Dispensable
8,24104,Core
6,25655,Core
5,60059,Dispensable
3,42503,Dispensable
5,26443,Core
6,68018,Dispensable
3,27464,Core
8,82673,Dispensable
6,70242,Dispensable
10,23274,Core
6,68203,Dispensable
9,86527,Dispensable
4,54259,Dispensable
7,24179,Core
5,26820,Core
5,60382,Dispensable
6,67087,Dispensable
5,60202,Dispensable
6,24869,Core
9,86769,Dispensable
10,22287,Core
7,23785,Core
2,29735,Dispensable
8,79030,Dispensable
8,79565,Dispensable
5,63652,Dispensable
7,23760,Core
9,88431,Dispensable
7,74634,Dispensable
5,62194,Dispensable
8,22949,Core
8,80723,Dispensable
8,23275,Core
6,24379,Core
5,60522,Dispensable
6,70468,Dispensable
5,25318,Core
3,43148,Dispensable
7,75838,Dispensable
3,30116,Core
6,26209,Core
4,51176,Dispensable
9,23724,Core
7,23480,Core
7,23518,Core
8,23991,Core
9,22674,Core
5,62663,Dispensable
4,27877,Core
9,85427,Dispensable
6,26272,Core
7,25637,Core
6,64572,Dispensable
8,80941,Dispensable
2,34196,Core
7,76957,Dispensable
8,80954,Dispensable
7,24057,Core
7,25258,Core
5,60644,Dispensable
7,25085,Core
7,23721,Core
4,26050,Core
3,43151,Dispensable
4,27566,Core
2,34741,Core
7,25461,Core
6,24600,Core
5,61528,Dispensable
7,24517,Core
7,74396,Dispensable
9,85885,Dispensable
3,42007,Dispensable
11,97537,Dispensable
3,29309,Core
6,67489,Dispensable
4,53723,Dispensable
7,74816,Dispensable
8,24152,Core
8,82193,Dispensable
9,22771,Core
9,23808,Core
9,85212,Dispensable
4,54731,Dispensable
9,86229,Dispensable
9,87331,Dispensable
8,23553,Core
10,91812,Dispensable
3,40577,Dispensable
7,74154,Dispensable
6,66233,Dispensable
7,77951,Dispensable
7,23656,Core
8,23397,Core
4,53872,Dispensable
7,76940,Dispensable
5,60660,Dispensable
5,61440,Dispensable
8,79443,Dispensable
7,76179,Dispensable
7,75391,Dispensable
4,54728,Dispensable
6,67363,Dispensable
7,24122,Core
4,26413,Core
7,74910,Dispensable
5,25625,Core
8,81943,Dispensable
6,25597,Core
7,24996,Core
9,86587,Dispensable
5,26755,Core
9,22633,Core
6,25639,Core
6,69393,Dispensable
4,25961,Core
5,61666,Dispensable
6,26432,Core
10,22343,Core
5,27236,Core
7,24195,Core
6,67258,Dispensable
3,42376,Dispensable
5,25415,Core
9,85345,Dispensable
6,69162,Dispensable
7,76168,Dispensable
10,91253,Dispensable
11,22013,Core
7,74943,Dispensable
6,24262,Core
6,24876,Core
8,79874,Dispensable
5,25664,Core
5,60953,Dispensable
3,41123,Dispensable
4,27631,Core
6,26178,Core
5,25384,Core
7,72597,Dispensable
6,66360,Dispensable
5,27158,Core
5,59695,Dispensable
6,69024,Dispensable
6,64792,Dispensable
7,25238,Core
8,80394,Dispensable
7,74165,Dispensable
6,24451,Core
7,74016,Dispensable
7,73236,Dispensable
7,24675,Core
10,88982,Dispensable
11,96787,Dispensable
6,25662,Core
6,26425,Core
4,26335,Core
10,23064,Core
6,26056,Core
9,84573,Dispensable
6,68501,Dispensable
6,24749,Core
3,26925,Core
8,81309,Dispensable
6,69255,Dispensable
3,29876,Core
8,79725,Dispensable
6,69754,Dispensable
5,60677,Dispensable
5,26813,Core
8,80414,Dispensable
6,23986,Core
6,68509,Dispensable
7,73735,Dispensable
4,52883,Dispensable
7,73225,Dispensable
9,85841,Dispensable
8,81529,Dispensable
6,24140,Core
9,22938,Core
6,67735,Dispensable
13,104730,Dispensable
7,25552,Core
8,78959,Dispensable
8,24136,Core
8,23742,Core
6,68478,Dispensable
8,79570,Dispensable
8,80656,Dispensable
8,79598,Dispensable
4,28011,Core
5,63034,Dispensable
5,59662,Dispensable
7,73005,Dispensable
6,69013,Dispensable
6,67070,Dispensable
7,24858,Core
8,23638,Core
2,28619,Dispensable
5,59938,Dispensable
6,65710,Dispensable
7,24524,Core
5,60395,Dispensable
4,52094,Dispensable
7,25150,Core
4,52745,Dispensable
6,25237,Core
4,54384,Dispensable
7,74385,Dispensable
5,60508,Dispensable
5,26208,Core
7,25303,Core
9,84435,Dispensable
8,81436,Dispensable
8,23340,Core
7,23970,Core
8,81168,Dispensable
8,81670,Dispensable
6,24941,Core
7,73746,Dispensable
9,22918,Core
3,30107,Core
2,28002,Dispensable
8,24515,Core
7,73363,Dispensable
4,28410,Core
5,59431,Dispensable
8,24535,Core
3,43675,Dispensable
7,76182,Dispensable
9,87657,Dispensable
5,60015,Dispensable
7,76971,Dispensable
4,54500,Dispensable
5,60246,Dispensable
10,22278,Core
6,68205,Dispensable
10,23122,Core
6,24438,Core
6,25626,Core
4,27719,Core
8,23086,Core
6,70240,Dispensable
9,23564,Core
8,81464,Dispensable
9,86370,Dispensable
7,73642,Dispensable
5,26997,Core
8,78920,Dispensable
4,28287,Core
6,26194,Core
4,27968,Core
3,42112,Dispensable
5,62150,Dispensable
8,79956,Dispensable
4,26348,Core
7,24916,Core
6,26121,Core
6,70733,Dispensable
7,75333,Dispensable
7,24031,Core
6,67765,Dispensable
8,23092,Core
4,51210,Dispensable
4,51794,Dispensable
4,28260,Core
10,23116,Core
5,59849,Dispensable
6,67999,Dispensable
6,69208,Dispensable
6,24850,Core
7,75330,Dispensable
9,84033,Dispensable
5,61387,Dispensable
7,73314,Dispensable
9,86058,Dispensable
7,73887,Dispensable
4,28226,Core
5,27230,Core
8,81681,Dispensable
8,81110,Dispensable
8,24457,Core
6,67520,Dispensable
10,91655,Dispensable
4,51780,Dispensable
6,70722,Dispensable
3,29902,Core
6,25473,Core
5,59971,Dispensable
4,51783,Dispensable
6,67523,Dispensable
6,67428,Dispensable
6,24445,Core
8,81339,Dispensable
6,25772,Core
6,69567,Dispensable
4,28462,Core
4,28024,Core
6,69548,Dispensable
7,24864,Core
6,24172,Core
5,61053,Dispensable
9,86289,Dispensable
5,63175,Dispensable
6,69564,Dispensable
7,24565,Core
7,73534,Dispensable
6,26088,Core
6,67873,Dispensable
7,75102,Dispensable
8,81450,Dispensable
5,60801,Dispensable
9,22626,Core
4,28397,Core
6,67550,Dispensable
6,67208,Dispensable
8,24116,Core
7,23773,Core
8,23398,Core
3,29597,Core
6,24542,Core
8,22911,Core
5,62831,Dispensable
10,91975,Dispensable
5,24893,Core
5,26736,Core
8,24320,Core
8,23703,Core
9,87516,Dispensable
9,86044,Dispensable
10,22428,Core
7,24799,Core
9,86033,Dispensable
10,22226,Core
5,25644,Core
7,25316,Core
4,28195,Core
7,75317,Dispensable
3,41831,Dispensable
7,23474,Core
4,51240,Dispensable
7,25689,Core
2,33983,Core
3,30391,Core
4,26011,Core
10,91961,Dispensable
2,34072,Core
8,22936,Core
5,61048,Dispensable
8,79830,Dispensable
4,27505,Core
8,81773,Dispensable
9,22555,Core
7,25518,Core
7,24063,Core
10,91744,Dispensable
7,23907,Core
8,23190,Core
8,23800,Core
7,75113,Dispensable
7,23602,Core
7,75667,Dispensable
7,75642,Dispensable
8,23227,Core
7,23608,Core
7,23481,Core
7,24292,Core
10,22397,Core
5,26463,Core
10,91950,Dispensable
8,23874,Core
4,51488,Dispensable
5,27026,Core
9,85502,Dispensable
7,75024,Dispensable
8,23060,Core
7,77667,Dispensable
6,25231,Core
6,25529,Core
