x,y,Category
5,35265,Unique
9,42684,Accessory
6,24460,Core
10,52653,Unique
8,55069,Unique
8,39002,Accessory
11,56989,Unique
6,31379,Accessory
7,43150,Unique
11,50689,Accessory
10,23080,Core
12,68031,Unique
9,63526,Unique
7,22367,Core
9,57084,Unique
13,20561,Core
6,28940,Accessory
9,63019,Unique
7,43066,Unique
7,23896,Core
12,20563,Core
10,45807,Accessory
8,38163,Accessory
11,49625,Accessory
7,41981,Unique
5,24924,Accessory
7,22897,Core
11,21846,Core
3,42857,Unique
4,19501,Accessory
7,24101,Core
6,29508,Accessory
5,24656,Core
9,22342,Core
11,50153,Accessory
10,65169,Unique
7,36329,Accessory
5,24058,Core
6,55958,Unique
8,40084,Accessory
9,42752,Accessory
9,54445,Unique
8,43739,Unique
7,39931,Unique
7,25089,Core
7,48980,Unique
8,54887,Unique
5,44137,Unique
6,25757,Core
8,51546,Unique
7,49581,Unique
7,23298,Core
10,20829,Core
7,36600,Accessory
8,40530,Accessory
7,51946,Unique
7,34400,Accessory
6,24738,Core
8,22365,Core
4,42299,Unique
7,59142,Unique
7,60995,Unique
8,38970,Accessory
8,38699,Accessory
12,20315,Core
7,51439,Unique
8,51774,Unique
7,36861,Accessory
8,38822,Accessory
5,47543,Unique
7,34120,Accessory
3,27159,Core
9,56125,Unique
6,38996,Unique
8,61842,Unique
6,30347,Accessory
6,22581,Core
8,38438,Accessory
5,47636,Unique
8,40048,Accessory
5,36433,Unique
4,33232,Unique
7,34588,Accessory
3,11868,Accessory
7,51500,Unique
7,40785,Unique
12,20688,Core
3,30254,Core
4,34042,Unique
11,20702,Core
10,46907,Accessory
9,53012,Unique
4,18514,Accessory
6,48436,Unique
8,62652,Unique
6,47250,Unique
7,51895,Unique
7,39722,Unique
8,22385,Core
5,25991,Core
6,24144,Core
9,44064,Accessory
7,24142,Core
8,40998,Accessory
5,25468,Core
7,24226,Core
7,53520,Unique
4,42922,Unique
9,61339,Unique
6,32750,Accessory
7,51988,Unique
6,32218,Accessory
10,54980,Unique
10,56297,Unique
6,24772,Core
5,26497,Accessory
10,54505,Unique
11,21392,Core
3,30170,Core
7,35761,Accessory
5,26236,Accessory
4,20011,Accessory
8,23873,Core
5,38815,Unique
6,37916,Unique
10,46073,Accessory
9,22026,Core
6,40836,Unique
7,50629,Unique
9,52500,Unique
11,50906,Accessory
9,22712,Core
10,49175,Accessory
6,29301,Accessory
10,65857,Unique
4,33757,Unique
5,26477,Core
9,64871,Unique
4,20596,Accessory
8,63819,Unique
7,22870,Core
5,24446,Accessory
8,39592,Accessory
12,21101,Core
9,62716,Unique
7,23095,Core
4,27893,Core
4,19023,Accessory
6,45797,Unique
8,21637,Core
9,54120,Unique
8,39331,Accessory
9,62656,Unique
11,51321,Accessory
6,31857,Accessory
9,64336,Unique
4,28176,Core
7,40390,Unique
8,51146,Unique
8,45006,Unique
7,22405,Core
10,47551,Unique
9,62149,Unique
3,31519,Unique
7,48771,Unique
7,23414,Core
7,52473,Unique
1,46657,Core
7,60414,Unique
5,37475,Unique
7,23153,Core
7,52607,Unique
2,33560,Core
4,20479,Accessory
9,51685,Unique
5,23928,Core
6,25486,Core
7,52249,Unique
9,64815,Unique
9,62209,Unique
9,51178,Unique
6,31005,Accessory
11,21103,Core
10,64420,Unique
4,45533,Unique
7,42256,Unique
10,21557,Core
4,27245,Core
4,51915,Unique
3,29650,Core
6,50993,Unique
10,46019,Accessory
6,22879,Core
10,53035,Unique
6,32366,Accessory
6,57936,Unique
8,39773,Accessory
4,35163,Unique
11,59573,Unique
6,57429,Unique
11,20644,Core
9,53937,Unique
7,36383,Accessory
7,33966,Accessory
7,57703,Unique
6,28990,Accessory
4,19465,Accessory
8,50499,Unique
8,41359,Accessory
8,61214,Unique
8,41333,Accessory
8,52314,Unique
6,23926,Core
5,24812,Core
9,63020,Unique
8,54413,Unique
6,30576,Accessory
7,50760,Unique
6,47775,Unique
6,30550,Accessory
10,64513,Unique
8,22423,Core
9,43442,Accessory
13,59214,Unique
6,39657,Unique
11,20827,Core
9,21808,Core
7,50253,Unique
5,39188,Unique
8,62024,Unique
11,57953,Unique
8,41891,Accessory
4,27448,Core
9,54654,Unique
10,64992,Unique
7,24200,Core
6,30428,Accessory
9,22457,Core
8,38903,Accessory
10,47863,Accessory
7,23781,Core
9,43933,Accessory
3,31366,Unique
7,33971,Accessory
8,51834,Unique
6,29084,Accessory
8,53956,Unique
9,45376,Accessory
9,43519,Accessory
9,42419,Accessory
11,52479,Accessory
10,64006,Unique
7,40311,Unique
6,38847,Unique
7,49348,Unique
6,30919,Accessory
6,30960,Accessory
7,35301,Accessory
9,52495,Unique
7,34810,Accessory
10,54979,Unique
10,48211,Accessory
6,23749,Core
6,29918,Accessory
11,66021,Unique
7,35562,Accessory
13,57649,Accessory
3,11463,Accessory
10,65560,Unique
10,57084,Unique
6,24307,Core
10,47602,Accessory
11,51532,Accessory
9,44542,Accessory
5,24986,Accessory
6,24575,Core
7,42191,Unique
11,20769,Core
9,22125,Core
6,29432,Accessory
7,37217,Accessory
5,24973,Accessory
7,34539,Accessory
7,36726,Accessory
6,46463,Unique
9,64457,Unique
10,55520,Unique
3,31152,Unique
3,10706,Accessory
7,41953,Unique
8,40178,Accessory
3,29167,Core
10,63471,Unique
6,24243,Core
11,20332,Core
7,35071,Accessory
11,20800,Core
9,64987,Unique
5,25312,Core
9,55487,Unique
6,41563,Unique
7,43679,Unique
10,22091,Core
5,25825,Accessory
9,43176,Accessory
5,27222,Core
7,34805,Accessory
2,28469,Unique
8,41590,Unique
11,56785,Unique
7,58397,Unique
9,21842,Core
5,25334,Accessory
8,39182,Accessory
8,38082,Accessory
10,47858,Accessory
7,24396,Core
10,57177,Unique
7,36248,Accessory
4,26280,Core
6,23379,Core
9,44015,Accessory
3,28375,Core
8,38916,Accessory
9,65091,Unique
7,57113,Unique
12,66787,Unique
4,26884,Core
8,52858,Unique
3,10489,Accessory
6,38726,Unique
7,51691,Unique
8,59229,Unique
8,53371,Unique
9,42964,Accessory
5,46524,Unique
7,50170,Unique
6,47119,Unique
11,66606,Unique
9,60529,Unique
7,25188,Core
10,56604,Unique
7,36378,Accessory
7,33687,Accessory
9,63373,Unique
8,52644,Unique
5,35772,Unique
9,57233,Unique
5,48651,Unique
6,49730,Unique
10,22566,Core
8,24685,Core
7,23278,Core
7,22622,Core
9,22960,Core
8,21553,Core
7,41121,Unique
6,25361,Core
7,33917,Accessory
6,30482,Accessory
