x,y,Category
8,111950,Total
8,116683,Total
5,95301,Total
10,21449,Core
10,104019,Dispensable
5,95682,Total
3,70361,Total
9,118545,Total
8,116522,Total
8,22659,Core
5,99935,Total
5,74594,Dispensable
9,117507,Total
5,61001,Dispensable
4,78898,Total
5,25995,Core
8,113136,Total
7,110081,Total
7,74791,Dispensable
9,122230,Total
5,70781,Dispensable
9,109847,Total
7,113018,Total
6,24702,Core
7,90585,Dispensable
8,107170,Total
10,101107,Dispensable
8,102947,Dispensable
4,91733,Total
6,23540,Core
11,20640,Core
6,81109,Dispensable
6,87061,Dispensable
5,26276,Core
8,102828,Dispensable
12,102175,Dispensable
5,95971,Total
6,23838,Core
3,52685,Dispensable
8,113442,Total
4,65855,Dispensable
11,20719,Core
7,77587,Dispensable
7,109763,Total
7,84269,Dispensable
8,124765,Total
6,78020,Dispensable
3,87483,Total
7,77582,Dispensable
7,88085,Dispensable
9,21261,Core
10,134188,Total
6,88728,Dispensable
6,67539,Dispensable
7,24758,Core
8,23543,Core
5,59734,Dispensable
8,103073,Dispensable
5,99550,Total
6,69683,Dispensable
10,125568,Total
7,101713,Total
8,21886,Core
9,88072,Dispensable
10,133228,Total
9,96427,Dispensable
5,88921,Total
7,87959,Dispensable
8,93731,Dispensable
4,60032,Dispensable
6,24332,Core
10,91426,Dispensable
6,94381,Total
8,21587,Core
8,111872,Total
6,94509,Total
7,23415,Core
9,109080,Dispensable
8,105554,Total
6,92398,Total
4,78948,Total
9,128386,Total
11,98258,Dispensable
6,103537,Total
7,110879,Total
8,93852,Dispensable
6,76221,Dispensable
8,91929,Dispensable
12,21437,Core
6,76122,Dispensable
10,20747,Core
4,80326,Total
6,83372,Dispensable
11,110325,Dispensable
7,100951,Total
11,138472,Total
5,73514,Dispensable
6,79933,Dispensable
10,134255,Total
10,124662,Total
6,83030,Dispensable
9,122565,Total
9,98692,Dispensable
10,113810,Dispensable
5,62608,Dispensable
5,24594,Core
9,118091,Total
10,105138,Dispensable
10,101783,Dispensable
7,75540,Dispensable
8,90595,Dispensable
11,20147,Core
8,22225,Core
8,95618,Dispensable
5,79123,Dispensable
8,93971,Dispensable
5,82436,Dispensable
4,27312,Core
9,111725,Total
7,76904,Dispensable
5,86938,Total
7,108918,Total
7,24881,Core
8,81673,Dispensable
9,22748,Core
3,26716,Core
9,106507,Dispensable
4,64278,Dispensable
6,100305,Total
7,23271,Core
6,76588,Dispensable
5,99513,Total
4,81536,Total
8,83687,Dispensable
5,71403,Dispensable
11,20543,Core
9,96772,Dispensable
4,53557,Dispensable
7,113370,Total
7,77118,Dispensable
3,56004,Dispensable
5,105474,Total
9,129596,Total
10,112167,Dispensable
5,26549,Core
10,124260,Total
9,127798,Total
8,94287,Dispensable
9,108706,Dispensable
7,84581,Dispensable
9,21559,Core
9,87850,Dispensable
8,104264,Total
10,126215,Total
11,118923,Total
12,135473,Total
7,86134,Dispensable
6,89196,Dispensable
8,123209,Total
7,24460,Core
10,104703,Dispensable
5,62914,Dispensable
5,60715,Dispensable
9,21534,Core
9,118967,Total
6,104421,Total
6,70755,Dispensable
7,24485,Core
10,125818,Total
6,23806,Core
6,23468,Core
10,99585,Dispensable
8,24011,Core
9,21332,Core
6,103000,Total
7,84680,Dispensable
5,70039,Dispensable
10,126654,Total
8,106984,Total
13,127170,Dispensable
2,57980,Total
7,23052,Core
7,87992,Dispensable
9,129157,Total
5,24587,Core
6,69746,Dispensable
6,24048,Core
8,105939,Total
5,89844,Total
8,104631,Total
9,97080,Dispensable
8,91962,Dispensable
4,25687,Core
8,116944,Total
3,29742,Core
8,106612,Total
7,22771,Core
7,120759,Total
12,110444,Dispensable
6,105757,Total
7,24395,Core
4,27460,Core
9,94658,Dispensable
8,113653,Total
9,106973,Dispensable
10,134027,Total
11,117304,Dispensable
7,101566,Total
9,128797,Total
11,21394,Core
6,22624,Core
7,88024,Dispensable
4,27758,Core
8,90562,Dispensable
6,67448,Dispensable
9,120995,Total
9,21189,Core
6,23475,Core
9,107375,Dispensable
8,125188,Total
9,87883,Dispensable
4,26123,Core
10,133419,Total
8,107133,Total
6,90056,Dispensable
5,60961,Dispensable
5,61583,Dispensable
5,95223,Total
8,95930,Dispensable
8,111711,Total
8,21854,Core
10,103212,Dispensable
6,70788,Dispensable
7,75507,Dispensable
9,121107,Total
7,24453,Core
8,23497,Core
8,95651,Dispensable
10,123204,Total
13,20222,Core
5,97943,Total
9,111597,Total
9,101327,Dispensable
5,26840,Core
6,81661,Dispensable
10,21247,Core
8,124198,Total
8,21789,Core
10,123863,Total
7,82445,Dispensable
8,106603,Total
9,128847,Total
5,70290,Dispensable
9,121766,Total
4,26058,Core
8,118886,Total
10,20798,Core
4,81412,Total
5,23698,Core
6,81540,Dispensable
9,21106,Core
7,110333,Total
5,73668,Dispensable
4,87407,Total
7,22278,Core
10,105290,Dispensable
8,21957,Core
5,26697,Core
13,125310,Dispensable
6,93851,Total
5,63352,Dispensable
6,23591,Core
7,107789,Total
6,77952,Dispensable
7,24169,Core
8,118514,Total
8,91308,Dispensable
9,21566,Core
8,106045,Total
9,119986,Total
8,90104,Dispensable
8,94193,Dispensable
7,96848,Dispensable
12,132128,Total
7,116652,Total
8,126115,Total
9,22716,Core
7,109974,Total
5,61183,Dispensable
7,84429,Dispensable
6,101017,Total
11,20575,Core
10,113959,Dispensable
7,120941,Total
7,75628,Dispensable
9,105794,Dispensable
5,87833,Total
6,91438,Total
11,129037,Total
7,112727,Total
6,81261,Dispensable
6,111408,Total
9,93482,Dispensable
5,87994,Total
6,24113,Core
9,94413,Dispensable
10,20966,Core
5,87335,Total
5,97137,Total
10,116196,Total
12,20320,Core
7,23220,Core
8,118175,Total
9,22443,Core
8,91896,Dispensable
6,94757,Total
7,119021,Total
5,24938,Core
8,115951,Total
6,76955,Dispensable
7,22784,Core
9,86673,Dispensable
8,91893,Dispensable
7,85302,Dispensable
8,123018,Total
9,21702,Core
10,115140,Total
5,24640,Core
11,137384,Total
6,83093,Dispensable
9,96148,Dispensable
8,114050,Total
6,89475,Dispensable
3,42487,Dispensable
5,62208,Dispensable
10,102193,Dispensable
5,88421,Total
6,23098,Core
12,140266,Total
8,23900,Core
10,101725,Dispensable
4,66356,Dispensable
11,139206,Total
4,54400,Dispensable
8,82610,Dispensable
12,121968,Dispensable
10,113344,Dispensable
9,95129,Dispensable
10,20863,Core
9,23235,Core
5,88391,Total
8,104249,Dispensable
8,117587,Total
4,53957,Dispensable
10,121854,Total
8,90995,Dispensable
7,23576,Core
3,72399,Total
4,65455,Dispensable
8,107294,Total
10,21617,Core
9,122441,Total
7,22699,Core
6,24780,Core
9,119486,Total
2,29355,Dispensable
11,21387,Core
4,65576,Dispensable
4,66232,Dispensable
4,77649,Total
5,86160,Total
6,102573,Total
4,79782,Total
9,117718,Total
9,100181,Dispensable
6,25955,Core
7,22545,Core
12,112058,Dispensable
4,91707,Total
10,101816,Dispensable
8,100869,Dispensable
9,88563,Dispensable
7,23641,Core
7,75852,Dispensable
9,100280,Dispensable
5,81965,Dispensable
4,27090,Core
4,67469,Dispensable
10,134622,Total
6,25572,Core
8,100748,Dispensable
9,22378,Core
4,53836,Dispensable
7,76719,Dispensable
3,74651,Total
8,106640,Total
9,85560,Dispensable
9,107008,Dispensable
10,134370,Total
3,54884,Dispensable
4,62631,Dispensable
7,94555,Dispensable
4,86108,Total
5,25011,Core
8,90874,Dispensable
6,26021,Core
8,92240,Dispensable
6,94535,Total
7,93442,Dispensable
5,25094,Core
7,87247,Dispensable
6,67947,Dispensable
6,22631,Core
6,67048,Dispensable
6,25151,Core
7,113092,Total
7,95489,Dispensable
6,76276,Dispensable
11,131793,Total
9,119449,Total
4,80202,Total
10,114245,Dispensable
9,122317,Total
10,134064,Total
3,27786,Core
7,107780,Total
3,42586,Dispensable
10,21234,Core
7,111398,Total
11,108318,Dispensable
7,23155,Core
9,22864,Core
7,88118,Dispensable
8,114741,Total
1,0,Dispensable
5,80598,Dispensable
8,103539,Dispensable
6,94344,Total
8,92794,Dispensable
4,52502,Dispensable
8,103106,Dispensable
8,114559,Total
7,83558,Dispensable
8,124728,Total
8,103178,Total
9,87419,Dispensable
6,78445,Dispensable
6,110828,Total
9,108273,Dispensable
8,21652,Core
9,23255,Core
4,86951,Total
5,69860,Dispensable
8,124410,Total
6,25592,Core
7,83437,Dispensable
8,113347,Total
5,87370,Total
4,79719,Total
3,42432,Dispensable
10,134870,Total
6,110674,Total
6,24267,Core
8,125718,Total
5,26848,Core
9,108772,Dispensable
13,146207,Total
7,82936,Dispensable
8,23192,Core
8,80987,Dispensable
10,126778,Total
8,104727,Total
9,120969,Total
7,112036,Total
6,103124,Total
12,20029,Core
6,83060,Dispensable
6,71565,Dispensable
10,102438,Dispensable
6,23748,Core
8,82389,Dispensable
9,21113,Core
11,21654,Core
6,22929,Core
6,95056,Total
5,24282,Core
6,68691,Dispensable
5,89720,Total
6,103624,Total
5,87211,Total
7,118470,Total
10,127320,Total
5,62729,Dispensable
7,84705,Dispensable
6,112802,Total
10,93970,Dispensable
7,24823,Core
4,82211,Total
5,95310,Total
7,77797,Dispensable
9,21196,Core
7,95335,Dispensable
4,86769,Total
10,104204,Dispensable
7,85448,Dispensable
4,91492,Total
10,135580,Total
7,107598,Total
5,86660,Total
10,111021,Dispensable
5,98569,Total
9,109962,Total
3,41409,Dispensable
12,122833,Dispensable
8,94563,Dispensable
9,117622,Total
5,87188,Total
8,24432,Core
8,101337,Dispensable
5,75804,Dispensable
9,120093,Total
7,117825,Total
11,138809,Total
10,113946,Total
4,27169,Core
8,106082,Total
4,81162,Total
8,91217,Dispensable
8,21426,Core
10,133410,Total
6,105133,Total
10,103339,Dispensable
5,99111,Total
8,124228,Total
7,107656,Total
6,74756,Dispensable
10,99673,Dispensable
11,108385,Dispensable
8,116568,Total
4,92043,Total
6,81973,Dispensable
12,134015,Total
6,82595,Dispensable
9,86952,Dispensable
5,97980,Total
6,70140,Dispensable
10,134218,Total
8,116129,Total
7,22764,Core
8,106897,Total
5,104799,Total
7,84059,Dispensable
7,23583,Core
6,78569,Dispensable
6,23896,Core
7,86349,Dispensable
9,121899,Total
6,108296,Total
6,23813,Core
7,110186,Total
6,25144,Core
5,75525,Dispensable
9,120593,Total
9,106882,Dispensable
8,118101,Total
8,105591,Total
5,60994,Dispensable
9,96027,Dispensable
6,95556,Total
7,76750,Dispensable
6,105355,Total
4,89829,Total
11,20270,Core
9,96926,Dispensable
10,112967,Dispensable
8,93074,Dispensable
7,107971,Total
9,117822,Total
8,94505,Dispensable
10,135159,Total
10,21286,Core
6,25314,Core
6,89968,Dispensable
9,21547,Core
6,24618,Core
6,24320,Core
5,72401,Dispensable
8,125131,Total
9,99563,Dispensable
5,72643,Dispensable
9,120160,Total
10,131562,Total
8,80681,Dispensable
10,134266,Total
6,80206,Dispensable
5,88467,Total
7,76466,Dispensable
7,90375,Dispensable
9,128012,Total
9,100216,Dispensable
8,104744,Total
5,98927,Total
7,24616,Core
11,22018,Core
3,30030,Core
8,117704,Total
6,25709,Core
5,89449,Total
7,23622,Core
8,124543,Total
7,101022,Total
11,20782,Core
7,24278,Core
6,91781,Total
9,94198,Dispensable
7,113072,Total
7,107304,Total
9,99347,Dispensable
4,68431,Dispensable
6,23333,Core
8,90934,Dispensable
11,129115,Total
9,111245,Total
10,133678,Total
6,100983,Total
8,125431,Total
6,92248,Total
7,110542,Total
8,105763,Total
8,103506,Dispensable
8,123650,Total
10,127216,Total
10,124512,Total
9,95965,Dispensable
6,66426,Dispensable
7,95768,Dispensable
7,83343,Dispensable
8,93289,Dispensable
8,100130,Dispensable
6,77334,Dispensable
7,90246,Dispensable
8,116042,Total
5,96731,Total
6,68567,Dispensable
9,121688,Total
5,61828,Dispensable
10,104358,Dispensable
12,115437,Dispensable
4,28149,Core
7,76559,Dispensable
5,60279,Dispensable
4,66414,Dispensable
6,110796,Total
3,30109,Core
5,97691,Total
7,87278,Dispensable
6,23301,Core
3,73150,Total
8,106686,Total
5,23782,Core
7,100471,Total
11,117274,Dispensable
7,111130,Total
10,122199,Total
6,76900,Dispensable
13,126454,Dispensable
7,109715,Total
7,23557,Core
4,50797,Dispensable
9,22606,Core
9,23528,Core
8,126324,Total
12,120479,Dispensable
9,129183,Total
12,143135,Total
5,25860,Core
7,112201,Total
5,98964,Total
7,74887,Dispensable
6,101965,Total
9,128638,Total
10,112722,Dispensable
11,127291,Total
7,99400,Total
7,74885,Dispensable
8,23555,Core
10,125020,Total
3,73696,Total
8,82695,Dispensable
5,26588,Core
4,52469,Dispensable
5,69582,Dispensable
7,97567,Dispensable
8,96304,Dispensable
12,20301,Core
10,113032,Dispensable
7,24648,Core
9,87386,Dispensable
10,20856,Core
11,99065,Dispensable
8,100070,Dispensable
10,21559,Core
4,87172,Total
5,95145,Total
8,124580,Total
7,88647,Dispensable
4,63099,Dispensable
6,79346,Dispensable
10,124723,Total
8,82453,Dispensable
6,77147,Dispensable
4,53929,Dispensable
8,101925,Dispensable
7,118161,Total
6,25897,Core
8,102177,Dispensable
8,103635,Dispensable
9,87384,Dispensable
8,101927,Dispensable
9,128558,Total
9,21515,Core
6,25339,Core
6,80548,Dispensable
9,123003,Total
3,42707,Dispensable
5,70659,Dispensable
7,87372,Dispensable
12,113356,Dispensable
9,21177,Core
4,27746,Core
6,100105,Total
8,124708,Total
6,101065,Total
6,24248,Core
5,99311,Total
10,100485,Dispensable
7,119434,Total
8,123055,Total
7,108053,Total
7,25272,Core
5,24024,Core
10,21656,Core
7,23252,Core
8,89672,Dispensable
10,20831,Core
6,104719,Total
8,91000,Dispensable
10,21473,Core
9,105976,Dispensable
3,26987,Core
7,76499,Dispensable
8,21671,Core
5,94950,Total
5,60682,Dispensable
6,23606,Core
5,72949,Dispensable
8,122669,Total
10,21008,Core
5,73199,Dispensable
7,22610,Core
6,114299,Total
9,122239,Total
5,69000,Dispensable
8,111757,Total
10,102499,Dispensable
7,120048,Total
8,116600,Total
11,98506,Dispensable
8,116588,Total
7,100940,Total
8,112739,Total
5,85974,Total
9,21917,Core
7,97352,Dispensable
9,95314,Dispensable
4,90369,Total
8,102360,Dispensable
9,108154,Dispensable
9,131209,Total
11,127508,Total
10,22345,Core
12,122278,Dispensable
4,52165,Dispensable
8,116005,Total
7,90188,Dispensable
7,98095,Dispensable
10,126576,Total
8,22834,Core
9,129657,Total
10,92451,Dispensable
10,111479,Dispensable
5,86351,Total
7,108227,Total
9,107868,Dispensable
4,25616,Core
7,23187,Core
8,121315,Total
9,88717,Dispensable
9,107626,Dispensable
10,121960,Total
6,23229,Core
8,106649,Total
10,132070,Total
8,116216,Total
4,53712,Dispensable
9,119938,Total
5,86525,Total
9,121390,Total
10,104083,Dispensable
7,87465,Dispensable
8,92888,Dispensable
7,117412,Total
8,117480,Total
4,54582,Dispensable
4,81458,Total
6,77329,Dispensable
11,128438,Total
8,22238,Core
7,109752,Total
9,109656,Total
10,111206,Dispensable
7,22908,Core
7,23162,Core
4,73942,Dispensable
11,129152,Total
13,20169,Core
6,72058,Dispensable
7,98508,Total
9,21222,Core
7,87592,Dispensable
6,104132,Total
8,91215,Dispensable
7,83649,Dispensable
7,85357,Dispensable
9,117813,Total
10,104761,Dispensable
11,109934,Dispensable
8,88249,Dispensable
8,22218,Core
9,128303,Total
9,100401,Dispensable
6,68010,Dispensable
10,122942,Total
8,123613,Total
9,101947,Dispensable
8,105285,Total
7,74049,Dispensable
9,130955,Total
6,103863,Total
7,76380,Dispensable
3,70533,Total
4,26297,Core
7,99744,Total
9,119342,Total
13,127636,Dispensable
5,87581,Total
7,23778,Core
8,113462,Total
11,138626,Total
9,22144,Core
6,95969,Total
7,101277,Total
8,101434,Dispensable
6,23638,Core
7,101355,Total
8,79885,Dispensable
11,138926,Total
7,108225,Total
11,137714,Total
7,99570,Total
6,24216,Core
6,81076,Dispensable
9,23223,Core
8,104592,Dispensable
8,83751,Dispensable
4,25298,Core
4,64217,Dispensable
4,24557,Core
9,97388,Dispensable
7,107032,Total
7,111552,Total
5,96418,Total
8,116981,Total
4,59451,Dispensable
10,134149,Total
6,113856,Total
11,127901,Total
11,131432,Total
4,65361,Dispensable
9,96488,Dispensable
9,117509,Total
5,94050,Total
7,22687,Core
10,114517,Total
7,76504,Dispensable
7,89237,Dispensable
9,21145,Core
11,109989,Dispensable
5,107622,Total
7,83994,Dispensable
8,98809,Dispensable
4,80574,Total
9,100087,Dispensable
11,117798,Dispensable
9,109895,Total
8,80712,Dispensable
4,28156,Core
8,102426,Dispensable
9,21210,Core
10,128183,Total
7,100769,Total
6,80388,Dispensable
7,105101,Total
6,22579,Core
7,86413,Dispensable
7,111852,Total
6,79097,Dispensable
11,132086,Total
7,110064,Total
4,73473,Dispensable
5,63349,Dispensable
9,108336,Dispensable
10,124997,Total
8,22841,Core
7,111815,Total
10,21331,Core
7,22915,Core
10,90809,Dispensable
10,103957,Dispensable
7,23927,Core
7,96694,Dispensable
8,104238,Total
7,100084,Total
10,124336,Total
6,78605,Dispensable
8,101676,Dispensable
2,28548,Dispensable
6,23703,Core
7,97812,Dispensable
5,24652,Core
9,122374,Total
5,70353,Dispensable
8,105459,Total
5,86093,Total
8,81952,Dispensable
4,27376,Core
7,89204,Dispensable
6,92103,Dispensable
9,129868,Total
11,116679,Dispensable
6,104467,Total
2,41681,Dispensable
5,24794,Core
7,106031,Total
2,62812,Total
6,106074,Total
3,69598,Total
8,114435,Total
12,142486,Total
7,97843,Dispensable
10,99088,Dispensable
6,113006,Total
7,87407,Dispensable
6,95823,Total
9,88657,Dispensable
9,119038,Total
8,82819,Dispensable
7,78210,Dispensable
7,23934,Core
10,105075,Dispensable
9,22974,Core
6,104212,Total
7,23532,Core
7,24246,Core
8,103420,Dispensable
9,109210,Dispensable
7,96296,Dispensable
7,101318,Total
7,87410,Dispensable
8,22750,Core
9,129207,Total
6,69870,Dispensable
6,69371,Dispensable
7,22752,Core
10,104574,Dispensable
6,79100,Dispensable
6,25028,Core
3,29761,Core
7,24188,Core
10,124001,Total
8,82168,Dispensable
3,42892,Dispensable
9,127463,Total
3,81386,Total
8,104781,Total
5,23840,Core
12,141910,Total
4,92252,Total
5,63970,Dispensable
10,125683,Total
10,111608,Dispensable
6,24300,Core
6,80084,Dispensable
5,71158,Dispensable
9,90227,Dispensable
9,95316,Dispensable
8,23925,Core
4,79493,Total
5,61680,Dispensable
5,94759,Total
7,118372,Total
9,97240,Dispensable
4,80615,Total
6,92843,Total
9,22509,Core
8,89832,Dispensable
10,106097,Dispensable
9,98138,Dispensable
10,115247,Total
4,25823,Core
9,94815,Dispensable
12,122769,Dispensable
5,70657,Dispensable
10,115790,Total
7,88863,Dispensable
7,24253,Core
9,121353,Total
7,75509,Dispensable
9,117292,Total
5,85350,Total
4,60928,Dispensable
7,85793,Dispensable
5,62454,Dispensable
10,134831,Total
12,122496,Dispensable
9,21125,Core
6,105018,Total
12,20243,Core
5,74873,Dispensable
6,79128,Dispensable
10,21929,Core
9,95347,Dispensable
9,107162,Dispensable
4,66383,Dispensable
10,125079,Total
9,118487,Total
6,25041,Core
8,100781,Dispensable
7,120085,Total
9,22022,Core
7,23869,Core
8,115923,Total
10,101355,Dispensable
7,87841,Dispensable
5,85074,Total
7,88432,Dispensable
5,97752,Total
8,117452,Total
4,87435,Total
9,130053,Total
5,64313,Dispensable
5,98790,Total
5,97087,Total
7,24311,Core
10,127051,Total
6,81631,Dispensable
10,22532,Core
5,61181,Dispensable
9,129694,Total
9,21527,Core
10,125355,Total
6,112811,Total
7,87590,Dispensable
5,25671,Core
8,95122,Dispensable
7,109283,Total
10,123174,Total
7,108090,Total
9,20980,Core
11,117550,Dispensable
9,123586,Total
9,20806,Core
9,108494,Dispensable
6,94794,Total
7,77802,Dispensable
7,108305,Total
11,127545,Total
5,73420,Dispensable
9,95589,Dispensable
10,91766,Dispensable
6,70482,Dispensable
8,117989,Total
9,98287,Dispensable
4,53221,Dispensable
5,74966,Dispensable
7,24655,Core
9,108987,Dispensable
6,81200,Dispensable
6,24255,Core
3,90701,Total
9,107813,Dispensable
12,141352,Total
7,86286,Dispensable
5,86362,Total
8,118273,Total
7,75567,Dispensable
9,22327,Core
9,93079,Dispensable
7,106088,Total
8,83135,Dispensable
8,90159,Dispensable
9,87602,Dispensable
7,77124,Dispensable
5,73762,Dispensable
8,115971,Total
9,96645,Dispensable
7,115553,Total
8,113616,Total
9,120958,Total
6,24883,Core
8,90498,Dispensable
5,96049,Total
3,55911,Dispensable
4,67406,Dispensable
8,104438,Total
11,21764,Core
5,86308,Total
5,105330,Total
8,106008,Total
10,20844,Core
7,22382,Core
6,104501,Total
8,23762,Core
10,113841,Dispensable
4,28130,Core
4,78335,Total
9,127654,Total
7,118083,Total
10,105165,Dispensable
6,69898,Dispensable
5,80541,Dispensable
8,101155,Dispensable
8,115684,Total
5,100030,Total
6,100677,Total
7,24064,Core
8,90256,Dispensable
7,82476,Dispensable
3,71291,Total
10,105257,Dispensable
5,61031,Dispensable
8,104492,Total
4,27909,Core
6,83491,Dispensable
5,87813,Total
8,21684,Core
10,21636,Core
7,22180,Core
9,108835,Dispensable
9,21164,Core
11,117710,Dispensable
9,108954,Dispensable
6,70606,Dispensable
7,111754,Total
12,114781,Dispensable
5,62945,Dispensable
4,53251,Dispensable
7,110253,Total
5,106938,Total
8,92297,Dispensable
6,103913,Total
7,94618,Dispensable
7,75355,Dispensable
8,105487,Total
6,76557,Dispensable
8,23697,Core
8,93700,Dispensable
7,23739,Core
10,21701,Core
4,27707,Core
7,23473,Core
10,112074,Dispensable
6,78387,Dispensable
7,101646,Total
8,114268,Total
6,95067,Total
4,88671,Total
12,123401,Total
6,83339,Dispensable
10,103493,Dispensable
11,116494,Dispensable
4,27337,Core
6,22819,Core
6,105153,Total
9,23048,Core
8,121685,Total
8,24393,Core
5,24392,Core
7,110799,Total
7,89418,Dispensable
10,123415,Total
7,76902,Dispensable
5,24691,Core
7,99483,Total
8,104406,Dispensable
10,113746,Dispensable
9,121622,Total
8,81121,Dispensable
10,99028,Dispensable
5,24957,Core
5,97715,Total
7,117749,Total
10,20610,Core
9,110304,Total
10,20915,Core
10,125761,Total
6,93658,Total
9,106601,Dispensable
6,102842,Total
9,89524,Dispensable
9,106509,Dispensable
8,123381,Total
6,69311,Dispensable
7,23376,Core
9,101266,Dispensable
9,98756,Dispensable
7,98560,Total
10,21298,Core
9,122096,Total
5,68435,Dispensable
5,105774,Total
7,73620,Dispensable
9,86392,Dispensable
7,112825,Total
7,86197,Dispensable
7,84487,Dispensable
3,43636,Dispensable
8,122008,Total
6,101341,Total
8,106747,Total
10,103797,Dispensable
8,106938,Total
11,105346,Dispensable
3,27883,Core
5,98484,Total
5,77046,Dispensable
9,21729,Core
12,143783,Total
10,114515,Total
5,96416,Total
9,126731,Total
8,94041,Dispensable
8,95554,Dispensable
10,101140,Dispensable
8,112128,Total
8,23730,Core
8,24109,Core
3,42056,Dispensable
10,91953,Dispensable
4,86873,Total
7,99707,Total
10,21273,Core
4,90760,Total
6,103202,Total
11,110019,Dispensable
12,21113,Core
10,124067,Total
9,22359,Core
8,23392,Core
7,84677,Dispensable
6,91555,Total
9,98474,Dispensable
7,110544,Total
6,81879,Dispensable
7,22810,Core
7,84674,Dispensable
8,115278,Total
4,89907,Total
2,68783,Total
8,125142,Total
6,77800,Dispensable
5,88528,Total
9,118843,Total
10,111727,Dispensable
13,126920,Dispensable
10,21903,Core
7,98523,Total
7,117786,Total
10,123161,Total
6,26119,Core
7,24071,Core
7,75659,Dispensable
7,95396,Dispensable
5,87661,Total
5,24115,Core
11,129202,Total
8,113451,Total
6,69032,Dispensable
7,107015,Total
7,96851,Dispensable
10,101970,Dispensable
9,104862,Dispensable
5,25574,Core
9,108712,Dispensable
3,30011,Core
11,111099,Dispensable
7,94715,Dispensable
6,110215,Total
5,86958,Total
6,22521,Core
8,114915,Total
9,21508,Core
5,71339,Dispensable
5,25873,Core
11,21109,Core
5,100752,Total
7,22745,Core
6,112609,Total
5,62641,Dispensable
4,26174,Core
6,112724,Total
8,82607,Dispensable
11,109435,Dispensable
7,101633,Total
8,88865,Dispensable
8,82913,Dispensable
7,22577,Core
7,108503,Total
9,86576,Dispensable
7,73369,Dispensable
6,94985,Total
8,24451,Core
7,23441,Core
9,127376,Total
6,112394,Total
10,134353,Total
10,134581,Total
6,23417,Core
6,101404,Total
7,106924,Total
5,61120,Dispensable
8,113988,Total
9,86359,Dispensable
6,106363,Total
5,63104,Dispensable
7,22720,Core
6,81512,Dispensable
10,105541,Dispensable
7,111196,Total
5,73732,Dispensable
10,122827,Total
7,88272,Dispensable
10,124903,Total
4,79201,Total
6,102438,Total
5,25109,Core
10,124625,Total
6,82840,Dispensable
6,107564,Total
6,69531,Dispensable
6,25125,Core
6,24980,Core
8,115021,Total
8,23964,Core
12,142853,Total
5,24989,Core
2,33240,Core
7,90403,Dispensable
11,127632,Total
4,25453,Core
4,28233,Core
6,111801,Total
4,72639,Dispensable
4,80652,Total
5,24964,Core
6,25002,Core
10,22097,Core
5,61889,Dispensable
8,102211,Dispensable
10,100173,Dispensable
7,23564,Core
11,105837,Dispensable
7,23902,Core
6,87678,Dispensable
10,21441,Core
6,80824,Dispensable
6,113310,Total
7,88579,Dispensable
7,110820,Total
10,22818,Core
6,23424,Core
11,98656,Dispensable
8,107144,Total
7,113044,Total
4,27077,Core
9,123040,Total
7,87440,Dispensable
7,84766,Dispensable
6,94679,Total
9,23883,Core
9,127752,Total
7,83989,Dispensable
8,117137,Total
8,104920,Total
8,115873,Total
9,118880,Total
12,132923,Total
8,22782,Core
7,82967,Dispensable
11,117673,Dispensable
7,22440,Core
7,23096,Core
8,124745,Total
8,113175,Total
10,21643,Core
5,87546,Total
6,88580,Dispensable
7,100997,Total
4,51606,Dispensable
4,63317,Dispensable
7,76623,Dispensable
8,22866,Core
9,109223,Total
8,125853,Total
5,86334,Total
6,93401,Total
3,42001,Dispensable
6,24515,Core
6,69810,Dispensable
5,99972,Total
9,95377,Dispensable
9,96154,Dispensable
12,20113,Core
9,21359,Core
7,21901,Core
9,101079,Dispensable
7,88245,Dispensable
11,128807,Total
10,102187,Dispensable
11,20977,Core
10,22182,Core
9,106322,Dispensable
8,103233,Dispensable
5,75065,Dispensable
13,125956,Dispensable
11,138913,Total
5,89116,Total
5,79620,Dispensable
8,24763,Core
9,117544,Total
5,70442,Dispensable
10,93722,Dispensable
10,113896,Dispensable
6,92880,Total
8,21989,Core
7,107578,Total
9,109884,Total
5,87822,Total
8,100442,Dispensable
5,25490,Core
9,22236,Core
8,95033,Dispensable
6,80269,Dispensable
8,113703,Total
8,21691,Core
9,122680,Total
8,92546,Dispensable
6,110252,Total
5,25788,Core
6,105116,Total
10,23241,Core
9,97951,Dispensable
10,23539,Core
6,23980,Core
7,76068,Dispensable
7,23499,Core
10,133332,Total
9,126355,Total
9,109006,Total
6,81043,Dispensable
9,122704,Total
9,21157,Core
6,23359,Core
10,91120,Dispensable
9,105578,Dispensable
8,82634,Dispensable
9,110596,Total
3,71517,Total
5,86995,Total
7,24369,Core
12,121937,Dispensable
7,24421,Core
10,111793,Dispensable
6,70449,Dispensable
6,105092,Total
8,82293,Dispensable
7,95583,Dispensable
11,22290,Core
5,71464,Dispensable
7,94436,Dispensable
5,70317,Dispensable
7,110229,Total
5,61335,Dispensable
8,93234,Dispensable
7,85454,Dispensable
6,24145,Core
10,100951,Dispensable
9,130342,Total
6,95380,Total
6,105499,Total
10,90931,Dispensable
6,23404,Core
3,55724,Dispensable
8,22206,Core
11,106089,Dispensable
5,61086,Dispensable
4,25648,Core
8,100996,Dispensable
8,89393,Dispensable
7,75604,Dispensable
10,104764,Dispensable
8,91741,Dispensable
